areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00072594,81.4,12.2,1.6,2.9,1.9
E00072595,85.7,9.3,3.7,1.3,0
E00072596,90.1,8.7,0.6,0.6,0
E00072597,90.4,5.6,2,0.7,1.3
E00072598,88.8,8.3,1.7,0.3,1
E00072599,90.6,5.4,3.2,0.8,0
E00072600,90.6,5.7,1.4,0.6,1.7
E00072601,81.8,10.3,4,2.8,1.2
E00072602,90,7.2,0.6,1.6,0.6
E00072603,90.9,4.7,1.5,0.9,2.1
E00072604,89,8.8,0.5,1.6,0
E00072605,95.6,3.7,0,0.3,0.3
E00072606,89.8,8.7,1.1,0.4,0
E00072609,90.7,7.2,0.3,0.6,1.2
E00072613,86.7,9.1,0.8,1.5,1.9
E00072779,82.8,9.4,2.7,4.5,0.6
E00072780,91.2,6.1,0.6,0.6,1.5
E00072781,87.3,6.1,3.9,2.6,0
E00072782,89.9,5,2.3,0.4,2.3
E00072783,78.7,8.6,5.5,2.6,4.7
E00072784,85.2,8.1,2.7,2.7,1.3
E00072785,91.3,4.1,2.1,1.2,1.2
E00072786,93.7,3.6,1.8,0.3,0.6
E00072789,86.6,9.5,1.8,0.7,1.4
E00072794,85.3,9.4,1.5,2.6,1.2
E00072988,92.4,4.6,0,1,2
E00072992,91.3,4.8,0.9,2.4,0.6
E00072995,93.9,6.1,0,0,0
E00072997,90.3,5.4,1.7,1.4,1.1
E00073108,89.8,7.3,1.8,0.7,0.4
E00073119,84.6,9.3,2.8,3.4,0
E00073120,83.2,9.2,2,3.9,1.6
E00073121,87.9,6.2,2.8,3.1,0
E00073122,90.2,8.1,0.7,0.7,0.3
E00073123,87.6,10.1,0,2.3,0
E00073124,88.5,9.5,1.6,0.3,0
E00075111,92.3,5.5,1.3,0.7,0.2
E00075112,95.8,3,0,0,1.1
E00075113,93.3,4.2,1.4,0,1.1
E00075122,89,7.5,0.4,1.6,1.6
E00075123,96.2,3.5,0.3,0,0
E00075124,94.5,3.4,0,1.7,0.3
E00075125,92.6,6.3,0,0.5,0.5
E00075126,97.2,2.4,0,0.4,0
E00075127,94.7,3.9,0.4,0.4,0.7
E00075128,94.7,5.3,0,0,0
E00075129,92.8,4.8,1,1.4,0
E00075132,94.1,5.6,0.3,0,0
E00075133,94.8,3.3,1,1,0
E00075134,94.6,1.9,0.6,1.9,0.9
E00075136,93.1,5.3,0,0.7,1
E00075137,95.7,3.7,0,0,0.6
E00075138,95.2,2.5,1.1,0.5,0.7
E00075139,95.1,3.7,0,0.3,0.9
E00075140,97.9,2.1,0,0,0
E00075141,91.4,3.4,3.7,1.5,0
E00075142,97.1,2.9,0,0,0
E00075143,96,3.4,0.6,0,0
E00075144,97,1.6,0.5,0.8,0
E00075216,93.2,4.6,1.9,0.3,0
E00075218,96.2,2.8,0.3,0.7,0
E00075219,96.3,2.9,0.7,0,0
E00075220,95.9,4.1,0,0,0
E00075221,93.3,5.7,0.7,0,0.3
E00075222,99.6,0.4,0,0,0
E00075223,96.9,2.8,0,0.3,0
E00075224,94.6,2.5,2.2,0,0.7
E00075226,92.9,5.3,0.4,0.4,1.1
E00075227,94.7,4,0,1.3,0
E00075228,96.6,1.9,1.5,0,0
E00075229,84.9,7.9,1.8,2.9,2.5
E00075230,97,2.7,0.3,0,0
E00075231,96.4,2.2,0.7,0.7,0
E00075232,95.5,3.7,0.4,0.4,0
E00075233,96.4,2.9,0.4,0.4,0
E00075234,90.6,5.3,2.9,0.4,0.8
E00075235,94.1,3.9,0.4,1.6,0
E00075236,97.3,1.4,1,0.3,0
E00075237,95.5,4.5,0,0,0
E00075238,96.9,2.7,0.4,0,0
E00075239,93.9,5.7,0.4,0,0
E00075240,93.1,5.5,0.6,0.6,0.3
E00075241,97.3,2.3,0,0.4,0
E00075242,92.9,3.7,1,1,1.5
E00075243,96.6,3,0,0,0.4
E00075244,98.3,1.4,0.3,0,0
E00075245,96.1,2.5,0.3,1.1,0
E00075246,96.5,2.4,0.3,0.5,0.3
E00075247,96.2,2.9,0.7,0,0.2
E00075248,95.3,3.7,0,0,0.9
E00075249,96.9,2.3,0,0.9,0
E00075250,94.5,4.6,0,0.3,0.6
E00075251,94.7,4,0,0.6,0.6
E00075252,95.9,2.8,0.3,0,1.1
E00075253,93.7,5.4,0.3,0.3,0.3
E00075254,94.8,3.5,0.3,0,1.4
E00075255,90.3,6.6,1.9,0.3,0.9
E00075256,94.2,3.9,1,1,0
E00075257,92,4.6,2.5,0.6,0.3
E00075258,91.5,5.6,1.9,0.2,0.7
E00075259,90.9,4.8,2.7,0.9,0.6
E00075260,96.4,2.5,0.3,0.8,0
E00075261,93.4,4.2,1.6,0.8,0
E00075262,95.3,3.5,0.8,0,0.4
E00075263,96,2.6,1.2,0.3,0
E00075264,97.1,1.3,0.6,0,1
E00075265,95.4,2.5,0.7,0.7,0.7
E00075266,95.8,2.1,0,1.2,0.9
E00075267,96.1,2.9,0.6,0.3,0
E00075268,94.4,3.5,1.1,1.1,0
E00075269,94.4,4.3,1.3,0,0
E00075270,92.8,3.1,1.5,2.6,0
E00075271,82.5,10.4,5.2,1.6,0.4
E00075272,91.6,5.4,2,1,0
E00075273,86.5,7.4,2.2,2.8,1.2
E00075428,92.5,6.9,0.6,0,0
E00075429,95.7,3.5,0.4,0,0.4
E00075431,91.6,3.1,3.1,1.8,0.4
E00075432,96.1,1.7,0.2,0.7,1.2
E00075433,96.1,2.7,0.7,0.2,0.2
E00075434,95.2,3.4,0.6,0.8,0
E00075435,93.5,3.8,0,1.3,1.3
E00075436,96.1,3.3,0,0.3,0.3
E00075437,97.4,2.1,0,0.3,0.3
E00075438,96.4,2.1,0,0.3,1.2
E00075439,97.9,1.8,0,0,0.3
E00075440,92.4,4.4,1.1,0.4,1.8
E00075754,96.4,2.6,1,0,0
E00075756,95.4,2.5,0,1.3,0.8
E00075757,97.3,1.6,1.2,0,0
E00075758,89.8,4.8,3.4,2,0
E00075828,95.7,3.4,0,0.9,0
E00075829,92.1,7.2,0.3,0,0.3
E00075830,90.9,4.6,1.9,2.5,0
E00075831,94,4.3,1,0,0.7
E00075832,84.1,8.8,3.5,2.9,0.6
E00075833,95.8,4,0,0.3,0
E00075835,97.2,2.4,0,0,0.3
E00075836,92,5,0.3,1.7,1
E00075837,97.2,2.4,0.2,0,0.2
E00075838,94.4,4.3,0.9,0.3,0
E00075839,95.8,2.3,0.6,0.6,0.6
E00075840,91.1,8.1,0,0.4,0.4
E00075841,91.3,4.4,3.1,0.9,0.3
E00075842,92,2.8,2.3,2.6,0.3
E00075843,95.5,4.1,0,0.4,0
E00075844,94.9,3.2,0.3,1.6,0
E00075845,97.2,2.3,0,0.6,0
E00075846,88.4,9.2,0.7,0.3,1.4
E00075847,91.5,6.5,2,0,0
E00075848,93.1,3.5,2.4,0.2,0.8
E00075849,91,4,1.2,2.2,1.5
E00075850,93.1,3.7,0.6,2.5,0
E00075851,95.7,2.9,0.8,0.6,0
E00075852,96.7,2.6,0.7,0,0
E00075853,97.5,2.5,0,0,0
E00075854,90.9,4.1,2.1,1.2,1.7
E00075855,89,4.7,0.4,2.4,3.5
E00075856,87.6,7.3,2.6,1.8,0.7
E00075857,96.6,2.4,0,0,1
E00075859,94.7,2.8,1.6,0.6,0.3
E00075860,93.9,4.3,0.9,0.9,0
E00075861,87.8,6,2.4,2.2,1.5
E00075862,95.4,2.6,0.7,0.7,0.7
E00075863,94.7,5,0,0,0.4
E00075864,95.4,2.9,0,0,1.6
E00075865,92.5,4.2,2.3,1,0
E00075866,93.2,6.8,0,0,0
E00075867,95.1,4.9,0,0,0
E00075868,95,4.6,0.4,0,0
E00075869,94.7,3.5,1.4,0.4,0
E00075870,94,3.7,0.7,0,1.7
E00075871,96.6,2.9,0.3,0.3,0
E00075872,93.6,2.4,1.8,1.5,0.6
E00075873,93.9,5.1,1.1,0,0
E00075874,86.7,6.9,3.4,1.7,1.3
E00075875,89.6,5.4,3.2,1.4,0.5
E00075876,94.1,4.3,1.2,0.4,0
E00075877,95,1.7,2.2,0.8,0.3
E00075878,95.7,3.3,0.9,0,0
E00075879,97.7,2,0.3,0,0
E00075880,96.8,3.2,0,0,0
E00075881,95.7,3.1,0.8,0,0.4
E00075882,90.5,5.2,2,1.3,1
E00075883,92.6,5.1,0.6,1.1,0.6
E00075884,96,2,0.9,0,1.2
E00075885,92.5,3.4,2.1,0.3,1.7
E00075886,91.6,5.4,2.1,0.6,0.3
E00075887,92.2,5.5,1.4,0.9,0
E00075888,88.6,5.2,2.3,2.9,0.9
E00075889,89.6,6.5,1.1,1.4,1.4
E00075890,90,6.7,0,2.9,0.4
E00075891,90,5,3.1,0.9,0.9
E00075892,92.5,4.4,2.2,0,0.9
E00075893,95.9,2.9,1.2,0,0
E00112859,95.3,3.2,0.8,0.5,0.3
E00112861,88.9,5.5,1.7,1,2.8
E00112863,74.6,8.2,2.6,4.5,10.1
E00113772,95.5,2.6,0,0.3,1.6
E00113773,92.2,4.3,0.9,0.9,1.7
E00113777,89.7,6.5,0.6,3.2,0
E00162649,95.9,4.1,0,0,0
E00162650,92,6.9,0,1.1,0
E00162651,89.1,7.6,2.1,0,1.2
E00162652,92.6,6,0.3,0.7,0.3
E00162653,89.8,5.8,1.1,1.1,2.2
E00162654,93.6,4.8,0.6,1,0
E00162655,79,16.9,2.2,1.4,0.5
E00162656,92.1,4.1,0.7,1.6,1.6
E00162657,93.4,4.1,1.5,1.1,0
E00162658,94,5.2,0,0.5,0.3
E00162659,90.6,8.5,0.6,0,0.3
E00162660,91.7,6.6,0.7,0.7,0.3
E00162661,90.3,5.5,2.7,0.9,0.6
E00162736,94.6,4.8,0.6,0,0
E00162737,92.8,4.3,1.4,0,1.4
E00162738,81,7.1,7.1,2.7,2.2
E00162739,90.2,6.8,1,1.7,0.3
E00162740,89.7,5.7,0,2.4,2.2
E00162741,89.7,7.5,0.2,2.1,0.5
E00162742,93.1,6.6,0,0.3,0
E00162743,90.7,6.4,0.9,0.6,1.5
E00162744,90.1,8,1.6,0,0.3
E00162745,95.5,2.7,0.8,1.1,0
E00162746,88.9,5.6,1.6,4,0
E00162747,82.4,7.7,4.7,1.7,3.4
E00162748,88.6,6.6,4.3,0,0.6
E00162749,93.3,6.7,0,0,0
E00162750,87.9,6.7,1.3,1.1,2.9
E00162751,86.1,10.7,2.5,0.7,0
E00162752,92.5,5.9,1.3,0.3,0
E00162753,96.1,2.9,0.7,0.3,0
E00162754,94.6,3.2,0.6,1.1,0.6
E00162756,93.4,4.6,1.3,0.7,0
E00162757,94.4,5.1,0.5,0,0
E00162758,91.9,6.4,1,0,0.7
E00162759,92.1,5,1.1,1.8,0
E00162760,85.9,8.4,2.1,2.7,1
E00162761,90.5,6,2.1,0.7,0.7
E00162762,92.9,6.1,0.7,0.4,0
E00162763,88,9.7,0.9,1.4,0
E00162764,89.6,5.2,3.6,0.8,0.8
E00162765,91.2,6.8,1.2,0.9,0
E00162766,89.6,6,1.3,1.9,1.3
E00162767,88.7,6.8,4.5,0,0
E00162768,81.6,8.4,3.9,1.5,4.5
E00162769,87.4,7.2,2.4,1,1.9
E00162770,92.4,6.3,0.9,0,0.3
E00162771,89.1,6.3,1.3,2.9,0.4
E00162773,78.2,10.6,3.5,4.7,2.9
E00162775,96.1,3.6,0.3,0,0
E00162776,93.3,4.8,0.8,0.8,0.3
E00162777,89.6,3.2,2.2,4.3,0.7
E00162778,88.7,7.6,1.5,0.7,1.5
E00162779,85.5,9.1,3.7,1.7,0
E00162780,92.3,5.6,1.4,0.7,0
E00162781,91.1,6.7,1.2,0.2,0.7
E00162782,91.8,5.5,1.4,0.4,0.8
E00162783,90.1,7.3,1.7,0.9,0
E00162784,92.4,6.5,0,0.4,0.7
E00162788,82.6,8.2,5,2.7,1.4
E00162800,90.9,5.6,1.3,1.6,0.6
E00162801,91.8,6.8,0.8,0,0.6
E00162802,84.2,9.2,3.2,2.5,0.9
E00162803,95.7,3.5,0.5,0,0.3
E00162804,90.2,6.6,0.9,2,0.2
E00162805,89.5,6.5,1.8,1.2,0.9
