areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00072594,87.5,10,2.6
E00072595,83,12,5
E00072596,84.8,11.1,4
E00072597,84.8,10.9,4.3
E00072598,86,11,3
E00072599,85.5,9.7,4.8
E00072600,89.4,7.7,2.9
E00072601,85,10.2,4.7
E00072602,91,7.2,1.9
E00072603,81.6,13.5,5
E00072604,93.3,5.4,1.3
E00072605,83.8,12.2,4.1
E00072606,91.2,6.2,2.6
E00072609,88.4,8,3.6
E00072613,83,14,3
E00072779,90.4,5.4,4.2
E00072780,83,13.8,3.2
E00072781,78.7,13.8,7.6
E00072782,64.2,21.4,14.4
E00072783,90.6,7.3,2.1
E00072784,82.2,12.5,5.4
E00072785,84.2,10.8,5
E00072786,84.6,12.1,3.3
E00072789,86.6,12.4,1.1
E00072794,88,9.7,2.3
E00072988,86.8,10.6,2.6
E00072992,89.6,8,2.4
E00072995,70.2,18,11.8
E00072997,86.6,12,1.4
E00073108,83.6,10.9,5.5
E00073119,86.6,8.1,5.3
E00073120,81.2,13.5,5.3
E00073121,85.4,11.5,3.1
E00073122,82.8,14.8,2.4
E00073123,87.9,9.2,2.9
E00073124,74.8,15.7,9.5
E00075111,86.2,10.3,3.5
E00075112,87.6,10.1,2.3
E00075113,87.3,10.6,2.1
E00075122,86.6,7.5,5.9
E00075123,85.6,11.8,2.7
E00075124,86.9,7.6,5.5
E00075125,88.4,10.3,1.3
E00075126,83.2,11.3,5.5
E00075127,85.2,12,2.8
E00075128,89.6,8.6,1.9
E00075129,88.6,9.7,1.7
E00075132,85.3,10.9,3.8
E00075133,67.5,23.4,9.1
E00075134,78.4,15.4,6.3
E00075136,86,11.3,2.7
E00075137,85.3,11.6,3.1
E00075138,86.1,10.9,3
E00075139,86.5,10,3.4
E00075140,77.9,17.1,5
E00075141,86.7,9.6,3.7
E00075142,83.1,10.8,6.1
E00075143,86.6,10.4,3
E00075144,86.8,11.2,1.9
E00075216,88.9,9.5,1.6
E00075218,83.7,10.7,5.5
E00075219,85.5,9.7,4.8
E00075220,82,12.3,5.7
E00075221,83.7,12.7,3.7
E00075222,82,14.4,3.6
E00075223,83.4,12.9,3.8
E00075224,77.8,15.4,6.8
E00075226,77.1,15.4,7.5
E00075227,87,11.7,1.3
E00075228,85.2,13.7,1.1
E00075229,84.1,12.3,3.6
E00075230,85.9,12.3,1.8
E00075231,87.1,9,3.9
E00075232,77.6,15.1,7.3
E00075233,79.3,16,4.7
E00075234,75.7,14,10.3
E00075235,80.2,16.6,3.2
E00075236,85.6,11,3.4
E00075237,57,27.4,15.6
E00075238,87,11.8,1.2
E00075239,87.1,10.6,2.3
E00075240,86.8,11.5,1.7
E00075241,82.6,12.8,4.7
E00075242,87.7,10.1,2.2
E00075243,89.5,8.6,1.9
E00075244,87.5,11.1,1.4
E00075245,88.1,8.6,3.3
E00075246,80,16.2,3.8
E00075247,88.4,9.6,2
E00075248,83.5,13.8,2.8
E00075249,86.6,11.4,2
E00075250,86.2,10.6,3.2
E00075251,81.6,14.1,4.4
E00075252,82.6,12.4,5
E00075253,87.4,9.3,3.3
E00075254,87.6,10.4,2
E00075255,86.4,12.1,1.5
E00075256,83.7,11.7,4.6
E00075257,85.6,10.1,4.3
E00075258,82.5,12.3,5.3
E00075259,82.7,12.7,4.5
E00075260,84.3,11,4.8
E00075261,85.7,11.9,2.4
E00075262,86.5,10.8,2.7
E00075263,82.2,13.8,4
E00075264,86.8,9,4.2
E00075265,90.5,6,3.5
E00075266,83.8,12,4.2
E00075267,85.8,9.4,4.9
E00075268,85.6,11.6,2.8
E00075269,68.7,23.6,7.7
E00075270,86.1,10.8,3.1
E00075271,67.1,18.3,14.7
E00075272,79.5,14.6,5.9
E00075273,80.2,15.4,4.4
E00075428,87.3,10.8,1.9
E00075429,80.5,17.6,2
E00075431,74.4,14.8,10.8
E00075432,87,10,2.9
E00075433,82.9,13.6,3.5
E00075434,79.4,13.8,6.8
E00075435,85.5,9.6,4.9
E00075436,87.3,9.4,3.3
E00075437,81.4,14.1,4.5
E00075438,95.8,3.6,0.6
E00075439,90.9,7.4,1.8
E00075440,85.9,8.3,5.8
