areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00072594,83.2,3.9,12.9
E00072595,92.1,0.3,7.6
E00072596,94.1,0.6,5.3
E00072597,94,2,4
E00072598,94,1.7,4.3
E00072599,92.5,1.6,5.9
E00072600,92.9,2,5.1
E00072601,88.5,5.1,6.3
E00072602,90.6,5,4.4
E00072603,94.1,1.2,4.7
E00072604,93.6,1.1,5.4
E00072605,97.6,0.7,1.7
E00072606,89.6,5.4,5
E00072609,93.4,1.8,4.8
E00072613,89,3.4,7.6
E00072779,82.8,6.3,10.8
E00072780,92.3,2.7,5
E00072781,87.3,3.9,8.8
E00072782,91.6,1.9,6.5
E00072783,80.3,4.9,14.8
E00072784,87.5,2.4,10.1
E00072785,90.6,3.7,5.7
E00072786,89.8,2.4,7.8
E00072789,91.9,2.8,5.3
E00072794,86.8,4.1,9.1
E00072988,92.8,2,5.2
E00072992,88.7,3.6,7.8
E00072995,97,0.4,2.6
E00072997,94.3,0.3,5.4
E00073108,89.5,2.9,7.6
E00073119,86.1,3.7,10.2
E00073120,90.2,1.3,8.5
E00073121,91,2.8,6.2
E00073122,93.6,4,2.4
E00073123,87.8,4.9,7.3
E00073124,91.8,3,5.2
E00075111,96.9,1.3,1.8
E00075112,95.6,1.1,3.2
E00075113,94.4,2.4,3.1
E00075122,94.1,0,5.9
E00075123,98.4,1.1,0.5
E00075124,94.8,1,4.1
E00075125,93.7,2.6,3.7
E00075126,98.8,0.4,0.8
E00075127,96.5,0,3.5
E00075128,97.1,1.3,1.6
E00075129,92.5,5.5,2.1
E00075132,97,1.5,1.5
E00075133,96.2,2.3,1.4
E00075134,94.7,0.6,4.7
E00075136,95.7,1.7,2.6
E00075137,94.1,2.5,3.4
E00075138,96.8,0.9,2.3
E00075139,98,0,2
E00075140,98.6,0.7,0.7
E00075141,93.2,2.2,4.6
E00075142,96.8,0,3.2
E00075143,97.6,0.9,1.5
E00075144,98.1,0.8,1.1
E00075216,97.6,0.5,1.9
E00075218,98.3,0.7,1
E00075219,98.2,0.7,1.1
