areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00032500,59.7,40.3
E00032508,93.2,6.8
E00032510,91,9
E00032511,90.5,9.5
E00032512,96.7,3.3
E00032513,86.6,13.4
E00032514,97.9,2.1
E00032515,95.2,4.8
E00032516,97.6,2.4
E00032517,94.7,5.3
E00032518,92.3,7.7
E00032520,97.8,2.2
E00032521,97.3,2.7
E00032522,97.4,2.6
E00032523,96,4
E00032524,95.8,4.2
E00032525,97.1,2.9
E00032526,99.6,0.4
E00032528,92.4,7.6
E00032529,98.4,1.6
E00032530,82.9,17.1
E00032531,94.1,5.9
E00032532,95.7,4.3
E00032533,94.3,5.7
E00032534,97.1,2.9
E00032607,98.5,1.5
E00032608,96.6,3.4
E00032609,94.1,5.9
E00032610,96.9,3.1
E00032611,95.4,4.6
E00032612,96,4
E00032613,96.7,3.3
E00032614,93,7
E00032615,98.9,1.1
E00032616,91.1,8.9
E00032617,98.6,1.4
E00032618,99.5,0.5
E00032619,97.1,2.9
E00032620,95,5
E00032621,94,6
E00032622,96.1,3.9
E00032623,95.5,4.5
E00032624,92,8
E00032625,97.7,2.3
E00032626,98.7,1.3
E00032629,94.8,5.2
E00032630,98.8,1.2
E00032631,94.3,5.7
E00032632,99.4,0.6
E00032633,96.8,3.2
E00032634,96.4,3.6
E00032635,97.7,2.3
E00032636,98.3,1.7
E00032648,89,11
E00032669,89.5,10.5
E00032670,79.8,20.2
E00032671,92.1,7.9
E00032672,94.5,5.5
E00032673,93,7
E00032674,94.1,5.9
E00032675,95.5,4.5
E00032676,96.3,3.7
E00032677,95.1,4.9
E00032678,96.8,3.2
E00032679,95.6,4.4
E00032680,85.9,14.1
E00032681,94.7,5.3
E00032682,94.9,5.1
E00032683,78.7,21.3
E00032684,93,7
E00032685,90.4,9.6
E00032710,95.4,4.6
E00032711,99.3,0.7
E00032712,96.7,3.3
E00032713,99.7,0.3
E00032714,98,2
E00032715,96.7,3.3
E00032716,97.1,2.9
E00032717,97.2,2.8
E00032718,99.1,0.9
E00032719,99.2,0.8
E00032720,98.4,1.6
E00032721,99.2,0.8
E00032722,96.8,3.2
E00032723,89.2,10.8
E00032724,98.1,1.9
E00032725,96.9,3.1
E00032726,93.7,6.3
E00032727,96.4,3.6
E00032729,97.9,2.1
E00032730,95.5,4.5
E00032731,99.2,0.8
E00032889,94.7,5.3
E00032890,98.8,1.2
E00032891,99.7,0.3
E00032893,96.3,3.7
E00032894,96.7,3.3
E00032895,84,16
E00032896,93.5,6.5
E00032897,98.1,1.9
E00032898,96.4,3.6
E00032899,95.2,4.8
E00032900,98.3,1.7
E00032902,95.5,4.5
E00032903,98.6,1.4
E00032904,98.2,1.8
E00032905,97.5,2.5
E00032906,91.9,8.1
E00032907,95.9,4.1
E00032908,92.3,7.7
E00032910,97.2,2.8
E00032911,92.8,7.2
E00032961,94.7,5.3
E00032962,95.4,4.6
E00032963,89.5,10.5
E00032964,93.8,6.2
E00032965,97.8,2.2
E00032966,95.3,4.7
E00032967,92.4,7.6
E00032968,99.7,0.3
E00032969,96.2,3.8
E00032970,95.5,4.5
E00032971,89.1,10.9
E00032972,93.6,6.4
E00032973,96.8,3.2
E00032974,95.4,4.6
E00032975,97.3,2.7
E00032976,93.5,6.5
E00032977,97,3
E00032978,96.7,3.3
E00032979,89.6,10.4
E00032980,95.4,4.6
E00032981,89.2,10.8
E00032982,93.8,6.3
E00032983,97.3,2.7
E00032984,93.4,6.6
E00033165,91,9
E00033166,97.9,2.1
E00033167,87.4,12.6
E00033168,96,4
E00033169,97.6,2.4
E00033170,93.3,6.7
E00033428,85.1,14.9
E00033432,93.3,6.7
E00033435,95.5,4.5
E00033436,96.6,3.4
E00033437,95.7,4.3
E00033440,86,14
E00033441,84,16
E00033442,93.5,6.5
E00033443,88.6,11.4
E00033444,94,6
E00033445,91.3,8.7
E00033446,96.3,3.7
E00033447,96.6,3.4
E00033457,76.9,23.1
E00033458,82.4,17.6
E00033459,95.1,4.9
E00033460,75,25
E00033462,82,18
E00033463,89.7,10.3
E00033464,93.1,6.9
E00033466,95.6,4.4
E00033468,96.9,3.1
E00033470,94.8,5.2
E00033471,96.8,3.2
E00033472,96.4,3.6
E00033473,93.5,6.5
E00033474,70.2,29.8
