areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00086549,19.2,40.4,18.2,22.2
E00086550,44,29.6,12,14.4
E00086570,13.5,18.8,28.1,39.6
E00086571,32.4,29.7,12.6,25.2
E00086572,24.6,23.8,20.5,31.1
E00086575,58.4,15.9,10.6,15
E00086576,15.6,15.6,22,46.8
E00086577,14.2,23.9,15.9,46
E00086578,42.2,34.4,12.2,11.1
E00086579,7.3,11.8,22.7,58.2
E00086581,48.9,34.6,9,7.5
E00086582,46.7,25.4,14.2,13.6
E00086589,18.1,30.5,21.9,29.5
E00086590,35.1,38.2,13.7,13
E00086592,16.5,45.5,16.5,21.5
E00086596,29,38.9,11.9,20.2
E00086598,22.7,40.6,15.6,21.1
E00086602,25,36.4,19.7,18.9
E00086603,39.4,39.4,5.1,16.2
E00086605,24.6,45.6,18.4,11.4
E00086609,25.9,46.6,9.5,18.1
E00086610,24.8,38.8,14.9,21.5
E00086613,43.3,31.5,11.8,13.4
E00086614,52.9,29.8,8.3,9.1
E00086615,31.3,37.5,15.3,16
E00086616,21.2,37.9,13.6,27.3
E00086617,22.5,51.4,13.5,12.6
E00086618,46.4,30.4,12,11.2
E00086619,38.1,35.3,8.6,18
E00086620,42.5,29.2,8.3,20
E00086621,27.3,31.8,22.7,18.2
E00086622,33.6,31,19,16.4
E00086623,20.5,39.4,18.9,21.2
E00086624,36.4,34.7,11,17.8
E00086625,35.8,37.3,14.2,12.7
E00086626,32.9,37.1,11.2,18.9
E00086627,30.8,31.5,12.3,25.4
E00086762,17.6,30.1,26.8,25.5
E00086763,14.9,29.8,21.1,34.2
E00086764,26.8,37.3,16.9,19
E00086765,26.6,40.5,17.7,15.2
E00086766,24,37.1,19.4,19.4
E00086767,28.2,35.1,20.6,16
E00086768,21.1,35.8,18.7,24.4
E00086769,24.7,32,18.7,24.7
E00086770,34.1,29.2,18.9,17.8
E00086771,15.1,47.9,16,21
E00086772,19.3,37.5,23.9,19.3
E00086773,27.7,38,16.1,18.2
E00086774,57,32,6,5
E00086775,38.1,33.8,10,18.1
E00086776,20.8,34.9,19.8,24.5
E00086777,19.7,32.5,17.9,29.9
E00086778,35.1,29.7,17.1,18
E00086779,21.3,36.2,23.4,19.1
E00086780,17.5,40.5,13.5,28.6
E00086781,43.2,28,16.7,12.1
E00086782,43.1,25.7,15.6,15.6
E00086783,21.1,36.7,13.3,28.9
E00086784,77.3,19.9,1.4,1.4
E00086785,15.7,34.3,23.1,26.9
E00086786,32.8,33.6,12,21.6
E00086788,40.5,29.3,14.7,15.5
E00086789,15.9,35.4,23.9,24.8
E00086790,21.7,31.2,22.5,24.6
E00086791,31.6,39.3,15.4,13.7
