areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00086549,10,16.3,65.6,8.1
E00086550,20.3,18,52.9,8.7
E00086570,21.4,17.1,54.3,7.1
E00086571,17.8,19.7,50.7,11.8
E00086572,20.7,16.7,56.1,6.6
E00086575,11.3,23.7,53.6,11.3
E00086576,22.5,28.3,44.4,4.8
E00086577,24.2,19.6,50.5,5.7
E00086578,9.5,12.1,71.6,6.9
E00086579,22.2,22.8,50.3,4.8
E00086581,9.1,10.4,66.2,14.3
E00086582,13.9,23.8,54.3,7.9
E00086589,9.7,21,59.7,9.7
E00086590,11.9,16.7,60.1,11.3
E00086592,7.9,15.2,54.3,22.5
E00086596,10,16.3,58.4,15.4
E00086598,13.5,16.7,58.3,11.5
E00086602,16.7,17.3,51.8,14.3
E00086603,3.8,22.9,59,14.3
E00086605,11.5,16.4,61.5,10.7
E00086609,22.8,23.7,48.2,5.3
E00086610,2.2,23.7,65.5,8.6
E00086613,14.1,30.4,46.7,8.7
E00086614,9.9,13.6,72.8,3.7
E00086615,7.7,16.4,65.6,10.4
E00086616,8.1,21.3,56.3,14.4
E00086617,15.4,17.9,54.5,12.2
E00086618,12.5,17,56.8,13.6
E00086619,5.3,17.1,65.9,11.8
E00086620,20.2,23.1,44.2,12.5
E00086621,5.9,15.1,69.8,9.3
E00086622,6.4,16,68.8,8.8
E00086623,5.4,15.2,69.1,10.3
E00086624,6.6,18.9,71.3,3.3
E00086625,7.4,20.8,66.4,5.4
E00086626,5.8,13,72,9.2
E00086627,8,17.2,57.7,17.2
E00086762,9.8,23.2,58,8.9
E00086763,6,24.7,57.1,12.1
E00086764,10.3,18.8,58.2,12.7
E00086765,5.7,16.5,72.2,5.7
E00086766,11,18,62.7,8.3
E00086767,11,15,66.1,7.9
E00086768,11,26,53.4,9.6
E00086769,9.2,23.9,55.4,11.4
E00086770,8.5,25.5,58.5,7.5
E00086771,10.8,19.6,62,7.6
E00086772,8.7,20.6,59.5,11.1
E00086773,5.8,16.1,67.2,10.9
E00086774,9.4,26.4,52.8,11.3
E00086775,7.8,23.3,54.3,14.7
E00086776,7.4,16.8,67.1,8.7
E00086777,12.3,21,62.3,4.3
E00086778,12.4,21.2,57.5,8.8
E00086779,6.4,22.7,60.5,10.5
E00086780,9.3,23.3,57.6,9.9
E00086781,10.7,18.2,62,9.1
E00086782,9,23.1,59,9
E00086783,6.5,23.2,57.7,12.5
E00086784,2.2,30.4,60.9,6.5
E00086785,5.9,24.1,59.4,10.7
E00086786,6.7,21,61.3,10.9
E00086788,12.7,21.2,59.3,6.8
E00086789,9.7,16.8,65.8,7.7
E00086790,11.1,21.6,60.5,6.8
E00086791,9.8,13,70.7,6.5
E00086792,12.9,26.7,52.6,7.8
E00086793,4.5,17.4,69.7,8.4
E00086794,4.7,20.5,63.7,11.1
E00086795,6.1,22.7,61.3,9.8
E00086796,6.2,25.8,63.9,4.1
E00086798,7.1,20.5,60.7,11.6
E00086799,9.5,23.2,61.3,6
E00086800,5.2,24.5,60,10.3
E00086801,7.7,25.4,59.2,7.7
E00086802,11.4,17.9,63.6,7.1
E00086803,5.9,11.3,75.1,7.7
E00086804,8.5,17.7,68.5,5.4
E00086805,11.1,21,63.6,4.3
E00086806,3.8,22.1,59.5,14.5
E00086807,11.7,19.7,63.5,5.1
E00086808,8.4,22.9,54.2,14.5
E00086809,9.1,16.5,59.1,15.2
E00086810,9.3,9.7,73.1,7.9
E00086811,8.7,21.3,63.3,6.7
E00086812,9.7,19.4,61.2,9.7
E00086813,5.7,15.7,62.1,16.4
E00086814,6.9,13.3,69.5,10.3
E00086815,10.3,17.9,60.9,10.9
E00086817,5.3,14.9,68.4,11.4
E00086819,7,14.8,67.6,10.6
E00086820,6.6,19.7,66.4,7.3
E00086821,5.2,22,66,6.8
E00086822,7.2,17.4,63.6,11.8
E00086823,8.2,21.4,62.6,7.8
E00086824,10,9,68,13
E00086825,5.8,19.8,66.3,8.1
E00086826,5.8,19.9,66.7,7.6
E00086827,6.8,28.8,59.8,4.5
E00086828,9,16.4,58.2,16.4
E00086829,9.6,14.3,62.6,13.5
E00086830,8.8,18.6,62.3,10.2
E00086831,10.4,19.7,59,11
E00086832,6.2,23,63.4,7.5
E00086833,8.2,23.4,58.9,9.5
E00086834,10.1,15.7,63.5,10.7
E00086835,7,19.6,64.3,9
E00086836,6.6,17.5,65.6,10.4
E00086837,8.3,10.4,71.9,9.4
E00086838,5.5,18.9,63.7,11.9
E00086839,8.5,15.2,65.5,10.9
E00086841,11,18.9,54.9,15.2
E00086842,8.1,13.6,68.2,10.1
E00086843,6.9,18.8,58.8,15.6
E00086844,6.8,17.8,67.8,7.6
E00086845,5.6,8.9,75.4,10.1
E00086846,11.4,22.9,56.4,9.3
E00086847,11.2,18.8,65.3,4.7
E00086848,8.5,15.9,68.3,7.3
E00086849,11.6,15.8,61.6,11
E00086850,6.6,13.2,68.4,11.8
E00086851,11.5,21.8,54.5,12.2
E00086852,7.4,12.1,71.6,8.9
E00086853,6.6,13.7,64.8,14.8
E00086854,6.9,13.3,65.5,14.3
E00086855,6,15.2,69.5,9.3
E00086856,10.1,17.8,60.5,11.6
E00086857,11.1,11.1,63,14.8
E00086858,13,12.2,61.8,13
E00086859,10.7,18,62.9,8.4
E00086860,8,18.9,66.3,6.8
E00086909,7.8,22.2,58.9,11.1
E00086910,4.4,17.3,70.7,7.6
E00086911,4.1,26.2,59.3,10.3
E00086912,14.5,20.1,58.5,6.9
E00086913,4.2,26.2,58.9,10.7
E00086914,14.5,17,60,8.5
E00086915,6.5,30.8,57,5.6
E00086916,7.4,24.7,59.3,8.6
E00086917,8.4,21.1,58.4,12
E00086918,10.6,13.2,66.2,9.9
E00086919,7,25.8,61.7,5.5
E00086920,6.8,19.3,64.6,9.3
E00086921,9,27,51.6,12.3
E00086922,7.5,19,63,10.5
E00086923,12.8,22.6,52.3,12.3
E00086925,8.5,24.8,55.8,10.9
E00086926,11.3,18.5,56.5,13.7
E00086929,8.2,15.7,63.5,12.6
E00086930,8.9,18.9,62.6,9.5
E00086931,6,20.7,65.5,7.8
E00086932,10.8,21.7,52.5,15
E00086933,11.3,24.8,50.4,13.5
E00086934,0,24.3,67.1,8.6
E00086935,11.3,23.9,56.3,8.5
E00086936,8.9,16.6,63,11.5
E00086937,6.9,18.2,63.5,11.3
E00086938,8.8,19.1,59.8,12.3
E00086939,7.9,18.5,62.4,11.1
E00086940,13,19.2,53.4,14.4
E00086941,5.9,29.4,55.9,8.8
E00086942,11.6,15.7,67.6,5.1
E00086943,7.4,22.2,63.5,6.9
E00086944,9.1,17.8,60.9,12.2
E00086945,9.8,22,58.5,9.8
E00086946,6.3,21.4,66.7,5.7
E00086947,7,19.1,63.3,10.6
E00086948,11,20.5,59.4,9.1
E00086949,10.9,23.4,56.6,9.1
E00086950,5.5,25.3,58.9,10.3
E00086951,8.6,19.2,63.1,9.1
E00086952,9.9,14.9,71.6,3.5
E00086953,7.1,21.4,60.4,11
E00086954,8.1,18.5,63.7,9.7
E00086955,9.6,22.9,59.6,7.8
E00086956,15,19.7,60.6,4.7
E00086957,4.4,28.3,58.4,8.8
E00086958,12.6,36.9,44.7,5.8
E00087052,6.1,26.5,56.5,10.9
E00087053,10.2,23.1,59.2,7.5
E00087054,4.2,10.2,70.1,15.6
E00087055,10.7,21.5,60.5,7.3
E00087056,8.3,22.8,57.8,11.1
E00087057,6.6,19.9,61.2,12.2
E00087058,13.3,16.6,60.2,9.9
E00087059,16.7,16.7,61.1,5.6
E00087060,11.2,21.5,61.7,5.6
E00087061,7.4,11.1,69.7,11.9
E00087062,3.8,24.8,62.4,8.9
E00087063,7.1,16.8,66,10.2
E00087064,9,18.7,58.7,13.5
E00087065,6.3,22.7,58.5,12.5
E00087066,11,22.1,55.8,11
E00087067,4,24,65.1,6.9
E00087069,7.5,27.4,57.5,7.5
E00087070,13.6,23.7,55.9,6.8
E00087071,9.6,24.8,56.1,9.6
E00087072,9.4,23.9,57.3,9.4
E00087073,11,20.5,46.6,21.9
E00087074,10.1,16.9,58.1,14.9
E00087075,10.9,23.8,55.1,10.2
E00087076,5.2,18.2,64.9,11.7
E00087077,18.3,20,50.4,11.3
E00087078,10.4,28.8,53.6,7.2
E00087079,17.3,17.9,55.1,9.6
E00087080,10.1,27.7,54.7,7.4
E00087081,9.9,21.4,59.5,9.2
E00087082,12,21.1,54.9,12
E00087083,8.8,27.1,56.5,7.6
E00087084,9,27,58.6,5.4
E00087085,8.1,16.8,63.8,11.4
E00087086,10.9,20.4,54.7,13.9
E00087087,10.1,11.2,64,14.6
E00087088,8.3,27.1,54.1,10.5
E00087089,11.2,18.4,61.6,8.8
E00087090,6.7,23.8,59,10.5
E00087091,9.8,34.1,53.7,2.4
E00087092,12.7,22.4,61.8,3
E00087093,10.4,17.8,63.7,8.1
E00087094,8.1,19.2,60.5,12.2
E00087095,9.4,22.9,59.4,8.3
E00087096,16.5,12.7,63.3,7.6
E00087097,8.1,19.4,64.5,8.1
E00087098,7.1,20.5,63.8,8.6
E00087099,6.9,14.5,71.1,7.5
E00087100,9.4,20,59.4,11.3
E00087101,8.7,20.4,64.3,6.6
E00087102,13,17.2,60.4,9.5
E00087103,11,17.4,61.9,9.7
E00087104,6,12.5,75.5,6
E00087105,13.1,22.5,54.4,10
E00087106,7.3,22,63.8,6.8
E00087107,8.6,20.2,67.2,4
E00087108,12.4,19.5,60.4,7.7
E00087109,5,17.5,68.2,9.3
E00087110,6.2,23.4,58.6,11.7
E00087111,8.2,17.8,68.3,5.8
E00087112,12.7,20.6,55.8,10.9
E00087113,6.6,13.8,69.5,10.2
E00087114,11.2,11.8,65.7,11.2
E00087115,9.1,17.6,60.2,13.1
E00087116,13.5,21.6,54.7,10.1
E00087117,8,16.9,66.7,8.5
E00087118,11.2,15.5,63.8,9.5
E00087119,4.9,21,63,11.1
E00087120,7.8,13.3,71.1,7.8
E00087121,6.3,20.1,64.6,9
E00087122,7.9,19.2,65.8,7.2
E00087123,4.5,23.1,64.9,7.5
E00087124,7.4,16.7,63.7,12.1
E00087125,7,24,62,7
E00087126,10.3,20,59.4,10.3
E00087127,8.1,21.5,60.8,9.7
E00087128,13.1,22.6,50.6,13.7
E00087129,5.8,17.9,66.7,9.6
E00087130,8.4,14,67.8,9.8
E00087131,8.6,17.2,64.5,9.7
E00087132,1.2,14.1,71.8,12.9
E00087133,7.1,27.6,55.1,10.2
E00087134,12.1,25.3,52.2,10.4
E00087135,13.8,27.6,34.5,24.1
E00087136,13,23.6,56.1,7.3
E00087137,8.6,21.9,59,10.5
E00087138,13.8,17.1,62.4,6.6
E00087139,11.4,16.2,60.5,12
E00087140,6.7,25.6,57.4,10.3
E00087141,19,17.8,50.3,12.9
E00087142,22.2,15.8,45.6,16.5
E00087143,10.2,22.6,55.5,11.7
E00087144,6.2,22.1,62.1,9.7
E00087145,1.6,14.3,77,7.1
E00087146,9.8,24.2,56.9,9.2
E00087147,8.2,23.5,62.4,5.9
E00103085,10.6,27.1,54.1,8.2
E00103086,14.3,24.3,52.9,8.6
E00103087,10.4,28.8,51.2,9.6
E00103088,12,18.8,57.9,11.3
E00103089,9.9,20.4,65.5,4.2
E00103090,6.1,25,61.5,7.4
E00103091,16.3,25,54.4,4.4
E00103092,14.3,28.6,55.5,1.7
E00103093,11.2,21.4,64.3,3.1
E00103094,12.2,28.2,54.2,5.3
E00103096,10.1,24.9,57.4,7.7
E00103097,12.5,26.6,52.3,8.6
E00103101,14.6,20.8,54.2,10.4
E00103102,10.9,23.6,56.4,9.1
E00103103,20.8,24.7,41.6,13
E00103104,12.5,37.5,37.5,12.5
E00103105,5.1,41,33.3,20.5
E00103106,11.1,15.2,65.7,8.1
E00103107,17,17,58.5,7.5
E00103108,9.4,27.5,55.8,7.2
E00103109,8,21.3,53.3,17.3
E00103110,9.7,21,59.7,9.7
E00103111,15.6,20,46.7,17.8
E00103112,8.1,25.8,58.1,8.1
E00103113,5.7,16.7,64.1,13.5
E00103114,9.1,16.9,68.8,5.2
E00103129,17.6,27.1,38.8,16.5
E00103137,23.3,16.5,51.5,8.7
E00103147,14.9,26.6,43.5,14.9
E00103148,13.2,21.2,55,10.6
E00103149,13.7,19.8,57.1,9.3
E00103150,10.5,25.8,50.8,12.9
E00103151,19.6,15.7,56.9,7.8
E00103152,8,17.2,66.7,8
E00103153,23.8,17.5,47.6,11.1
