geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00114795,2.9,1.1,0.2,95.8,0
E00114796,1.4,0.6,0,98,0
E00114801,0.8,2.2,2.7,94,0.3
E00116106,1.7,0,2.2,96.1,0
E00116107,2.6,0,0,96.5,1
E00116108,2.3,0.6,0.9,94.8,1.5
E00116109,4.5,0.9,3.6,91.1,0
E00116110,4.6,0.4,2.7,91.3,1.1
E00116111,1.3,0,2.2,96.5,0
E00116112,0,0.8,0,99.2,0
E00116113,5,0.3,1.7,91.7,1.3
E00116114,1.5,2.1,3,93,0.3
E00116115,0.4,0.4,1.7,97,0.4
E00116116,2,0.3,1.6,96.1,0
E00116117,3,0.3,2.2,93.6,0.8
E00116118,2.8,0,0,96.6,0.6
E00116119,1.3,0.3,1.3,97,0
E00116120,1.2,0,0,98.5,0.3
E00116121,3.4,0.3,1.9,94.4,0
E00116122,2.3,0,1.2,96.5,0
E00116123,5.4,0,2.5,92.1,0
E00116124,1.3,2.2,2.2,94,0.2
E00116125,0.6,0.6,1,97.7,0
E00116126,0,0,1,98.4,0.6
E00116127,1.7,0,0,98.3,0
E00116128,0,0.3,0,99.7,0
E00116129,1.9,0,1,97.1,0
E00116130,3.1,0,0.3,94.2,2.5
E00116131,2.4,0,4.2,93.3,0
E00116132,1.3,0,1,93.9,3.8
E00116133,4.2,1,1,89.9,3.8
E00116134,3.8,2.2,3.5,88.4,2.2
E00116135,3.3,0.8,0,95.9,0
E00116136,2,1.6,0.8,95.7,0
E00116137,2.3,0,1.4,96.3,0
E00116138,3.1,0,2.8,94.1,0
E00116139,9.6,2,1.6,79.1,7.8
E00116140,1.8,0.6,2.1,95.4,0
E00116141,0,0,2.8,97.2,0
E00116142,3,0,1.7,95,0.3
E00116143,1.5,0,1.7,96.6,0.2
E00116144,0,0,1.8,97.8,0.4
E00116145,1.8,0.3,4,93.9,0
E00116148,1.8,0,2.8,95.4,0
E00116149,2.6,0,1.6,95.6,0.3
E00116159,5,0,1.2,90.8,3
E00116160,4.7,0.3,5.3,89.3,0.3
E00116161,21.3,0,2.1,74.8,1.8
E00116162,1.6,0.3,3.2,94,1
E00116163,3.1,0,2.5,93.6,0.8
E00116164,7.1,0,2.9,89.7,0.3
E00116165,1.9,2.4,2.2,93.5,0
E00116166,5.1,0,1.8,92.3,0.9
E00116167,7.5,0.4,2.6,86.9,2.6
E00116168,0.9,1.3,2.8,94.6,0.3
E00116169,0.9,0.3,1.2,97.1,0.6
E00116171,10.1,0.3,7.6,80.2,1.7
E00116172,4.4,0.3,2.7,92.6,0
E00116173,2.6,0.6,3.4,92.3,1.1
E00116174,0.9,0,1.8,96.7,0.6
E00116175,2.2,0.6,3.2,93.7,0.3
E00116176,0.8,0,1.9,96.8,0.5
E00116177,1.7,0.3,4.2,93.4,0.3
E00116178,3.8,0,0.6,94.1,1.6
E00116179,5.7,2.1,5.3,86.2,0.7
E00116180,4.2,0,0.3,92.9,2.6
E00116181,5.3,0,2.2,92.5,0
E00116182,3,0,0.9,96,0
E00116183,3.7,1,3.7,91.4,0.3
E00116184,2.7,0,1.7,94.5,1
