geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00114795,8,17.8,74.2
E00114796,5,20.7,74.3
E00114801,3.5,15.6,80.9
E00116106,6.3,22.6,71.1
E00116107,3.2,24.8,72
E00116108,3.6,22.6,73.7
E00116109,3.3,14.2,82.5
E00116110,1.6,43.3,55.1
E00116111,3.3,20.3,76.4
E00116112,0,28,72
E00116113,5,19.3,75.6
E00116114,6.3,26,67.7
E00116115,2.9,43.8,53.3
E00116116,3.1,26.4,70.5
E00116117,3.9,20.3,75.8
E00116118,6.3,21.9,71.9
E00116119,3.2,26.2,70.6
E00116120,4.9,18.7,76.4
E00116121,5.6,24.6,69.8
E00116122,4.1,18.9,77
E00116123,6.5,26,67.5
E00116124,8.8,16.5,74.7
E00116125,3.1,18.3,78.6
E00116126,2.9,35,62.1
E00116127,1.3,53.9,44.7
E00116128,3.3,24.5,72.2
E00116129,0.9,22.2,76.9
E00116130,2.4,16.9,80.6
E00116131,0,13.7,86.3
E00116132,0.9,20.5,78.6
E00116133,2.6,25.4,71.9
E00116134,3.4,30.6,66
E00116135,3.2,40,56.8
E00116136,2.4,35.4,62.2
E00116137,8.2,13.4,78.4
E00116138,7.7,16.2,76.1
E00116139,9.8,6.5,83.7
E00116140,5.3,23.3,71.4
E00116141,1.6,23,75.4
E00116142,4.2,14.3,81.5
E00116143,6,21.9,72.1
E00116144,2.5,30.3,67.2
E00116145,3.1,20.2,76.7
E00116148,4.6,18.4,77
E00116149,8.1,20.9,70.9
E00116159,4.9,34.6,60.5
E00116160,3.6,45.5,50.9
E00116161,5.8,47.1,47.1
E00116162,2.9,25.7,71.3
E00116163,1.9,30.1,67.9
E00116164,7,24.8,68.2
E00116165,7.8,16.3,75.8
E00116166,2.4,17.6,80
E00116167,3.8,42,54.2
E00116168,4,49,47
E00116169,0.5,61.8,37.8
E00116171,5,34.5,60.4
E00116172,6.3,49.2,44.4
E00116173,3.2,13.7,83.1
E00116174,4.7,17.2,78.1
E00116175,1.7,18.3,80
E00116176,5.9,12.5,81.6
E00116177,5,25.8,69.2
E00116178,0,11.8,88.2
E00116179,5.8,36.4,57.9
E00116180,3.9,26.4,69.8
E00116181,4.4,22.2,73.3
E00116182,5.5,10.9,83.6
E00116183,2,21.6,76.4
E00116184,6.3,28.1,65.6
E00116185,2.5,18.6,78.8
E00116186,7.3,25.2,67.5
E00116187,0,54.4,45.6
E00116188,0.8,21.7,77.5
E00116189,0,22.8,77.2
E00116190,4.8,21.4,73.8
E00116201,3.6,40.2,56.2
E00116202,4.3,20.1,75.5
E00116203,2.8,28.9,68.3
