geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00114795,17.5,38.6,19.9,24.1
E00114796,22.1,33.6,19.3,25
E00114801,15.9,42.8,13,28.3
E00116106,23.5,35.8,18.5,22.2
E00116107,24.8,33.6,16,25.6
E00116108,23,31.9,17.8,27.4
E00116109,14,34.7,13.2,38
E00116110,43.3,28.3,7.9,20.5
E00116111,19.2,40,15.8,25
E00116112,28.7,33.8,15.3,22.3
E00116113,19.2,39.2,20.8,20.8
E00116114,26.6,27.4,16.9,29
E00116115,43.8,32.4,11.4,12.4
E00116116,26.4,32.6,22.5,18.6
E00116117,20.8,36,12.8,30.4
E00116118,21.7,38,17.1,23.3
E00116119,25.4,35.2,19.7,19.7
E00116120,18.9,33.6,18.9,28.7
E00116121,24.4,33.1,16.5,26
E00116122,18.7,25.2,18.7,37.4
E00116123,26,30.1,16.3,27.6
E00116124,17.5,36.3,17.5,28.7
E00116125,18.2,49.2,15.9,16.7
E00116126,33.6,35,11.4,20
E00116127,53.9,39.5,2.6,3.9
E00116128,24.5,41.1,14.6,19.9
E00116129,21.7,30,20.8,27.5
E00116130,16.9,34.7,21,27.4
E00116131,13.7,39.5,21,25.8
E00116132,17.9,36.8,13.7,31.6
E00116133,25.9,30.2,19,25
E00116134,30.6,38.1,19,12.2
E00116135,40,34.4,16.8,8.8
E00116136,35.4,37.8,17.3,9.4
E00116137,13.6,40.2,18.2,28
E00116138,15.8,40.8,20,23.3
E00116139,6.7,15.1,17.6,60.5
E00116140,23.3,33.1,22.6,21.1
E00116141,23.4,46,13.7,16.9
E00116142,14.7,44,18.1,23.3
E00116143,22.1,42.4,14.3,21.2
E00116144,30,38.3,10.8,20.8
E00116145,20.2,39.5,14.7,25.6
E00116148,18.2,41.6,13,27.3
E00116149,21.1,34,20.4,24.5
E00116159,32.9,35.4,18.3,13.4
E00116160,46,21.5,14.1,18.4
E00116161,47.4,27.5,12.9,12.3
E00116162,25.7,41.2,12.5,20.6
E00116163,30.1,32.1,20.5,17.3
E00116164,26,30.7,22.8,20.5
E00116165,16,37.3,16,30.7
E00116166,15.3,32.3,25.8,26.6
E00116167,42.3,27.7,16.2,13.8
E00116168,49,33.6,11.4,6
E00116169,61.8,28.6,2.8,6.9
E00116171,35.3,37.5,12.5,14.7
E00116172,49.5,29.3,13.8,7.4
E00116173,13.5,39.7,12.7,34.1
E00116174,16.5,40.2,15.7,27.6
E00116175,18.5,31.1,21,29.4
E00116176,12.5,39.7,21.3,26.5
E00116177,25.6,35.5,17.4,21.5
E00116178,11.7,43.3,20,25
E00116179,36.4,28.9,9.9,24.8
E00116180,25.4,36.2,17.7,20.8
E00116181,20.6,45,12.2,22.1
E00116182,11.1,46.8,16.7,25.4
E00116183,20.7,38,15.3,26
E00116184,29.1,38.6,11,21.3
E00116185,18.6,44.9,11.9,24.6
E00116186,24.2,33.9,18.5,23.4
E00116187,54.3,30.4,8,7.2
E00116188,21.3,36.9,14.8,27
E00116189,22.8,42.5,15,19.7
E00116190,21.6,36.8,16,25.6
E00116201,40.2,34.3,14.2,11.2
E00116202,20.1,31.7,21.6,26.6
E00116203,28.6,31.3,18.4,21.8
E00116204,20.6,38.9,19,21.4
E00116205,18.1,42.8,15.2,23.9
E00116206,21,40.3,16.1,22.6
E00116207,23.6,36.2,17.3,22.8
E00116208,31.1,34.4,13.2,21.2
E00116209,13.9,45.3,17.5,23.4
E00116210,18.1,43.3,20.5,18.1
E00116211,40.9,31.8,10.9,16.4
E00116212,22.1,39.7,13.7,24.4
E00116213,16.5,42.9,16.5,24.1
E00116214,20.2,41.1,12.9,25.8
E00116215,39.2,30.8,16.7,13.3
E00116216,22,21.2,26.3,30.5
E00116217,19.9,36,17.6,26.5
E00116218,23.7,33.3,19.3,23.7
E00116219,22.5,35.5,19.6,22.5
E00116220,10.6,42.4,17.2,29.8
E00116221,54.1,24.3,10.8,10.8
E00116222,13.4,42.5,17.3,26.8
E00116223,28.1,30.6,22.5,18.8
E00116224,12.9,46,20.2,21
E00116226,35.8,31.5,13.9,18.8
E00116227,22.2,25.6,20.5,31.6
E00116228,19.9,33.8,29.4,16.9
E00116229,49.2,36.5,4.8,9.5
E00117332,7.8,57.8,16.7,17.6
E00117333,11.3,36.8,28.3,23.6
E00117334,20.2,35.1,20.2,24.6
E00117335,14.4,44,17.6,24
E00117348,26.3,43.9,12.3,17.5
E00117349,15.1,25.7,23,36.2
E00117350,15.8,32.5,18.4,33.3
E00117351,21.6,27.9,26.1,24.3
E00117370,20.5,25.4,18,36.1
E00117409,34.5,29.3,17.2,19
E00117410,23.7,29.8,25.2,21.4
E00117411,41.7,35,14.2,9.2
E00117412,56.6,21.7,9.4,12.3
E00117413,18.8,27.1,22.6,31.6
E00117414,51.6,28.6,4.8,15.1
E00117415,21.5,32.6,17.8,28.1
E00117416,22.1,32.1,18.9,26.8
E00117417,21.7,33.3,16.7,28.3
E00117418,21.5,30.8,27.1,20.6
E00117419,17,40,16,27
E00117420,47.3,27.3,13.6,11.8
E00117421,21.4,32.5,21.4,24.8
E00117422,27.2,33.6,17.6,21.6
E00117423,15.3,29,21.6,34.1
E00117424,17.5,35.1,23.7,23.7
E00117425,18.3,35,17.5,29.2
E00117426,18.2,42.4,21.2,18.2
E00117427,28.4,32.4,16.7,22.5
E00117428,36.7,23.9,17.2,22.2
E00117429,19.5,31.7,22.9,25.9
E00117430,70.8,20.2,3.4,5.6
E00117431,21.7,36.7,18.3,23.3
E00117432,39.2,32.5,12.5,15.8
E00117433,21.6,27.9,19.8,30.6
E00117434,11.9,34.9,22.9,30.3
E00117435,19.5,31.4,19.5,29.7
E00117436,36.8,33.6,13.6,16
E00117438,24,36.8,16,23.2
E00117442,16.4,50,12.9,20.7
E00117443,19.8,36.2,18.1,25.9
E00117444,18.9,38.7,15.3,27
E00117445,20.4,33.3,21.5,24.7
E00117446,16.3,26.5,25.5,31.6
E00117448,15.5,36.6,14.1,33.8
E00117449,18.8,33.8,21.1,26.3
E00117450,19.7,32.2,19.7,28.3
E00117451,14.5,35.5,19.4,30.6
E00117452,19.8,38.3,23.8,18.1
E00117453,22.9,36.8,17.4,22.9
E00117454,17.5,42.5,12.5,27.5
E00117455,25.7,28.6,21,24.8
E00117456,22.2,39.3,14.1,24.4
E00117457,22.3,31.3,19.6,26.8
E00117458,13.2,32.1,26.4,28.3
E00117459,28.5,31.5,18.5,21.5
E00117460,27.1,19.4,19.4,34.1
E00117461,32.7,26.9,17.5,22.9
E00117462,26.2,26.2,15.9,31.7
E00117463,29.8,25,19.4,25.8
E00117464,37.4,31.6,14.8,16.1
E00117465,26.7,33.5,20.9,18.8
E00117466,32.8,33.6,21.4,12.2
E00117486,17.3,27.3,21.6,33.8
E00117487,27.5,28.4,17.4,26.6
E00117488,17.2,34.5,19.8,28.4
E00117489,19.5,28.5,22.8,29.3
E00117490,24.6,26.3,22.8,26.3
E00117491,35.1,28.8,15.3,20.7
E00117492,33.6,18.4,18.4,29.6
E00117493,16.9,32.2,19.5,31.4
E00117494,18.5,29.6,26.9,25
E00117496,23.1,40.5,16.5,19.8
E00117497,31.1,31.1,17.2,20.5
E00117498,35.6,30.5,16.4,17.5
E00117499,33.9,34.4,17.8,13.9
E00117500,11.1,35.6,28.9,24.4
E00117501,21.9,20.3,32.8,25
E00117503,29.9,30.8,18.8,20.5
E00117504,26.4,26.4,21.8,25.5
E00117505,29.5,32.6,17.8,20.2
E00117506,31.3,26.6,16.4,25.8
E00117507,23.5,33.3,22.5,20.6
E00117508,22.1,39.8,20.4,17.7
E00117509,35.5,26.4,21.8,16.4
E00117510,20.9,43.5,13,22.6
E00117511,61.9,23,6.3,8.7
E00117512,16.1,43.8,13.4,26.8
E00117513,53.6,24.5,11.3,10.6
E00117514,45.2,23.5,7,24.3
E00117515,26.3,32.2,18.6,22.9
E00117516,34.4,27,16.4,22.1
E00117517,30,33.3,14.2,22.5
E00117518,29.9,36.4,14,19.6
E00117519,30.1,34,13.6,22.3
E00117520,31.3,30.4,16.1,22.3
E00117521,21.9,26.7,19,32.4
E00117522,33.3,29.8,16.7,20.2
E00117523,19.8,37.8,17.1,25.2
E00117524,22.4,33.6,21.6,22.4
E00117525,25,37.5,24,13.5
E00117526,25.4,32.3,13.8,28.5
E00117527,27.8,27.8,16.5,27.8
E00117549,34.2,31.6,17.9,16.2
E00117551,4.9,21.7,29.4,44.1
E00117552,60.4,27,7.2,5.4
E00117553,26.7,29.7,14.9,28.7
E00117554,30.2,30.2,17.4,22.1
E00117555,28.3,35.8,17.5,18.3
E00117558,28.7,28.7,22.8,19.8
E00117559,49.5,27.5,15.7,7.4
E00117560,32.8,27,18.2,21.9
E00117562,46.9,28,10.3,14.9
E00117563,49.6,26.4,9.6,14.4
E00117564,44.8,31,9.7,14.5
E00117565,25.2,33.6,13.7,27.5
E00117566,13.4,34.6,25.2,26.8
E00117567,25.6,37.2,17.7,19.5
E00117568,43.8,32.8,15.3,8
E00117569,26,34.9,15.1,24
E00117570,60.4,23.5,8.7,7.4
E00117571,46.6,33.3,14.3,5.8
E00117572,23.6,32.3,14.9,29.2
E00117573,23.7,37.4,20.6,18.3
E00117574,10.5,28.1,19,42.5
E00117575,40.5,41.2,12.2,6.1
E00117577,40.4,27.2,15.4,16.9
E00117579,51.1,27.7,8.8,12.4
E00117580,22.4,38.8,15.8,23
E00117581,37.7,27,19.7,15.6
E00117582,22.1,22.1,22.8,33.1
E00117583,43.6,27.8,16.5,12
E00117587,20.2,23.8,16.1,39.9
E00117589,22.8,24.8,19.3,33.1
E00117590,11,22,33,33.9
E00117591,22.7,34.7,22.7,19.9
E00117592,45,31.8,13.6,9.5
E00155162,16.3,46.9,19.4,17.3
E00155163,28,37.9,16.7,17.4
E00155164,31.4,32.2,15.7,20.7
E00155165,23,31.8,28.4,16.9
E00155166,22.1,38.5,20.2,19.2
E00155167,22.3,42,17,18.8
E00155168,16.9,34.7,21.2,27.1
E00155169,63.4,19.4,5.4,11.8
E00155170,20.5,45.7,11,22.8
E00155171,17.6,42.3,21.1,19
E00155172,40.5,24.8,16.5,18.2
E00155173,37.3,34.5,13.6,14.5
E00155174,15.4,39.8,24.4,20.4
E00155175,19.2,43.3,14.2,23.3
E00155176,22.4,33.6,23.3,20.7
E00155177,31,32.7,14.2,22.1
