geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00016399,83.8,10.9,5.3
E00016401,75.3,21.3,3.4
E00016406,87.7,10,2.3
E00016408,79.2,18.9,2
E00016435,77.6,16.7,5.7
E00016716,64.3,28.9,6.9
E00016717,65.4,28.8,5.9
E00016718,73.4,16.8,9.8
E00016719,68.8,25.3,5.9
E00016720,61.9,33.6,4.4
E00016721,75.3,12.4,12.4
E00016723,67.6,17.8,14.6
E00019811,77.9,21.3,0.8
E00019815,75.8,20.2,4
E00019816,84.5,12.7,2.8
E00019817,74.3,21,4.7
E00019818,77.5,20.7,1.8
E00019820,77,18.2,4.7
E00019822,70.4,23.6,6
E00019826,79.1,16.4,4.5
E00019830,85.6,12.5,1.9
E00019844,83.1,15.4,1.5
E00019926,80.8,14,5.2
E00019928,71.4,21.1,7.6
E00019930,71.5,21.1,7.4
E00019931,61.4,27.1,11.5
E00019933,77.3,13.5,9.2
E00019934,74.7,18,7.3
E00019935,76.4,20.2,3.4
E00019937,90.6,8.6,0.8
E00019947,70.7,23.1,6.2
E00019949,85.3,10.9,3.9
E00019950,72.2,18.2,9.6
E00019953,79.9,14.8,5.3
E00019955,76.1,17.9,6
E00019956,68.7,19.5,11.8
E00019957,77.7,16.6,5.7
E00019959,81.2,15.8,3
E00019963,40,26.6,33.4
E00019965,76.6,15.8,7.6
E00019971,86.6,10,3.3
E00019973,82.3,13,4.7
E00019976,84.1,8.1,7.8
E00019977,78.1,21.1,0.8
E00019981,75.7,17.4,6.9
E00019982,79.9,16.8,3.3
E00019984,68.9,23.3,7.8
E00019988,79.3,14.8,5.9
E00019990,81.3,17.4,1.3
E00019999,84.1,12.4,3.5
E00020000,72.5,18.4,9.1
E00020001,71.8,21.6,6.6
E00020002,81.1,15.1,3.9
E00020007,69.7,25.1,5.1
E00020008,84.2,15.6,0.3
E00020009,88,11.7,0.3
E00020010,76.3,22.7,1
E00020011,84.3,14.8,1
E00020013,79.8,17.8,2.5
E00020014,79.2,20.4,0.4
E00020015,87.8,9.6,2.6
E00020016,72.2,23.1,4.7
E00020017,84.2,13.7,2.1
E00020018,78.7,18.7,2.6
E00020019,80.1,16.5,3.3
E00020020,77.4,20.4,2.2
E00020021,77.3,15.5,7.2
E00020022,80,16.2,3.8
E00020023,92.2,6.7,1.2
E00020024,74.1,9.9,16
E00020025,77.8,17.7,4.5
E00020026,75.6,19.9,4.5
E00020027,84.1,13,2.9
E00020028,81.7,15.4,2.9
E00020029,77.8,19.9,2.3
E00020030,89.8,7.3,2.9
E00020031,72.9,20.6,6.5
E00020032,72.7,20.6,6.7
E00020034,83.3,14.6,2.1
E00020035,82.7,15.5,1.8
E00020037,81.2,17.7,1
E00020039,79.7,14.6,5.7
E00020040,80.6,16.8,2.6
E00020041,79.2,17.8,3
E00020043,78.4,18,3.6
E00020045,80.8,15.8,3.5
E00020046,82.4,15.5,2.1
E00020047,88,9.6,2.4
E00020048,83.4,13.1,3.5
E00020049,87.7,11,1.2
E00020050,81.3,16.5,2.2
E00020052,81.7,16.2,2.1
E00020053,70.7,21.2,8.1
E00020057,87.9,8.8,3.3
E00020059,79.1,15.7,5.2
E00020060,85.2,13.2,1.6
E00020061,59,26,15
E00020063,82.3,12.4,5.3
E00020064,72.1,19.6,8.3
E00020066,82.1,14.6,3.3
E00020067,79.1,13.2,7.7
E00020087,83.3,13.7,3
E00020088,84.5,11.5,4.1
E00020089,80.1,15.6,4.3
E00020090,77.1,21.3,1.6
E00020091,95.4,2.1,2.6
E00020092,88.9,8.6,2.5
E00020093,86.7,10.8,2.5
E00020206,75.8,20.7,3.5
E00020249,69.9,26.2,3.9
E00020250,85.8,13,1.3
E00020251,77.4,19.3,3.3
E00020252,77.6,18.7,3.7
E00020253,79.8,17.6,2.7
E00020254,92.8,6.5,0.7
E00020257,81.6,15.3,3.1
E00020259,81.9,18.1,0
E00020260,86.5,13.5,0
E00020261,89.3,10.3,0.4
E00020262,88.4,11.6,0
E00020263,84.5,14.6,0.9
E00020264,82,15.1,2.9
E00020266,78.5,20.6,0.9
E00020267,79.9,17.2,3
E00020268,93.3,6.7,0
E00020269,87.9,12.1,0
E00020270,79.9,19.1,0.9
E00020271,87.8,11.7,0.6
E00020273,77.7,18.6,3.8
E00020274,86.9,10.3,2.8
E00020275,86.3,11.6,2.1
E00020276,80.1,16.8,3.1
E00020277,69.6,28.8,1.7
E00020278,85.2,13.8,1
E00020280,88.2,10.8,1
E00020281,78.1,17.5,4.4
E00020282,81.8,14,4.3
E00020286,80.9,18.2,1
E00020287,75.6,18.8,5.6
E00020289,73.4,23,3.6
E00020290,79.1,18,2.9
E00020291,86.8,8.8,4.4
E00020292,85.5,13.5,1
E00020293,85,13.8,1.2
E00020294,78.5,17.8,3.7
E00020295,78.6,19.2,2.3
E00020296,80.9,13.5,5.6
E00020299,79.4,15.4,5.1
E00020300,83.5,15,1.5
E00020301,87,12,1.1
E00020302,72.3,24.5,3.2
E00020303,77.5,20.4,2.1
E00020304,85.6,12,2.4
E00020305,78.2,21,0.8
E00020307,69.5,28.5,2
E00020309,80.9,17,2.1
E00020310,70.8,27.4,1.8
E00020311,77.9,20.4,1.7
E00020312,76.7,20.2,3.2
E00020313,86.1,10.6,3.3
E00020314,71.3,26.5,2.2
E00020315,86.4,10.6,3
E00020317,81.9,15.2,2.9
E00020318,82.7,15.2,2.1
E00020319,75.9,18.3,5.8
E00020320,81.2,13.7,5.1
E00020321,79.4,13.7,7
E00020323,63.1,32.3,4.6
E00020324,82.8,14.5,2.7
E00020325,74.1,20,5.9
E00020326,74.4,21.6,4.1
E00020327,80.8,15.3,3.8
E00020328,78.6,16.3,5.1
E00020329,75.2,18.9,5.9
E00020330,74,25.4,0.6
E00020331,68.9,28.6,2.5
E00020332,90.6,8.2,1.2
E00020333,85.9,12.4,1.7
E00020334,79.7,18.3,1.9
E00020335,81.4,14.9,3.7
E00020336,76.6,17.1,6.4
E00020337,73,23.8,3.1
E00020338,67.7,21.8,10.5
E00020339,84.1,11.5,4.4
E00020340,87,9.5,3.5
E00020341,83.7,10.5,5.7
E00020342,61.6,33.3,5.1
