geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00016399,22.9,20.5,18.7,38
E00016401,20.6,25,17.2,37.2
E00016406,26.2,21.3,23.8,28.7
E00016408,31.4,34.3,12.4,21.9
E00016435,26.2,30.5,18.9,24.4
E00016716,40.9,37.1,9.4,12.6
E00016717,42.5,32.1,13.2,12.3
E00016718,44.2,23.3,17.5,15
E00016719,38.5,25.2,15.4,21
E00016720,36.3,27.4,17.1,19.2
E00016721,27.8,30.6,14.8,26.9
E00016723,41.5,26.3,12.7,19.5
E00019811,32,39.8,18,10.2
E00019815,34.1,18.7,20.9,26.4
E00019816,39.3,25,16.1,19.6
E00019817,30.9,27.2,20.4,21.6
E00019818,46.6,36.2,11.7,5.5
E00019820,23.6,28.5,24.4,23.6
E00019822,28.1,36.2,17.8,17.8
E00019826,31,33.8,17.9,17.2
E00019830,38.7,28.2,13.4,19.7
E00019844,33.7,33.7,18,14.6
E00019926,25.8,32.8,20.3,21.1
E00019928,27.7,25.2,14.3,32.8
E00019930,18.7,26.9,16.4,38.1
E00019931,33.3,32.2,17.5,16.9
E00019933,30,29.4,18.1,22.5
E00019934,34.5,33.8,15.9,15.9
E00019935,26.9,29.4,18.9,24.9
E00019937,28.1,27.1,13.5,31.3
E00019947,35,28.5,19,17.5
E00019949,61.1,29.2,5.9,3.8
E00019950,30,18.8,20.6,30.6
E00019953,25.9,23,31.1,20
E00019955,42,28,10,20
E00019956,28.4,21.3,14.9,35.5
E00019957,23.2,28.6,20.8,27.4
E00019959,24.3,21.6,19.8,34.2
E00019963,26.3,28.2,21.2,24.4
E00019965,38.1,24.8,14.2,23
E00019971,33,42.2,12.8,11.9
E00019973,23.8,19,15.5,41.7
E00019976,20.8,25.5,13.2,40.6
E00019977,36.2,27.6,17.2,19
E00019981,15.7,22.5,21.6,40.2
E00019982,24.2,22.6,16.9,36.3
E00019984,19.3,22.9,16.5,41.3
E00019988,17.8,18.8,18.8,44.6
E00019990,23,22,13,42
E00019999,19.4,10.4,20.9,49.3
E00020000,22.2,37,23.7,17
E00020001,19.7,47.5,11.5,21.3
E00020002,28.6,22.5,25.8,23.1
E00020007,17.5,19.3,15.8,47.4
E00020008,60.9,27.1,8.3,3.8
E00020009,44.8,31.6,13.2,10.3
E00020010,30.8,50.9,17,1.3
E00020011,34.6,40.9,17,7.5
E00020013,43.1,30.8,10.8,15.4
E00020014,36.3,43.1,14.1,6.5
E00020015,27.2,30.4,15.2,27.2
E00020016,17.9,24.4,20.3,37.4
E00020017,30.7,38.2,15.1,16
E00020018,38,40.5,13.2,8.3
E00020019,40.8,32.8,9.6,16.8
E00020020,30.8,42.8,17.9,8.5
E00020021,53.1,22.8,15.2,9
E00020022,55,25.2,9,10.8
E00020023,44.4,30.6,8.9,16.1
E00020024,39.7,22.1,18.3,19.8
E00020025,45.5,26.8,14.6,13
E00020026,40.4,22.7,10.6,26.2
E00020027,39.3,49.6,7.7,3.4
E00020028,55.9,34.4,4.8,4.8
E00020029,50.4,25.9,9.6,14.1
E00020030,56.3,20.1,9.7,13.9
E00020031,38.4,32.5,17.9,11.3
E00020032,54.3,25.9,11.2,8.6
E00020034,41.7,27.5,16.7,14.2
E00020035,36.8,36.8,14.3,12
E00020037,36.2,39.3,12.8,11.7
E00020039,57.5,20.8,3.8,17.9
E00020040,30.5,32.6,19.9,17
E00020041,39.3,38.5,11.1,11.1
E00020043,39.7,31,16.7,12.7
E00020045,25.8,28.9,22.7,22.7
E00020046,33.6,31.6,17.1,17.8
E00020047,27.5,30.8,18.3,23.3
E00020048,35.9,30.5,14.5,19.1
E00020049,25.2,33.6,19.8,21.4
E00020050,34.7,32.2,12.4,20.7
E00020052,33.1,34.7,16.1,16.1
E00020053,36.4,29.8,14.9,19
E00020057,27.3,31.4,21.5,19.8
E00020059,31.1,26.6,14.7,27.7
E00020060,20.8,37.3,25.4,16.5
E00020061,32.6,28.3,18.2,20.9
E00020063,24.5,26.4,16.4,32.7
E00020064,30.2,26.8,14.8,28.2
E00020066,33.6,29.4,14,23.1
E00020067,20.3,28,21.2,30.5
E00020087,46.5,26.8,8.5,18.3
E00020088,25.6,28.2,17.1,29.1
E00020089,40.3,21,21,17.6
E00020090,50.7,27.1,14.6,7.6
E00020091,43.8,23.6,14.6,18
E00020092,39.4,22,20.2,18.3
E00020093,46.1,24.5,13.7,15.7
E00020206,15.4,24.6,16.9,43.1
E00020249,33.3,31.9,7.6,27.1
E00020250,31.7,25.6,19.5,23.2
E00020251,33.5,33.5,14.2,18.8
E00020252,48.6,19.8,13,18.6
E00020253,26.8,29.9,21,22.3
E00020254,34.9,34.9,16,14.2
E00020257,20.5,35.6,18.9,25
E00020259,46.1,48.1,3.9,1.9
E00020260,39.7,48.8,8.3,3.3
E00020261,44.7,48.4,3.7,3.1
E00020262,49.1,44.6,4.5,1.8
E00020263,38.8,27.2,18.4,15.5
E00020264,44.3,31.6,18.4,5.7
E00020266,33.8,31.1,22.5,12.6
E00020267,62.9,29.3,6.9,0.9
E00020268,37.6,48.2,9.4,4.7
E00020269,28.4,46.7,15.2,9.6
E00020270,41.3,50.5,6.6,1.5
E00020271,44.1,49.5,5.4,0.9
E00020273,20.8,37.7,21.7,19.8
E00020274,27.4,35.7,21.7,15.3
E00020275,31,39.4,14.8,14.8
E00020276,33.3,27.6,19.5,19.5
E00020277,37.4,35,17.1,10.6
E00020278,40,29.7,18.6,11.7
E00020280,27.4,29.1,14.5,29.1
E00020281,49,22.9,13.4,14.6
E00020282,36.1,28.6,21.8,13.4
E00020286,34.2,36.3,13,16.4
E00020287,55.7,15.1,17,12.3
E00020289,30.8,30.8,25.6,12.8
E00020290,39.7,39,12.3,8.9
E00020291,30.9,27.3,12.7,29.1
E00020292,53.5,32.6,10.2,3.7
E00020293,33.9,41.8,13.9,10.3
E00020294,14.7,38,16.3,31
E00020295,39,29.8,19.1,12.1
E00020296,29.2,27.4,18.6,24.8
E00020299,37,38,15.7,9.3
E00020300,60.3,16.4,9.6,13.7
E00020301,34.9,29.5,17.8,17.8
E00020302,36.1,31.9,20.2,11.8
E00020303,26.2,20.6,18.7,34.6
E00020304,39.4,28,18.9,13.6
E00020305,43.8,32.1,15.3,8.8
