areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00155265,17,24.5,45.3,13.2
E00155266,16.4,17,45,21.6
E00155267,16.9,13.6,47.5,22
E00155270,8.7,20.7,56,14.7
E00155271,19.1,15.7,40,25.2
E00155272,15.1,21.8,49.6,13.4
E00155273,15.8,19,46.8,18.4
E00155274,11.5,25.3,49.4,13.8
E00155275,22.9,11,35.6,30.5
E00155276,13.9,14.6,48.2,23.4
E00155277,15.9,16.6,52.9,14.6
E00155278,12.6,17.1,52.3,18
E00155279,10.1,17.8,45,27.2
E00155280,15,16.3,48.8,20
E00155281,12.3,23.8,51.5,12.3
E00155282,10.7,16.4,52.9,20
E00155283,20.7,15.2,52.2,12
E00155284,18.1,18.1,37.7,26.1
E00155285,13.8,14.4,56.9,15
E00155286,13.4,21,43.7,21.8
E00155287,16.2,14.3,44.8,24.7
E00155288,19,16.9,45.1,19
E00155289,10.6,18.8,51.3,19.4
E00155290,14.6,16.9,55.4,13.1
E00155291,13.2,25.2,44,17.6
E00155292,9.9,13.6,50.6,25.9
E00155293,16,18,46.7,19.3
E00155294,22.3,18.3,48.6,10.9
E00155295,14.9,16.1,39.3,29.8
E00155296,18.2,18.2,36.4,27.3
E00155297,22.5,12.5,45.8,19.2
E00155298,9,15.2,60.7,15.2
E00155299,17.2,20.4,52.9,9.6
E00155300,13.7,16.9,56.5,12.9
E00155301,12.2,18.2,59.1,10.5
E00155302,15.5,20.3,55.4,8.8
E00155365,18.5,23.1,43.8,14.6
E00155383,11.3,18.2,50.3,20.1
E00155442,19.9,14,52.9,13.2
E00155443,2.8,19.8,63.2,14.2
E00155444,14.9,14.9,47.9,22.3
E00155445,14.9,14.2,55.3,15.6
E00155447,10.6,21.7,55.1,12.6
E00155449,11.4,10.6,57.6,20.5
E00155516,12.1,17.4,51,19.5
E00155517,14,15.8,49.1,21.1
E00155518,15,16.3,53.1,15.6
E00155519,19.5,20.8,44,15.7
E00155520,18.9,25,41.3,14.8
E00155522,11,19.8,49.5,19.8
E00155523,16.1,14.6,48.2,21.2
E00155524,15.1,15.7,44.2,25
E00155525,9.8,13.4,52.4,24.4
E00155526,14.1,20.4,52.8,12.7
E00155527,18,18.8,44.4,18.8
E00155528,15.7,17.1,53.6,13.6
E00155529,14.9,16.3,51.1,17.7
E00155530,18.5,17.7,45.2,18.5
E00155531,17.6,12.2,51.9,18.3
E00155532,13.9,18,51.6,16.4
E00155533,13.8,10.6,55.3,20.3
E00155534,18.4,17.1,44.7,19.7
E00155640,13.2,19,60.3,7.4
E00155641,11.3,13.1,61.1,14.5
E00155643,17.6,21.6,45.9,14.9
E00155644,11.9,17.2,51.5,19.4
E00155645,16.3,13.8,48.8,21.1
E00155646,25.7,15.1,47.4,11.8
E00155647,12.7,20.3,60.8,6.3
E00155648,14.6,23.4,46,16.1
E00155649,4,20.8,67.3,7.9
E00155650,7.2,13.8,61.6,17.4
E00155651,12.3,22.2,54.9,10.5
E00155652,15.3,18,48.7,18
E00155653,13.7,21.6,49,15.7
E00155654,16,19.4,51.4,13.2
E00155655,9.2,22.1,50.4,18.3
E00155656,13.8,25.9,52.3,8
E00155657,11,19.5,50.6,18.8
E00155659,15.8,19.2,52.5,12.4
E00155660,20.3,18.6,43.6,17.4
E00155661,15.9,13.8,54.3,15.9
E00155662,15.4,14.8,51.2,18.5
E00155663,8.1,14.8,64.4,12.6
E00155664,7.8,22.5,54.3,15.5
E00155665,17.3,18.5,53.1,11.1
E00155666,12.5,18.1,55.6,13.9
E00155667,10.7,20.7,48.8,19.8
E00155668,15.4,17.5,56.6,10.5
E00155669,15.1,17.6,59.7,7.5
E00155670,11.2,22.4,57.9,8.4
E00155671,9.8,27.1,49.6,13.5
E00155672,13.2,20.5,47,19.2
E00155673,18.2,14,57,10.7
E00155674,14.9,17.2,51.5,16.4
E00155675,14.4,13.8,48.1,23.8
E00155676,16.2,16.2,44.4,23.2
E00155759,13.8,16.7,45.7,23.9
E00155767,13.4,14.2,59.1,13.4
E00155772,18.9,11.8,56.8,12.4
E00155839,16.3,24.8,41.8,17
E00155840,9.6,16.9,46.4,27.1
E00155841,12.1,21,49.7,17.2
E00155842,21.1,16.8,43.2,18.9
E00155843,18,22.4,39.1,20.5
E00155844,14.5,17.2,49,19.3
E00155857,11,17.5,61,10.4
E00155858,9.7,19.3,58.5,12.5
E00155859,19.2,19.8,39.5,21.5
E00155860,14.6,25.3,50.6,9.5
E00155861,12,20.4,57,10.6
E00155862,12.5,19.2,50.8,17.5
E00155863,19.2,19.2,42.4,19.2
E00157372,15.4,17.4,47.2,20
E00157734,13.1,15.2,52.5,19.2
