areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00155265,24.5,44.3,14.2,17
E00155266,17.7,46.3,13.7,22.3
E00155267,13.6,45.5,20.5,20.5
E00155270,32.9,34.3,20,12.9
E00155271,17.3,32.7,19.1,30.9
E00155272,19.4,38,13.9,28.7
E00155273,9.9,42,16.8,31.3
E00155274,29.9,40.2,15,15
E00155275,27.7,46,12.4,13.9
E00155276,15.2,43.9,17.4,23.5
E00155277,26.9,36.6,14.9,21.6
E00155278,34.3,34.3,11.4,20
E00155279,13.9,40.1,21.9,24.1
E00155280,11.4,49.2,18.9,20.5
E00155281,23.9,31.9,16.8,27.4
E00155282,25.6,36.8,17.9,19.7
E00155283,17.9,40.3,13.4,28.4
E00155284,13.3,34.3,20,32.4
E00155285,20,34.4,20,25.6
E00155286,27.9,34.4,14.8,23
E00155287,20.6,41.9,13.2,24.3
E00155288,12.3,32.1,25.5,30.2
E00155289,18.2,30.3,12.1,39.4
E00155290,26.5,38.1,20.4,15
E00155291,13.9,31.3,20.9,33.9
E00155292,14.5,43.5,13,29
E00155293,28.1,33.6,14.1,24.2
E00155294,13.8,35.9,21.4,29
E00155295,18.8,40.6,16.4,24.2
E00155296,19.2,44.2,7.7,28.8
E00155297,10.8,30.1,27.7,31.3
E00155298,30.9,36.7,11.5,20.9
E00155299,16.7,46,16.7,20.6
E00155300,37.5,32.8,15.6,14.1
E00155301,24.3,32.1,15,28.6
E00155302,20,40,19.2,20.8
E00155365,31.3,40.6,9.4,18.8
E00155383,19.3,34.8,25.2,20.7
E00155442,22.5,35.1,13.5,28.8
E00155443,19.2,39.4,16.3,25
E00155444,14.5,52.1,13.7,19.7
E00155445,20.7,42.1,14,23.1
E00155447,20.3,31.2,19.6,29
E00155449,20.8,37.5,14.2,27.5
E00155516,22.3,45.4,13.1,19.2
E00155517,32.1,44.3,9.4,14.2
E00155518,24.8,37.2,21.5,16.5
E00155519,22.2,41,18.1,18.8
E00155520,25.5,39.1,14.3,21.1
E00155522,25.9,32.4,17.3,24.5
E00155523,25,42,13.4,19.6
E00155524,28.1,39.6,12.2,20.1
E00155525,15.4,28.8,17.3,38.5
E00155526,36.1,34,12.5,17.4
E00155527,23.8,31.1,18,27
E00155528,27.9,34.4,13.9,23.8
E00155529,20,44.3,13.9,21.7
E00155530,17.6,41.7,22.2,18.5
E00155531,16.4,41.8,19.7,22.1
E00155532,22.9,43.2,22,11.9
E00155533,24,37.5,19.8,18.8
E00155534,18.1,39.1,20.3,22.5
E00155640,46.6,29.5,9.6,14.4
E00155641,40.2,31.2,16.4,12.2
E00155643,15.3,43.5,16.8,24.4
E00155644,21.3,41.2,12.5,25
E00155645,35.4,40.1,6.8,17.7
E00155646,14.6,44.6,16.9,23.8
E00155647,55,25.2,7.2,12.6
E00155648,19.3,40.7,13.6,26.4
E00155649,47.1,25.6,14.9,12.4
E00155650,21,40.3,19.4,19.4
E00155651,31.3,31.3,16.4,20.9
E00155652,23.7,43,17,16.3
E00155653,32.1,41.2,12.2,14.5
E00155654,28.6,32.3,15.8,23.3
E00155655,42.1,34.3,12.9,10.7
E00155656,20,34.3,22.1,23.6
E00155657,25.8,34.1,14.4,25.8
E00155659,27.2,22.8,23.5,26.5
E00155660,20.7,39.3,13.8,26.2
E00155661,26,36.6,11.5,26
E00155662,24.6,37.7,18.6,19.2
E00155663,45.3,28.8,16.5,9.4
E00155664,27.9,40.7,7.9,23.6
E00155665,55.8,30.4,7.2,6.5
E00155666,40.4,26.9,16.7,16
E00155667,39.7,27,15.9,17.5
E00155668,20.6,41.2,14.7,23.5
E00155669,31.8,38,14.7,15.5
E00155670,38.2,34.1,13,14.6
E00155671,27.6,36.2,18.9,17.3
E00155672,19.1,40.5,20.6,19.8
E00155673,34.4,32,14.1,19.5
E00155674,24.4,43.5,10.7,21.4
E00155675,13.2,42.1,16.7,28.1
E00155676,19.2,35.2,20.8,24.8
E00155759,19,45.1,14.4,21.6
E00155767,17.7,44.6,20.8,16.9
E00155772,10.3,53.1,15.9,20.7
E00155839,10.4,39.6,24.5,25.5
E00155840,19.4,37.1,19.4,24.2
E00155841,20,43.2,16.8,20
E00155842,29.6,41.8,13.3,15.3
E00155843,28.7,41.8,13.1,16.4
E00155844,21.7,44.2,17.5,16.7
E00155857,33.6,40.3,11.2,14.9
E00155858,24.6,31.7,17.5,26.2
E00155859,27.6,35.5,15.1,21.7
E00155860,37.6,25.5,17.4,19.5
E00155861,26.3,41.4,12.8,19.5
E00155862,25.2,37.4,16.5,20.9
E00155863,23.3,39.8,16.5,20.3
E00157372,21.8,37.4,19.7,21.1
E00157734,25.5,37.3,14.5,22.7
