areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00155265,10,34.8,5.7,48.1,1.4
E00155266,10.1,28.9,2,57.7,1.4
E00155267,9,32,1,55,3
E00155270,12.3,39.1,3.4,43,2.1
E00155271,7,24.5,0.9,65.5,2.2
E00155272,6.7,31.1,1.3,59.1,1.8
E00155273,3.7,30.7,1.3,62.7,1.7
E00155274,12.4,31.2,2,52.5,2
E00155275,7.6,20.8,3,65.9,2.7
E00155276,5.5,28.5,1.8,62.8,1.5
E00155277,4.9,34.5,3,56.2,1.5
E00155278,16.9,31.2,8,40.9,3
E00155279,7.8,25.2,0,67,0
E00155280,3.5,28.7,2.1,64.3,1.4
E00155281,22.5,40.7,7.7,26.8,2.4
E00155282,5.7,26.1,2.3,52.5,13.4
E00155283,10.5,45.4,7.2,36.2,0.7
E00155284,7,32,3.7,55.7,1.6
E00155285,10.8,35.7,3.2,47.7,2.5
E00155286,10.5,33.2,0.4,53.8,2.1
E00155287,7.2,35.5,1.4,54.1,1.7
E00155288,5.7,32.5,3.5,58.3,0
E00155289,9.1,31.8,4,51.8,3.3
E00155290,14.6,34.2,5,46.1,0
E00155291,4.5,33.6,2,59.8,0
E00155292,7.7,28.1,3,59.2,2
E00155293,13.7,30.2,3.6,50.4,2
E00155294,10.2,41.6,4.1,41.3,2.9
E00155295,8.2,40.6,3.8,44,3.4
E00155296,8.3,29.6,1.9,59.3,0.9
E00155297,7.4,30,1,61.6,0
E00155298,10.8,39.9,3.7,43.7,1.9
E00155299,19.5,29.2,4.5,44.2,2.6
E00155300,10.3,38.5,3.8,44.9,2.6
E00155301,14.5,45.7,4.2,33.2,2.4
E00155302,12.5,40,6.3,41.2,0
E00155365,10.8,55.4,4.5,26.8,2.4
E00155383,7.6,34.6,2.7,53.5,1.7
E00155442,12.1,34.5,4.3,48.3,0.9
E00155443,8.1,40.5,4.8,42.9,3.8
E00155444,9.3,33.3,4.5,49.6,3.3
E00155445,7.8,45.1,3.7,39.8,3.7
E00155447,10,45.5,4.8,38.1,1.6
E00155449,9.4,35.8,3.1,50.4,1.2
E00155516,13.1,41.7,3.9,40.9,0.4
E00155517,9.3,34.5,3.6,52.6,0
E00155518,16,34.6,0.4,46.4,2.5
E00155519,10.1,32.7,4.6,50.3,2.3
E00155520,9.9,33.5,2.6,54,0
E00155522,9.2,31.3,1.5,54.8,3.3
E00155523,7.8,36.7,7.8,45.9,1.8
E00155524,15.1,33.1,1.5,48.5,1.8
E00155525,5.4,36.2,0.8,55.4,2.3
E00155526,15.4,36.5,3.8,41.9,2.3
E00155527,10.4,34.6,3.3,51.7,0
E00155528,13.6,50.6,5.8,30,0
E00155529,3.8,30.7,3.8,57.1,4.6
E00155530,9.3,35.9,5.1,47.3,2.5
E00155531,6.7,29.1,3.1,60.6,0.4
E00155532,9,35.5,3.8,49.6,2.1
E00155533,6.9,32.8,3.7,53.4,3.2
E00155534,5.6,33.7,3.4,53.9,3.4
E00155640,14.6,37.2,5.3,40.7,2.2
E00155641,7.3,40.4,1.8,46.8,3.7
E00155643,8.3,36.7,2.4,48.8,3.8
E00155644,7.2,34.9,3.2,52.5,2.2
E00155645,8.9,32.8,1.5,56.8,0
E00155646,6.9,31.8,1,57.4,2.8
E00155647,14.1,39.1,3.8,37.5,5.4
E00155648,5.9,34.6,2.1,53.8,3.5
E00155649,17.8,45,5,26.1,6.1
E00155650,6.7,36.4,4.7,51,1.2
E00155651,11.8,38.4,4.3,43.1,2.4
E00155652,6.6,37.6,3,49.1,3.7
E00155653,12.3,32.3,3,50.2,2.1
E00155654,12.1,43.2,3,39.4,2.3
E00155655,10.6,35.2,2.5,47,4.7
E00155656,19.5,46.8,6,26.2,1.5
E00155657,5.9,40.6,2,48.8,2.8
E00155659,13.5,41.3,5.7,36.7,2.8
E00155660,6.2,35.4,5.2,50.2,3
E00155661,6.4,33.6,1.6,57.6,0.8
E00155662,9.9,39.4,6,43.3,1.5
E00155663,8.5,37.9,8,42.9,2.7
E00155664,8.2,37.7,3.7,47.4,3
E00155665,21.8,45.5,4,24.3,4.5
E00155666,21.2,35.5,4.5,36.9,2
E00155667,10.1,35.8,2.3,48.6,3.2
E00155668,9.4,34.4,4.5,50,1.7
E00155669,10.1,39.9,5,42.4,2.5
E00155670,24.9,39.4,3.3,28.2,4.2
E00155671,22.1,45,5,24.2,3.8
E00155672,5.8,32.9,2.9,57,1.4
E00155673,16.5,40.1,3.7,36,3.7
E00155674,11.6,32.6,7.5,47.2,1.1
E00155675,8.8,33.1,6.5,50.4,1.2
E00155676,3.9,30.7,2.8,60.2,2.4
E00155759,6.3,35.3,4.4,52.2,1.9
E00155767,7.3,30.8,2.1,58.7,1
E00155772,7.3,36.8,3.8,49.2,2.9
E00155839,8.1,38.1,3.6,48,2.2
E00155840,4.9,34.8,2.6,57.7,0
E00155841,8.4,37.4,6.4,46.3,1.5
E00155842,6.5,33.3,5.4,54.3,0.5
E00155843,9.2,43.8,2.8,42.2,2
E00155844,8.2,43,1.6,45.1,2
E00155857,15,31.1,4.4,39.2,10.2
E00155858,18.9,35,5.9,37,3.1
E00155859,12.3,32.9,2.6,48.7,3.5
E00155860,18.4,42.5,6,30.8,2.3
E00155861,8.9,33.1,2.3,53.7,1.9
E00155862,7.2,36.2,1.4,52.9,2.3
E00155863,7.5,39,1.7,51,0.7
E00157372,7.2,31.5,4,55.8,1.4
E00157734,7.8,29.7,1.4,58.9,2.3
