geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00001336,83.1,13,3.9
W00001337,87.2,10.6,2.2
W00001338,87.1,10.2,2.6
W00001339,76.4,18.6,4.9
W00001340,86.9,10.8,2.3
W00001341,78,14.9,7.1
W00001342,86.2,10.4,3.4
W00001343,81,13.1,5.8
W00001344,85.9,9.5,4.6
W00001345,83.3,12.5,4.2
W00001346,80.5,12,7.5
W00001347,82.2,12.7,5
W00001348,80.8,12.2,6.9
W00001349,86.3,8.8,4.9
W00001350,88.5,9.1,2.4
W00001351,85.2,10.7,4.1
W00001352,68.8,17.2,14
W00001353,76.1,17.4,6.6
W00001354,73,20.8,6.2
W00001355,68.2,19.9,12
W00001369,77.4,15.2,7.4
W00001371,80.4,13.4,6.2
W00001372,78.9,14.8,6.3
W00001373,88.1,9.9,2.1
W00001376,83.6,11.6,4.9
W00001377,83.6,10.4,6
W00001378,79.6,13.7,6.7
W00001379,86.5,9,4.5
W00001380,94.2,5.8,0
W00001381,81.8,14.4,3.8
W00001387,83.6,11.3,5.1
W00001395,85.5,9.9,4.6
W00001396,78.3,15.2,6.6
W00001397,79.4,16,4.6
W00001398,68.7,24.6,6.6
W00001399,78.5,16.3,5.2
W00001400,74.8,9.4,15.8
W00001401,79.4,15,5.6
W00001402,78.8,13.8,7.4
W00001403,81.6,10,8.4
W00001404,61.7,20.9,17.5
W00001405,69.6,23.2,7.3
W00001406,83.9,9.5,6.6
W00001407,81.8,14.7,3.5
W00001408,84,11.5,4.4
W00001409,79.1,15.8,5.1
W00001410,87.2,9.5,3.3
W00001411,62.2,21.2,16.7
W00001412,89.6,6.5,4
W00001413,79.6,13.3,7.1
W00001414,71.3,17.8,10.8
W00001415,69.6,16.9,13.5
W00001416,68.8,19.3,12
W00001417,84.6,12.2,3.3
W00001418,81.5,12.7,5.8
W00001419,69,19.4,11.6
W00001420,76.7,14.2,9.1
W00001421,75.8,16.9,7.2
W00001422,77.4,18.4,4.1
W00001423,84.5,10.4,5.1
W00001424,80.3,12.7,6.9
W00001425,86.5,10.6,2.9
W00001426,78.6,14.2,7.1
W00001427,84.8,10.8,4.4
W00001428,80.2,14.1,5.6
W00001429,88,6.3,5.7
W00001430,84.8,13,2.2
W00001431,77.3,16.8,5.9
W00001432,82.1,11.9,6
W00001433,79.8,13.1,7.1
W00001434,70.1,22.4,7.5
W00001435,77.2,17,5.8
W00001436,89.7,6.7,3.6
W00001437,64.7,22.3,13
W00001438,92.3,6.3,1.4
W00001439,83,12.5,4.6
W00001440,88.8,9.9,1.3
W00001442,80.4,14.6,5
W00001443,90.4,8.1,1.5
W00001444,80.4,14.5,5.1
W00001467,75,16.4,8.6
W00001468,74.3,17.3,8.3
W00001469,71.2,20.2,8.6
W00001470,78.7,14.1,7.2
W00001471,75.4,17.1,7.5
W00001472,80.3,14.5,5.2
W00001473,79.5,13.8,6.6
W00001474,75.4,15.6,9
W00001475,72.9,16.9,10.2
W00001476,84.8,9.8,5.4
W00001477,70.5,20.7,8.7
W00001478,78.7,13.9,7.4
W00001479,82.8,12.6,4.5
W00001480,82.2,12,5.7
W00001481,84.8,12.5,2.7
W00001482,77.7,15.5,6.7
W00001483,88.2,9.4,2.4
W00001484,84.8,9.2,5.9
W00001485,87.5,10,2.5
W00001486,77.8,15,7.2
W00001487,79.3,15,5.7
W00001488,85.5,11.6,3
W00001489,89.4,8.3,2.3
W00001491,51.3,25,23.7
W00001492,81,14.8,4.1
W00001493,85.7,11.7,2.7
W00001494,79.7,12.9,7.4
W00001495,83.3,13.9,2.8
W00001496,78.3,14.3,7.4
W00001497,79.9,15,5
W00001498,69.6,20.3,10.1
W00001500,82.4,12.8,4.8
W00001501,91.1,6.9,2
W00001502,77.2,16.7,6
W00001503,74.8,19.3,5.9
W00001504,84.4,9.2,6.5
W00001505,81.8,13.9,4.3
W00001506,68.9,21.9,9.2
W00001507,85.5,11.3,3.1
W00001508,92.4,5.7,1.8
W00001509,90.7,7.2,2.1
W00001510,89.7,8.2,2.1
W00001511,77.5,16.2,6.3
W00001512,80.9,13.7,5.3
W00001513,83.1,11.2,5.8
W00001514,82.2,11.8,6.1
W00001515,83.7,11.8,4.5
W00001516,79.5,15.9,4.6
W00001517,84.3,11.2,4.4
W00001518,80.6,15.1,4.4
W00001519,80.9,13.1,6
W00001520,87.5,9.3,3.2
W00001521,85.4,10.7,3.9
W00001522,89.8,7.2,3
W00001523,83.6,12.4,3.9
W00001524,90.9,6.6,2.5
W00001525,84,11.6,4.4
W00001526,89.1,7.6,3.3
W00001527,86,11.2,2.8
W00001528,77.9,10.2,11.9
W00001530,84.9,9.8,5.4
W00001531,90.8,7.7,1.4
W00001532,84.5,9.6,5.9
W00001533,91.3,7.2,1.4
W00001534,82.6,11.6,5.8
W00001574,82.3,13.2,4.5
W00001582,79.7,14.9,5.4
W00001609,87.6,9.6,2.9
W00001610,81.7,13.5,4.8
W00001617,84.6,12.6,2.8
W00001618,90.6,7.2,2.2
W00001619,87.7,8.6,3.7
W00001620,74.5,19.3,6.1
W00001621,77.5,16.7,5.9
W00001622,79.3,11.9,8.8
W00001623,79.7,16.5,3.8
W00001624,83.4,11.7,4.9
W00001625,86.7,10.5,2.8
W00001626,87.4,9.5,3.1
W00001627,84.4,11.8,3.8
W00001628,89.2,7.5,3.3
W00001653,85.6,10.6,3.8
W00001654,88,9.6,2.4
W00001655,89.3,8.4,2.3
W00001658,80.1,16.9,2.9
W00001659,80,15.1,4.9
W00001660,75.3,20.4,4.3
W00001661,86.3,11,2.7
W00001662,69.1,20.8,10.2
W00001663,80.7,14.2,5.1
W00001664,80.6,12.2,7.2
W00001665,83.6,12.4,4
W00001671,82.6,13.6,3.8
W00001672,85.4,12.5,2.1
W00001674,84.4,12.4,3.2
W00001675,86.2,10.3,3.5
W00001676,79.2,13.9,6.9
W00001677,81.2,13.1,5.7
W00001678,73.3,19.8,6.9
W00001679,66.8,22.3,10.9
W00001680,80.7,14.2,5.1
W00001681,70.8,19,10.2
W00001683,75.5,18.1,6.4
W00001684,72.4,18.9,8.6
W00001685,78.8,12.9,8.3
W00001686,80.2,15.3,4.6
W00001687,78.9,14.6,6.4
W00001688,78.7,12.9,8.5
W00001689,84.9,11.5,3.6
W00001690,84.9,10.5,4.6
W00001691,65.5,23.3,11.1
W00001692,77.1,16.9,6
W00001693,75.9,18,6.1
W00001694,80.6,15.6,3.8
W00001695,81.7,12.4,5.9
W00001696,78,14.7,7.3
W00001697,74.4,19.1,6.5
W00001698,80.5,15.3,4.2
W00001699,89.5,8.7,1.7
W00001700,81.2,15.2,3.6
W00001701,86.4,11.8,1.8
W00001702,74.1,13.4,12.6
W00001703,91.9,7.1,1
W00001704,89.6,8.6,1.8
W00001706,93,6.7,0.3
W00001707,78.3,12.8,8.9
W00001708,62.1,27.3,10.7
W00001709,79.1,14.2,6.7
W00001710,80.9,12.9,6.1
W00001711,75.5,17.6,6.9
W00001712,68.1,20,11.9
W00001713,86,11.4,2.6
W00001714,74.6,15.5,9.9
W00001715,74.3,18.7,7
W00001723,79.4,16.5,4.1
W00001724,81.5,14,4.6
W00001725,82.9,14.5,2.6
W00001726,69.9,19.7,10.4
W00001727,86.3,10.8,2.9
W00001728,80.1,15.3,4.6
W00001729,83,12,4.9
W00001730,81.2,16.3,2.5
W00001731,81.7,16.3,1.9
W00001732,81.9,11.5,6.6
W00001733,85.4,11.3,3.2
W00001734,82.2,12.7,5.1
W00001735,85.8,10.4,3.8
W00001736,80.7,13.1,6.2
W00001737,84,11.4,4.5
W00001738,77.4,17.1,5.5
W00001739,87.1,9.7,3.2
W00001740,89,8.1,2.9
W00001741,85.4,11.8,2.8
W00001742,84.9,11.1,4.1
W00001743,83.5,13.3,3.2
W00001745,82.3,13.1,4.6
W00001746,87.9,5.2,6.9
W00001747,84.4,11.3,4.3
W00001748,82.6,13.3,4.1
W00001749,81.4,12.7,5.9
W00001750,80.9,15,4.1
W00001751,86.3,10.5,3.2
W00001752,87.9,10.7,1.4
W00001753,83.7,11.4,4.9
W00001754,89.8,8.7,1.5
W00001756,80.7,13.6,5.6
W00001757,86.5,11.1,2.4
W00001758,89.6,8.9,1.5
W00001759,84.9,10.3,4.8
W00001760,71.8,18.8,9.4
W00001761,77.4,17,5.7
W00001763,83.3,13.8,3
W00001765,75.7,16.4,7.9
W00001766,80,13.7,6.3
W00001783,80.6,15.2,4.2
W00001784,72.9,14.8,12.3
W00001785,68.3,18.7,12.9
W00001786,82.8,11.5,5.7
W00001787,84.5,12.8,2.8
W00001789,74.2,19.5,6.4
W00001791,81.5,12.8,5.7
W00001792,76.1,16.9,7
W00001793,77,13.7,9.4
W00001794,79.7,15.5,4.8
W00001795,76.2,17.3,6.5
W00001796,79.1,14.8,6.1
W00001797,77.2,14,8.8
W00001798,74.7,15.8,9.6
W00001799,81.7,10.2,8.1
W00001800,74.8,15.5,9.7
W00001801,66.6,19.3,14.1
W00001802,72.6,16.7,10.7
W00001803,61.9,22.9,15.3
W00001804,74.7,15.2,10.1
W00001805,74.9,20.2,4.9
W00001806,83.2,12,4.8
W00001807,78.4,15,6.6
W00001808,74.6,15.9,9.5
W00001809,75.2,17.2,7.6
W00001810,83.6,12.3,4.2
W00001811,82,12.6,5.4
W00001812,75.9,18.8,5.3
W00001823,85.4,11.7,2.8
W00010017,87.2,7.6,5.2
W00010022,72.5,19,8.5
W00010454,90,7.6,2.3
W00010455,74.2,18.7,7.1
W00010460,81.7,14,4.3
W00010462,92.9,5.6,1.5
W00010465,82.8,12.1,5.1
W00010466,84,11.2,4.8
W00010471,85,10.2,4.8
W00010472,89.2,9.4,1.5
W00010473,86.4,10.8,2.8
W00010474,94,4.8,1.2
W00010478,86.5,9.6,3.8
W00010479,89.6,7.4,3
W00010484,96.9,2.3,0.8
W00010485,95.1,4.2,0.6
W00010490,91.1,7.9,1
W00010492,86.8,9.3,3.9
