geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
W00001336,8.1,19.1,62.5,10.3
W00001337,11,16.9,61.7,10.4
W00001338,6,18.5,69.5,6
W00001339,6.6,14.2,70.8,8.5
W00001340,9.5,23.8,57.1,9.5
W00001341,9.2,15.3,69.4,6.1
W00001342,11,16.9,62.2,9.9
W00001343,11.6,16.3,57.8,14.3
W00001344,12.1,21.2,62.1,4.5
W00001345,8.7,20.9,60,10.4
W00001346,10.7,8.3,72.7,8.3
W00001347,9,18.1,62.7,10.2
W00001348,7.5,26.4,57.5,8.5
W00001349,7.8,18.7,64.8,8.7
W00001350,10.8,18.2,64.9,6.1
W00001351,4.8,19.9,66.4,8.9
W00001352,10.8,21.7,66.3,1.2
W00001353,5.7,20.5,65.9,8
W00001354,6.1,17.1,68.3,8.5
W00001355,8.2,23.6,60,8.2
W00001369,11.1,19.4,61.1,8.3
W00001371,8.2,19.4,61.9,10.4
W00001372,6.5,22.6,61.9,9
W00001373,9.8,16.6,61.1,12.5
W00001376,8.2,18.4,68.7,4.8
W00001377,4.7,20.7,67.3,7.3
W00001378,6.9,20,67.6,5.5
W00001379,8.3,16.6,67.6,7.6
W00001380,6.5,19.5,65.5,8.5
W00001381,3.8,16.7,71.8,7.7
W00001387,8,16,63.6,12.3
W00001395,2.5,19,68.1,10.4
W00001396,6.3,15,68.5,10.2
W00001397,9.9,16.8,61.1,12.2
W00001398,6.9,19.5,67.8,5.7
W00001399,8,22.4,64,5.6
W00001400,6.9,21.4,61.8,9.9
W00001401,5.1,18.9,66.9,9.1
W00001402,8.8,22.6,64.2,4.4
W00001403,9.8,22.1,54.9,13.1
W00001404,8.3,22.2,58.3,11.1
W00001405,7.8,22.5,61.2,8.5
W00001406,6,15.9,68.9,9.3
W00001407,7.5,22.5,59.2,10.8
W00001408,6.7,14.5,72,6.7
W00001409,5.1,33.5,51.9,9.5
W00001410,6.4,18.5,70.1,5.1
W00001411,14.3,26.2,47.6,11.9
W00001412,5.9,14.3,75.6,4.2
W00001413,4.7,19.8,64,11.6
W00001414,6.7,19.2,62.5,11.7
W00001415,7,18.3,66.2,8.5
W00001416,9,19.8,62.2,9
W00001417,4.9,22.4,67.2,5.5
W00001418,7.3,24,61.3,7.3
W00001419,6.8,17.1,70.1,6
W00001420,5.7,25.4,63.1,5.7
W00001421,5.6,18.7,60.7,15
W00001422,10.1,11.4,63.3,15.2
W00001423,5.5,21.8,66.4,6.3
W00001424,8.2,19.4,68.7,3.7
W00001425,6.4,17.9,60.7,15
W00001426,9.4,18.9,62.8,8.9
W00001427,7.7,16.7,65.2,10.3
W00001428,6.3,20.4,62.6,10.7
W00001429,5.8,20.1,65.6,8.5
W00001430,6,18,69,7
W00001431,5.4,12.6,71.2,10.8
W00001432,17.7,17.7,53.7,10.9
W00001433,7.1,19.1,67.4,6.4
W00001434,0,20.7,72,7.3
W00001435,3.5,16.5,73.9,6.1
W00001436,7.5,16.5,68.9,7.1
W00001437,6,9,75,10
W00001438,3.6,20.1,69.9,6.4
W00001439,11.2,13.5,68.4,7
