geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00001336,95.8,4.2
W00001337,98.1,1.9
W00001338,97,3
W00001339,92.4,7.6
W00001340,98.7,1.3
W00001341,95.8,4.2
W00001342,94.8,5.2
W00001343,98.9,1.1
W00001344,95.4,4.6
W00001345,95.2,4.8
W00001346,93.2,6.8
W00001347,95,5
W00001348,96.7,3.3
W00001349,94.1,5.9
W00001350,98.3,1.7
W00001351,96.2,3.8
W00001352,94.6,5.4
W00001353,95.8,4.2
W00001354,96.9,3.1
W00001355,98.6,1.4
W00001369,88.9,11.1
W00001371,97.3,2.7
W00001372,96.9,3.1
W00001373,91.4,8.6
W00001376,97.6,2.4
W00001377,96.1,3.9
W00001378,93.3,6.7
W00001379,96.2,3.8
W00001380,92.6,7.4
W00001381,93.4,6.6
W00001387,93.1,6.9
W00001395,98.7,1.3
W00001396,91,9
W00001397,96.8,3.2
W00001398,94.8,5.2
W00001399,96.7,3.3
W00001400,95.4,4.6
W00001401,96.1,3.9
W00001402,89.7,10.3
W00001403,92.2,7.8
W00001404,97.6,2.4
W00001405,96.9,3.1
W00001406,97.2,2.8
W00001407,98.5,1.5
W00001408,96.4,3.6
W00001409,96.5,3.5
W00001410,94.1,5.9
W00001411,98.1,1.9
W00001412,88.5,11.5
W00001413,96.4,3.6
W00001414,98.7,1.3
W00001415,94,6
W00001416,95.3,4.7
W00001417,95.6,4.4
W00001418,96.7,3.3
W00001419,96.1,3.9
W00001420,96.4,3.6
W00001421,95.4,4.6
W00001422,98.5,1.5
W00001423,95.2,4.8
W00001424,98.5,1.5
W00001425,93.9,6.1
W00001426,94.6,5.4
W00001427,96.2,3.8
W00001428,97.1,2.9
W00001429,96.4,3.6
W00001430,97.4,2.6
W00001431,96.3,3.7
W00001432,95.5,4.5
W00001433,97.9,2.1
W00001434,94.4,5.6
W00001435,92.5,7.5
W00001436,96.7,3.3
W00001437,98.6,1.4
W00001438,97.5,2.5
W00001439,96.2,3.8
W00001440,97,3
W00001442,96.7,3.3
W00001443,96.8,3.2
W00001444,95.2,4.8
W00001467,84.4,15.6
W00001468,92.4,7.6
W00001469,83.1,16.9
W00001470,88.7,11.3
W00001471,80.2,19.8
W00001472,80.7,19.3
W00001473,92.2,7.8
W00001474,88.1,11.9
W00001475,70.2,29.8
W00001476,72.6,27.4
W00001477,86.7,13.3
W00001478,86.7,13.3
W00001479,92.9,7.1
W00001480,84.1,15.9
