geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00114745,95,5
E00114746,92.6,7.4
E00114747,89.1,10.9
E00114748,91.8,8.2
E00114749,93.5,6.5
E00114750,88,12
E00114751,94.6,5.4
E00114752,90.4,9.6
E00114753,92.8,7.2
E00114754,89.3,10.7
E00114755,90.7,9.3
E00114756,95.9,4.1
E00114757,96.8,3.2
E00114758,76.5,23.5
E00114759,90.9,9.1
E00114760,90.7,9.3
E00114761,87.3,12.7
E00114762,92.9,7.1
E00114763,84.3,15.7
E00114764,89.7,10.3
E00114765,93.8,6.3
E00114766,93.8,6.2
E00114767,89.9,10.1
E00114768,93.5,6.5
E00114769,84.2,15.8
E00114770,91,9
E00114771,90.4,9.6
E00114772,86.3,13.7
E00114773,86,14
E00114774,81.8,18.2
E00114776,92.4,7.6
E00114777,91.2,8.8
E00114778,89.5,10.5
E00114779,92.9,7.1
E00114780,94.9,5.1
E00114781,87.4,12.6
E00114783,93,7
E00114784,91.6,8.4
E00114785,92.8,7.2
E00114789,89.1,10.9
E00114790,90.7,9.3
E00114791,94.6,5.4
E00114792,86.6,13.4
E00114793,88.5,11.5
E00114794,88.6,11.4
E00114798,91,9
E00114799,91.7,8.3
E00114800,89.9,10.1
E00114802,92.1,7.9
E00114804,90.9,9.1
E00114805,89.4,10.6
E00114806,92.9,7.1
E00114807,88.7,11.3
E00114808,81.9,18.1
E00114809,89.4,10.6
E00114810,92.1,7.9
E00114811,88.4,11.6
E00114812,89.4,10.6
E00114813,87.5,12.5
E00114814,91,9
E00114815,89,11
E00114816,90.5,9.5
E00114817,92.9,7.1
E00114818,90.5,9.5
E00114819,89.6,10.4
E00114820,88.5,11.5
E00114821,83.5,16.5
E00114822,86.5,13.5
E00114823,80.8,19.2
E00114824,92.4,7.6
E00114825,92.2,7.8
E00114826,92.3,7.7
E00114827,86.4,13.6
E00114845,91.4,8.6
E00114846,86.7,13.3
E00114847,88.9,11.1
E00114848,92,8
E00114850,90.8,9.2
E00114851,89,11
E00114852,89.1,10.9
E00114853,90.5,9.5
E00114854,94.2,5.8
E00114855,94.9,5.1
E00114856,92.1,7.9
E00114857,90.8,9.2
E00114858,94.2,5.8
E00114859,94.2,5.8
E00114861,93.8,6.2
E00114862,92.4,7.6
E00114863,92.2,7.8
E00114864,93.6,6.4
E00114865,93,7
E00114866,91.9,8.1
E00114867,93.6,6.4
E00114869,92.2,7.8
E00114876,92.7,7.3
E00114877,88.5,11.5
E00114878,88.8,11.2
E00114879,95.9,4.1
E00114880,87.7,12.3
E00114881,78.1,21.9
E00114882,89.4,10.6
E00114883,90.1,9.9
E00114884,88.2,11.8
E00114885,90.9,9.1
E00114887,89.9,10.1
E00114888,91.2,8.8
E00114889,89,11
E00114890,81.9,18.1
E00114891,90.7,9.3
E00114892,82.1,17.9
E00114893,85.2,14.8
E00114894,92.5,7.5
E00114895,91.6,8.4
E00114896,94.8,5.2
E00114897,88.1,11.9
E00114898,87.4,12.6
E00114899,91.9,8.1
E00114900,88,12
E00114901,88.9,11.1
E00114902,93.8,6.3
E00114903,90.3,9.7
E00114904,88.7,11.3
E00114905,94.7,5.3
E00114906,89.7,10.3
E00114907,85.5,14.5
E00114908,88.7,11.3
E00114909,93.9,6.1
E00114910,93.1,6.9
E00114911,90.9,9.1
E00114912,95.8,4.2
E00114914,91.1,8.9
E00114915,93,7
E00114916,87,13
E00114917,87.5,12.5
E00114919,89.5,10.5
E00114920,90.2,9.8
E00114963,94.3,5.7
E00114964,91.9,8.1
E00114966,92.9,7.1
E00114967,90.4,9.6
E00114968,87.7,12.3
E00114969,90.1,9.9
E00114970,91.3,8.7
E00114971,95.2,4.8
E00114972,92.9,7.1
E00114973,88.7,11.3
E00114974,92.8,7.2
E00114975,87.7,12.3
E00114976,91.3,8.7
E00114977,77.5,22.5
E00114978,88.8,11.2
E00114979,90.5,9.5
E00114980,94.3,5.7
E00114981,85.8,14.2
