geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00114745,91.5,6.6,1.9
E00114746,85.3,13.2,1.5
E00114747,85,11.5,3.5
E00114748,81.6,13.7,4.7
E00114749,82.1,15.1,2.8
E00114750,84.6,12.4,2.9
E00114751,83.3,13.7,3
E00114752,88.8,8,3.2
E00114753,87.9,9.3,2.8
E00114754,84.6,11.5,3.8
E00114755,85.4,11.9,2.6
E00114756,87,11,2
E00114757,89.8,8.5,1.8
E00114758,81.9,11.8,6.3
E00114759,84.4,11.7,3.9
E00114760,89.4,9.3,1.3
E00114761,79,15.7,5.2
E00114762,77.1,19.5,3.4
E00114763,84.3,13.1,2.6
E00114764,84.4,11.9,3.7
E00114765,80,15.9,4.1
E00114766,83,13.3,3.7
E00114767,50.8,37.1,12.2
E00114768,77.6,17.3,5
E00114769,81.3,16.7,2
E00114770,79.4,15.3,5.3
E00114771,81,14.8,4.1
E00114772,60.4,26.9,12.7
E00114773,70.6,21.6,7.8
E00114774,83.9,13,3.2
E00114776,84.4,13.1,2.4
E00114777,79.2,16.7,4.1
E00114778,81.5,14.7,3.9
E00114779,87,9.8,3.1
E00114780,80.2,16,3.8
E00114781,87.4,9.5,3.2
E00114783,88.6,9.8,1.6
E00114784,89.8,8,2.2
E00114785,76.9,15.3,7.8
E00114789,76.8,18.2,5.1
E00114790,69.9,21.2,8.9
E00114791,85.7,11.1,3.2
E00114792,81.9,13.5,4.6
E00114793,78.3,16.9,4.8
E00114794,82.9,14.6,2.5
E00114798,91,7.5,1.5
E00114799,89.7,7.4,2.9
E00114800,90.2,7.8,2.1
E00114802,89.7,8.2,2.1
E00114804,76.9,18.3,4.8
E00114805,85.9,11.3,2.8
E00114806,89.7,8.4,1.9
E00114807,77.2,18,4.8
E00114808,87.4,7.8,4.8
E00114809,89.5,8.2,2.3
E00114810,86.6,9.8,3.6
E00114811,84.3,12.1,3.6
E00114812,85.5,10.6,3.9
E00114813,88.7,9.5,1.8
E00114814,82.7,12.6,4.7
E00114815,86.6,11.1,2.3
E00114816,92,6.1,1.9
E00114817,82,11.5,6.5
E00114818,70.7,22.1,7.2
E00114819,90.4,7.8,1.8
E00114820,74.5,18.6,6.9
E00114821,86.9,9,4.1
E00114822,90.2,7.2,2.6
E00114823,91.1,6.3,2.6
E00114824,77.9,16.2,5.8
E00114825,91.2,5.7,3
E00114826,87.3,8.8,4
E00114827,76.9,10.6,12.6
E00114845,88.4,8.3,3.3
E00114846,88.8,8.8,2.4
E00114847,88.5,10.4,1
E00114848,85.9,12.2,1.9
E00114850,83.7,12.1,4.3
E00114851,88.4,9.1,2.5
E00114852,85.5,10.9,3.6
E00114853,89.3,9.1,1.6
E00114854,80.3,15.6,4.1
E00114855,84.1,10.6,5.3
E00114856,88.6,8.6,2.8
E00114857,92,6,2
E00114858,85.8,10.5,3.7
E00114859,85.5,11.6,2.9
E00114861,84.4,12.1,3.5
E00114862,89.5,8.8,1.7
E00114863,90.9,8.2,0.9
E00114864,83.7,11.7,4.6
E00114865,83.9,13.6,2.5
E00114866,79.7,15.5,4.8
E00114867,82.6,13.2,4.2
E00114869,86.3,9.2,4.4
E00114876,90.7,8.5,0.8
E00114877,92.1,7.9,0
E00114878,85.8,12.6,1.7
E00114879,83.1,12.7,4.1
E00114880,91.1,7.5,1.4
E00114881,93.1,5.7,1.2
E00114882,85.3,11.3,3.3
E00114883,88.5,9.7,1.8
E00114884,93.7,4.8,1.6
E00114885,92.9,5.7,1.5
E00114887,81.9,13.9,4.2
E00114888,79.6,8.8,11.6
E00114889,86.2,11.6,2.2
E00114890,89.3,7.4,3.3
E00114891,77.6,15.8,6.6
E00114892,84.4,12.3,3.3
E00114893,91.4,7.1,1.4
E00114894,90.4,6.5,3.1
E00114895,84.6,13.4,2
E00114896,85.5,9.4,5.2
E00114897,80.2,14.4,5.4
E00114898,79.4,13.3,7.3
