geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00114745,60.7,39.3
E00114746,56.9,43.1
E00114747,52.2,47.8
E00114748,45.5,54.5
E00114749,53.6,46.4
E00114750,52.9,47.1
E00114751,70,30
E00114752,58.1,41.9
E00114753,58.8,41.2
E00114754,55.3,44.7
E00114755,60.2,39.8
E00114756,49.3,50.7
E00114757,70.1,29.9
E00114758,19.4,80.6
E00114759,47.3,52.7
E00114760,73,27
E00114761,35.4,64.6
E00114762,33.3,66.7
E00114763,32.4,67.6
E00114764,48.4,51.6
E00114765,39.7,60.3
E00114766,34.7,65.3
E00114767,23.3,76.7
E00114768,48,52
E00114769,52.3,47.7
E00114770,45.6,54.4
E00114771,53.2,46.8
E00114772,14,86
E00114773,18.6,81.4
E00114774,34.9,65.1
E00114776,52.2,47.8
E00114777,40.8,59.2
E00114778,33.2,66.8
E00114779,41.1,58.9
E00114780,44.5,55.5
E00114781,63.4,36.6
E00114783,56.1,43.9
E00114784,57.6,42.4
E00114785,43,57
E00114789,44.1,55.9
E00114790,32.6,67.4
E00114791,64.1,35.9
E00114792,43,57
E00114793,51.7,48.3
E00114794,53.4,46.6
E00114798,61.5,38.5
E00114799,62,38
E00114800,63.3,36.7
E00114802,58.5,41.5
E00114804,44.8,55.2
E00114805,41.1,58.9
E00114806,68.5,31.5
E00114807,51.7,48.3
E00114808,45.2,54.8
E00114809,61.6,38.4
E00114810,54.8,45.2
E00114811,63.5,36.5
E00114812,61.2,38.8
E00114813,50.4,49.6
E00114814,45.3,54.7
E00114815,59.9,40.1
E00114816,64.1,35.9
E00114817,46,54
E00114818,41.9,58.1
E00114819,70.3,29.7
E00114820,36.9,63.1
E00114821,48.6,51.4
E00114822,67.7,32.3
E00114823,40.5,59.5
E00114824,44.8,55.2
E00114825,64.5,35.5
E00114826,64.6,35.4
E00114827,55.8,44.2
E00114845,61.1,38.9
E00114846,60.3,39.7
E00114847,60.4,39.6
E00114848,66.4,33.6
E00114850,60,40
E00114851,69.1,30.9
E00114852,73.6,26.4
E00114853,58.1,41.9
E00114854,53.9,46.1
E00114855,52.4,47.6
E00114856,59.4,40.6
E00114857,60.9,39.1
E00114858,56.1,43.9
E00114859,67.8,32.2
E00114861,69.8,30.2
E00114862,65.6,34.4
E00114863,39.2,60.8
E00114864,60.3,39.7
E00114865,62.4,37.6
E00114866,64,36
E00114867,55.8,44.2
E00114869,62.7,37.3
E00114876,70.7,29.3
E00114877,61.5,38.5
E00114878,61.8,38.2
E00114879,52.5,47.5
E00114880,54.7,45.3
E00114881,31.4,68.6
E00114882,60.7,39.3
E00114883,63.1,36.9
E00114884,70.9,29.1
E00114885,60.8,39.2
E00114887,30.1,69.9
E00114888,55.4,44.6
E00114889,62.3,37.7
E00114890,40.6,59.4
E00114891,54.3,45.7
E00114892,44.8,55.2
E00114893,70.9,29.1
E00114894,47.8,52.2
E00114895,64.3,35.7
E00114896,58.1,41.9
E00114897,45.9,54.1
E00114898,32.1,67.9
E00114899,63.3,36.7
E00114900,69.1,30.9
E00114901,69.8,30.2
E00114902,62.3,37.7
E00114903,60.8,39.2
E00114904,67,33
E00114905,70,30
E00114906,65.2,34.8
E00114907,40,60
E00114908,54.5,45.5
E00114909,42.9,57.1
E00114910,67.1,32.9
E00114911,66.1,33.9
E00114912,58.6,41.4
E00114914,57.9,42.1
E00114915,56.2,43.8
E00114916,39.5,60.5
E00114917,61.8,38.2
E00114919,65.5,34.5
E00114920,66.8,33.2
E00114963,60.2,39.8
E00114964,47.2,52.8
E00114966,53.2,46.8
E00114967,54.4,45.6
E00114968,62.8,37.2
E00114969,47.2,52.8
E00114970,64,36
E00114971,66.7,33.3
E00114972,43.9,56.1
E00114973,61.2,38.8
E00114974,64.4,35.6
E00114975,55.6,44.4
E00114976,47.3,52.7
E00114977,28.8,71.2
E00114978,43.8,56.2
E00114979,53.2,46.8
E00114980,60.6,39.4
E00114981,60.8,39.2
E00114982,35.3,64.7
E00114983,37.2,62.8
E00114984,48.2,51.8
E00114985,63.2,36.8
E00114986,57.6,42.4
E00114987,50,50
E00114988,38.9,61.1
E00114989,35.1,64.9
E00114990,41,59
E00114991,58.5,41.5
E00114992,54.2,45.8
E00114993,64.1,35.9
E00114994,62.4,37.6
E00114996,54.8,45.2
E00114997,40.6,59.4
E00114998,51.3,48.7
E00115000,48.5,51.5
E00115001,56.5,43.5
E00115002,24.5,75.5
E00115003,58.2,41.8
E00115004,48.7,51.3
E00115005,41.8,58.2
E00115006,50.4,49.6
E00115007,40.8,59.2
E00115008,61.4,38.6
E00115009,54,46
E00115010,71.9,28.1
E00115011,50.2,49.8
E00115012,68.4,31.6
E00115013,68.3,31.7
E00115014,65.5,34.5
E00115015,52.4,47.6
E00115016,52.2,47.8
E00115017,62.1,37.9
E00115018,64.5,35.5
E00115019,58.3,41.7
E00115021,42.3,57.7
E00115022,64.5,35.5
E00115023,35.5,64.5
E00115024,25,75
E00115025,46,54
E00115026,33.3,66.7
E00115027,42,58
E00115028,39.1,60.9
E00115029,30.1,69.9
E00115030,23.8,76.2
E00115031,38.9,61.1
E00115032,32.2,67.8
E00115033,56.8,43.2
E00115034,60.8,39.2
E00115050,61,39
E00115051,54,46
E00115052,58.1,41.9
E00115053,53.8,46.2
E00115054,66.3,33.7
E00115055,59.5,40.5
E00115056,58.1,41.9
E00115057,56.9,43.1
E00115058,57.5,42.5
E00115059,52.4,47.6
E00115060,62.1,37.9
E00115061,65.3,34.7
E00115062,59.2,40.8
E00115063,37.7,62.3
E00115064,64.4,35.6
E00115065,62.1,37.9
E00115066,43.4,56.6
E00115067,46.3,53.7
E00115068,42.1,57.9
E00115069,50.4,49.6
E00115070,41.6,58.4
E00115071,32.5,67.5
E00115072,32.1,67.9
E00115073,42.2,57.8
E00115074,49.6,50.4
E00115075,44.3,55.7
E00115076,44.6,55.4
E00115077,53.8,46.2
E00115078,43.7,56.3
E00115079,48,52
E00115080,34,66
E00115081,59.6,40.4
E00115082,47,53
E00115083,46.5,53.5
E00115084,47.5,52.5
E00115086,47.5,52.5
E00115087,55.8,44.2
E00115088,58.7,41.3
E00115089,52.8,47.2
E00115090,62.1,37.9
E00115091,51.1,48.9
E00115092,39.8,60.2
E00115094,48.5,51.5
E00115095,34.2,65.8
E00115096,39.1,60.9
E00115097,34.6,65.4
E00115098,40.9,59.1
E00115100,60.6,39.4
E00115101,57.8,42.2
E00115102,40.6,59.4
E00115103,52.3,47.7
E00115104,48.5,51.5
E00115105,55,45
E00115106,38.6,61.4
E00157444,59.3,40.7
E00157445,61,39
