geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00114745,13.5,40,4.8,39.4,2.3
E00114746,15.1,38.5,12.1,31.8,2.5
E00114747,18.1,50.9,6.5,22.4,2.2
E00114748,14.1,49.5,6.1,27.8,2.5
E00114749,12.1,40,5,40.4,2.5
E00114750,18.8,48.4,6.1,23.5,3.3
E00114751,15.5,43.7,5.6,32.1,3.2
E00114752,6.5,48.6,7,37.4,0.5
E00114753,12.2,38.8,3.8,41.3,3.8
E00114754,8.4,39.5,4.7,44.2,3.3
E00114755,10,42.3,2.1,42.7,2.9
E00114756,12.9,41,4.3,39,2.9
E00114757,4.5,37.4,2.5,54.3,1.2
E00114758,10.8,45.8,6.4,35.5,1.6
E00114759,15.9,49.8,5.1,26.8,2.4
E00114760,5.3,37.1,3,53.8,0.8
E00114761,29,44,3.8,20.2,3
E00114762,25.8,40.2,4.4,27.5,2.2
E00114763,16.6,42.6,3.8,35.3,1.7
E00114764,8.4,47.6,2.2,40,1.8
E00114765,15.7,49.8,5,24.9,4.6
E00114766,26.2,48,5.2,17.5,3.2
E00114767,31.6,30.1,7.8,20.2,10.4
E00114768,29,46.6,3.6,17.6,3.2
E00114769,9.2,41,6,40.6,3.2
E00114770,17.2,40.4,5.1,34.3,3
E00114771,8.6,38.1,5.2,44.8,3.4
E00114772,32.2,46.2,5.3,16.4,0
E00114773,21.1,36.1,4.8,32.6,5.3
E00114774,17.2,42.4,4.4,34,2
E00114776,9.6,43.8,2.6,41.9,2.2
E00114777,19.4,33.5,6.1,36.3,4.7
E00114778,14,41.5,8.1,33.5,3
E00114779,10.1,43.1,5.5,38.1,3.2
E00114780,16.6,46.2,3.8,31.7,1.7
E00114781,10.1,39.1,7.4,42.6,0.9
E00114783,11.2,34.2,4.7,47.1,2.9
E00114784,12.3,39.2,4.9,41.3,2.3
E00114785,22.3,34.2,2.2,39.8,1.5
E00114789,19.1,51.3,6.8,20.3,2.5
E00114790,31.2,45,5.8,13.8,4.2
E00114791,9.6,45.8,6.2,36.5,1.9
