geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00002524,2,19.6,38.2,40.2
W00002525,0,28,52.5,19.5
W00002526,3.5,15.9,48.7,31.9
W00002527,4.3,32.1,42.1,21.4
W00002528,3.3,21.9,42.4,32.5
W00002529,1,15.7,55.9,27.5
W00002530,0,17.4,37,45.7
W00003477,2.8,9.4,50,37.7
W00003478,1.1,24.2,50.5,24.2
W00003481,2.2,18,36,43.8
W00003647,1.7,14.9,45.5,38
W00003648,1.9,16.5,59.2,22.3
W00003649,0.9,29.5,62.5,7.1
W00003650,4.3,16.2,53,26.5
W00003651,16,29.8,36.2,18.1
W00003652,2.7,10.9,82.7,3.6
W00003653,2.7,31.3,40.2,25.9
W00003654,10.6,45.5,29.3,14.6
W00003655,2.7,15.9,46.9,34.5
W00003694,3.8,19.2,47.1,29.8
W00003698,0.8,13,45,41.2
W00003699,2.1,11.6,48.6,37.7
