geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00002524,96.9,0.4,2.6
W00002525,96,1.1,2.9
W00002526,97.9,1.4,0.7
W00002527,95.6,1,3.4
W00002528,94.7,0.9,4.4
W00002529,96.3,1.4,2.3
W00002530,95.6,1.8,2.6
W00003477,97.9,0.4,1.7
W00003478,99,1,0
W00003481,99,0,1
W00003647,97,0,3
W00003648,93.8,0.9,5.3
W00003649,95.1,1.8,3.1
W00003650,98.3,0,1.7
W00003651,93.5,1.1,5.4
W00003652,94.4,1.3,4.3
W00003653,93.9,1.7,4.4
W00003654,96.6,1.7,1.7
W00003655,99.3,0.4,0.4
W00003694,96.4,0.9,2.7
W00003698,98.5,0,1.5
W00003699,98.6,0.8,0.5
