geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00010692,2.3,81.8,11.4,4.5
E00010696,27.4,50,16.3,6.3
E00010698,4.1,2.5,75.2,18.2
E00010699,3.3,5,73.3,18.3
E00010701,25.2,10.9,55.1,8.8
E00010704,9.2,15.8,55,20
E00010706,21.9,42.1,27.2,8.8
E00010726,0,1.9,26.9,71.2
E00010735,0.8,50.4,38,10.9
E00010754,0,0.8,85.1,14
E00010760,0.9,1.8,74.5,22.7
E00010761,12.2,48.9,8.4,30.5
E00010762,13.4,64.3,11.5,10.8
E00010763,0,2.3,44.5,53.1
E00010764,0.8,4.7,41.1,53.5
E00010765,45.2,38.1,4,12.7
E00010766,28.6,48.2,16.1,7
E00010767,35.3,53.4,6,5.2
E00010768,2.3,10.1,76.7,10.9
E00010769,1.3,2,22.5,74.2
E00010770,16.4,16.4,14.2,53
E00010771,9.4,58.3,17.3,15
E00010772,6,35.1,43.7,15.2
E00010773,30.3,29.5,35.6,4.5
E00010774,0,3.2,16.8,80
E00010775,11.8,33.9,42.5,11.8
E00010776,1.5,15.9,22.7,59.8
E00010777,1.5,15.2,7.6,75.8
E00010778,0,1.6,42.5,55.9
E00010779,0,2.8,25.9,71.3
E00010780,0.8,4,41.6,53.6
E00010781,0.9,1.8,21.9,75.4
E00010782,0,1.7,56.5,41.7
E00010783,0,2.6,31.6,65.8
E00010784,9.8,19.7,32.8,37.7
E00010785,16.4,48.6,32.9,2.1
E00010786,1.8,2.8,7.3,88.1
E00010787,9.3,33.1,43.2,14.4
E00010788,12.8,34.6,21.8,30.8
E00010789,0.9,0,59.1,40
E00010790,0.8,0.8,21.8,76.5
E00010791,7,27.3,27.3,38.3
E00010792,16.7,39.5,36,7.9
E00010793,4.9,2.1,44.4,48.6
E00010794,0,5.7,53.9,40.4
E00010795,1.6,3.2,52.4,42.9
E00010796,8.4,18.5,42,31.1
E00010797,2.3,26,45,26.7
E00010798,0.8,2.5,48.3,48.3
E00010799,0.8,4,49.2,46
E00010800,0,6,53,41
E00010801,23.6,28.1,32,16.3
E00010802,1.4,5.7,57.4,35.5
E00010803,0,3,59,38.1
E00010804,1.4,2.1,51.8,44.7
E00010805,6.3,3.1,49.6,40.9
E00010806,38.5,31.7,20.2,9.6
E00010807,1.6,3.1,56.3,39.1
E00010808,1.6,6.3,46.1,46.1
E00010809,28.1,40.3,21.6,10.1
E00010810,0.8,12.5,44.2,42.5
E00010811,5.9,11.8,52.1,30.3
E00010812,1.4,19.4,43.2,36
E00010813,1.1,15.9,58,25
E00010814,5.2,23.7,34.7,36.4
E00010815,11,2.9,45.6,40.4
E00010817,0,7.6,37,55.5
E00010818,3.4,10.1,39.5,47.1
E00010821,8,5.8,46,40.1
E00010823,11.3,29.8,25.8,33.1
E00010825,3.1,3.1,40,53.8
E00010826,34,24.5,23.9,17.6
E00010828,16,28.7,44,11.3
E00010829,7.5,8.2,56.7,27.6
E00010832,2.6,4.3,50.9,42.2
E00010833,21.2,32.7,23.7,22.4
E00010834,9.7,11.7,48.3,30.3
E00010836,12.9,32.6,33.3,21.2
E00010837,15.8,16.4,45.4,22.4
E00010843,3.1,3.9,47.3,45.7
E00010931,5.4,28.7,39.5,26.4
E00010932,2.8,33.1,35.9,28.2
E00010933,0.8,3,18,78.2
E00010934,14.1,52.6,17,16.3
E00010935,32.8,54.7,9.4,3.1
E00010936,3.1,10.2,16.5,70.1
E00010937,19.5,48.3,16.1,16.1
E00010938,32.7,34.7,28.7,4
E00010939,2.5,19.7,25.4,52.5
E00010940,9.8,63.2,21.8,5.3
E00010941,17.8,16.9,20.3,44.9
