geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00010692,12.7,17.2,70.1
E00010696,13.9,10.6,75.5
E00010698,19.8,11.6,68.6
E00010699,16.8,15.1,68.1
E00010701,12.9,27.2,59.9
E00010704,16.4,15.6,68
E00010706,12.3,32.5,55.3
E00010726,13.6,10.7,75.7
E00010735,11.5,14.6,73.8
E00010754,21.8,12.6,65.5
E00010760,3.6,18.2,78.2
E00010761,10,20.8,69.2
E00010762,5,34,61
E00010763,5.4,10.1,84.5
E00010764,4.7,11.6,83.7
E00010765,3.9,45.7,50.4
E00010766,15.9,31.3,52.7
E00010767,7.8,47.4,44.8
E00010768,21.1,13.3,65.6
E00010769,8.4,13.6,77.9
E00010770,6.8,24.2,68.9
E00010771,7,29.7,63.3
E00010772,13.9,25.2,60.9
E00010773,12.9,34.1,53
E00010774,5.6,15.1,79.4
E00010775,11.1,27,61.9
E00010776,10.2,22.8,66.9
E00010777,11.4,14.4,74.2
E00010778,10,11.5,78.5
E00010779,13,15.7,71.3
E00010780,8.7,9.4,81.9
E00010781,17.9,14.5,67.5
E00010782,14,16.7,69.3
E00010783,15,11.5,73.5
E00010784,5.7,19.5,74.8
E00010785,8.8,27,64.2
E00010786,11.1,11.1,77.8
E00010787,14.9,23.1,62
E00010788,3.1,34.9,62
E00010789,10.3,15.4,74.4
E00010790,7.9,8.8,83.3
E00010791,19.1,15.3,65.6
E00010792,3.6,42.7,53.6
E00010793,7.1,17.7,75.2
E00010794,9.3,11.4,79.3
E00010795,15.2,17.6,67.2
E00010796,10.2,21.2,68.6
E00010797,9.2,20.6,70.2
E00010798,9.4,19.7,70.9
E00010799,9.5,9.5,81
E00010800,7.6,16.8,75.6
E00010801,19.1,24.2,56.7
E00010802,19,19.7,61.3
E00010803,14.3,23.3,62.4
E00010804,13.5,15.6,70.9
E00010805,12.8,16.8,70.4
E00010806,13.3,21.9,64.8
E00010807,14.8,17.2,68
E00010808,19.5,17.2,63.3
E00010809,6.4,40,53.6
E00010810,11.3,18.5,70.2
E00010811,9.4,20.5,70.1
E00010812,8,17.4,74.6
E00010813,12.6,16.1,71.3
E00010814,11.4,10.8,77.8
E00010815,11.5,17.3,71.2
E00010817,13.7,10.3,76.1
E00010818,15,14.2,70.8
E00010821,13.2,16.2,70.6
E00010823,9.7,18.5,71.8
E00010825,7.8,10.9,81.4
E00010826,12.2,38.6,49.2
E00010828,12,22,66
E00010829,16.8,19,64.2
E00010832,19,17.2,63.8
E00010833,20,21.9,58.1
E00010834,9.7,19.3,71
E00010836,18.7,23.1,58.2
E00010837,8.4,14.2,77.4
E00010843,19.4,14.7,65.9
E00010931,5.7,22,72.4
E00010932,5.7,27.7,66.7
E00010933,9.1,14.4,76.5
E00010934,13.6,24.2,62.1
E00010935,7.7,46.2,46.2
E00010936,8.5,18.6,72.9
E00010937,6.7,29.4,63.9
E00010938,8.7,40,51.3
E00010939,4.9,26.8,68.3
E00010940,6.7,33.3,60
E00010941,3.4,32.8,63.9
E00010942,7.5,23.3,69.2
E00010943,10.9,34.4,54.8
E00010944,5.4,36.4,58.1
E00010945,17.8,13.6,68.6
E00010946,12.9,13.8,73.3
E00010947,7.3,16.4,76.4
E00010948,6.8,18.8,74.4
E00010949,10.4,32.6,57
E00010950,8.5,16.1,75.4
E00010951,3.5,40.9,55.7
E00010952,18.7,15,66.4
E00010953,12.9,25,62.1
E00010954,9.3,29.3,61.4
E00010955,16.2,18.4,65.4
E00010956,11.3,41.1,47.6
E00010957,5.9,17.6,76.5
E00010958,10.9,26.6,62.5
E00010959,3.4,21.2,75.4
E00010960,5.3,30.7,64
E00010961,11.2,22.4,66.4
E00010962,6.3,24.6,69
E00010963,12.9,13.7,73.4
E00010964,16.1,13.7,70.2
E00010965,7.2,12,80.8
E00010966,9.2,16.5,74.3
E00010967,12.9,17.8,69.3
E00010968,12.4,15.9,71.7
E00010969,5.1,18.8,76.1
E00010970,5.9,16.9,77.2
E00010971,9,22.4,68.7
E00010972,6.1,17.4,76.5
E00010973,6.9,58.6,34.5
E00010974,8.8,19.6,71.6
E00010975,6.8,24.5,68.7
E00010976,3.7,17.9,78.4
E00010977,5.3,32.1,62.6
E00010978,16.7,34.2,49.1
E00010979,6.2,23.3,70.5
E00010980,9.4,11.7,78.9
E00010981,6.3,11.8,81.9
E00010982,9.3,22,68.6
E00010983,3.5,31.9,64.6
E00010984,8,16.8,75.2
E00010985,8.5,15.3,76.3
E00010986,7.7,25.6,66.7
E00010987,9.2,16,74.8
E00010988,9.4,12.5,78.1
E00010989,5.5,12.6,81.9
E00010990,10.6,16.3,73.2
E00010991,1.7,16.1,82.2
E00010992,5,7.4,87.6
E00011020,8.5,24.6,66.9
E00011021,5.9,15.1,79
E00011022,14.8,18.8,66.4
E00011023,8.5,16.2,75.4
E00011025,18.9,18,63.1
E00011026,20.2,16.3,63.6
E00011027,14.4,10.2,75.4
E00011028,17.1,15.4,67.5
E00011029,14,33.3,52.6
E00011030,18.3,12.5,69.2
E00011031,18.3,32.1,49.6
E00011032,21.5,11.6,66.9
E00011033,19.5,18,62.4
E00011034,13.4,17.6,68.9
E00011035,14.9,9.9,75.2
E00011036,18.6,11.9,69.5
E00011038,12.6,11.9,75.5
E00011039,15.1,22.2,62.7
E00011040,20.8,13.2,66
E00011041,10,16.7,73.3
E00011042,17.1,16.2,66.7
E00011043,17.3,12,70.7
E00011044,11.1,12.8,76.1
E00011045,15,13.5,71.4
E00011046,11,8.7,80.2
E00011047,13.7,16.1,70.2
E00011048,11.1,15.9,73
E00011049,11,14.7,74.3
E00011052,12.4,22.9,64.7
E00011053,9.7,16.8,73.5
E00011055,10.7,28.9,60.4
E00011056,14.6,11.3,74.2
E00011057,7,42.2,50.8
E00011058,10.3,23.4,66.4
E00011059,13.4,12.6,74
E00011060,24.8,16.8,58.4
E00011061,16.8,12.9,70.3
E00011063,19.5,18,62.5
E00011064,16.5,9.8,73.7
E00011065,10.7,17,72.3
E00011066,12.3,14.9,72.8
E00011067,17.6,10.1,72.3
E00011069,14.8,20.4,64.8
E00011070,5.6,41.9,52.4
E00011071,13.3,14.1,72.7
E00011078,11.7,31.2,57.1
E00011079,6.2,28.4,65.4
E00011081,10.5,29.7,59.8
E00011105,13.4,18.5,68.1
E00011106,15.8,26,58.2
E00011111,23.6,23.6,52.9
E00011174,11,32.2,56.8
E00011175,16.4,11.7,71.9
E00011176,19,19,62
E00011177,7.5,25.8,66.7
E00011178,9.8,21.3,68.9
E00011179,18,13.1,68.9
E00011180,18.8,22.2,59
E00011183,7.1,18.8,74.1
E00011187,10.4,24.4,65.2
E00011193,18,18,63.9
E00011194,18.1,10.3,71.6
E00011197,13.2,8.8,77.9
E00011198,17.5,12.4,70.1
E00011199,13.3,22.7,64.1
E00011200,15.6,17,67.4
E00011201,16.1,16.1,67.8
E00012044,6,29.3,64.7
E00012045,8.2,30.6,61.2
E00012046,6.2,17.7,76.2
E00012047,6.2,26.9,66.9
E00012048,9.2,22.3,68.5
E00012049,5.1,47.8,47.1
E00012050,6.7,16.8,76.5
E00012051,8.1,25,66.9
E00012052,5.4,28.5,66.2
E00012053,10.3,13.8,75.9
E00012054,8,14.2,77.9
E00012055,11.4,17.5,71.1
E00012056,6.6,17,76.4
E00012057,7.1,12.4,80.5
E00012058,10.3,19,70.6
E00012061,7.3,21.8,71
E00012063,8.5,34.5,57
E00012064,9.1,24.2,66.7
E00012065,6.8,23.7,69.5
E00012066,4.5,30.1,65.4
E00012067,7.4,12.4,80.2
E00012068,9.2,17.4,73.4
E00012069,7.1,19.7,73.2
E00012070,7,32.6,60.5
E00012071,7,30.3,62.7
E00012072,4.9,14.6,80.5
E00012073,6.2,26.7,67.1
E00012074,6.4,28.8,64.8
E00012075,8.9,14.1,77
E00012076,8.3,15.2,76.5
E00012077,3.1,31.3,65.6
E00012078,5,23,71.9
E00012114,9.8,16.4,73.8
E00012115,7.8,17.2,75
E00012116,6,17.9,76.1
E00012117,6.1,17.6,76.3
E00012118,6.2,23.8,70
E00012119,9.7,18.5,71.8
E00012120,3.7,24.3,72
E00012121,4.9,25.4,69.7
E00012122,2.5,19.2,78.3
E00012123,9.3,25,65.7
E00012124,3.9,26.4,69.8
E00012126,20,26.2,53.8
E00012127,4.8,20,75.2
E00012128,5.1,21.3,73.5
E00012129,5.3,12.1,82.6
E00012130,4,18.3,77.8
E00012131,9.8,22.6,67.7
E00012132,6.7,23.3,70
E00012133,11.8,24.4,63.9
E00012134,3.8,25.6,70.7
E00012135,7.4,28.7,63.9
E00012136,6,27.4,66.7
E00012137,8.2,44.5,47.3
E00012138,6.7,25.2,68.1
