geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00010692,88.9,8.3,2.8
E00010696,91.3,6.9,1.8
E00010698,82.1,14.6,3.3
E00010699,87.4,8.9,3.7
E00010701,82.9,11.4,5.8
E00010704,87.1,8.9,4.1
E00010706,82.4,13.1,4.6
E00010726,90.9,7,2
E00010735,77,15.4,7.6
E00010754,82.8,12.6,4.6
E00010760,87.5,9.4,3.1
E00010761,81.8,13.8,4.3
E00010762,83,11.7,5.4
E00010763,88.2,9.3,2.5
E00010764,84.8,11.4,3.9
E00010765,84,12.1,3.9
E00010766,91.6,7.3,1.2
E00010767,80.9,16,3.1
E00010768,81.3,12.9,5.8
E00010769,87.3,11,1.7
E00010770,90.3,7.4,2.3
E00010771,86.2,10.7,3.1
E00010772,87.9,9.3,2.8
E00010773,63.4,21.8,14.9
E00010774,88,8.5,3.5
E00010775,72.3,18.3,9.4
E00010776,88.6,9.2,2.2
E00010777,84.3,12.1,3.6
E00010778,86.1,11.1,2.8
E00010779,83.8,13.7,2.5
E00010780,91.7,6.8,1.5
E00010781,90.9,6.8,2.3
E00010782,85,13.8,1.3
E00010783,87.6,9.6,2.8
E00010784,88.8,8.8,2.4
E00010785,89.7,6.9,3.4
E00010786,87.6,10.5,2
E00010787,85.9,8.7,5.4
E00010788,82,15.1,3
E00010789,84.7,12.8,2.5
E00010790,87.7,9.9,2.4
E00010791,86.7,9.3,4
E00010792,89.4,7.9,2.8
E00010793,88.5,8.6,2.9
E00010794,87.1,11.1,1.9
E00010795,87.7,9.1,3.2
E00010796,90.9,9.1,0
E00010797,87.2,9.2,3.6
E00010798,90.3,8.2,1.5
E00010799,89.5,8.6,1.8
E00010800,82.2,13.8,4
E00010801,86.2,11.1,2.7
E00010802,83.7,12.5,3.8
E00010803,89.4,7.4,3.2
E00010804,89,8.2,2.7
E00010805,86.1,11.2,2.7
E00010806,89.2,8,2.8
E00010807,85.2,10.7,4.1
E00010808,86.4,11,2.6
E00010809,74.8,16.3,8.8
E00010810,88.7,9.4,1.9
E00010811,86.2,8.4,5.3
E00010812,84.8,13.1,2.1
E00010813,87.6,7.7,4.7
E00010814,87.9,9.5,2.6
E00010815,81.9,14.9,3.3
E00010817,85.3,10.6,4.1
E00010818,84,12.4,3.6
E00010821,86.8,8.3,4.9
E00010823,85.4,10.5,4
E00010825,89.5,9.8,0.7
E00010826,82.9,11.5,5.6
E00010828,82.2,12,5.8
E00010829,85.9,10.2,3.9
E00010832,85.2,9.3,5.5
E00010833,88.4,8.3,3.2
E00010834,84.9,11.4,3.7
E00010836,86.3,10.3,3.5
E00010837,89.4,8.5,2.1
E00010843,83.6,12.3,4
E00010931,90.1,7.6,2.3
E00010932,81.3,16.1,2.7
E00010933,91,7.5,1.5
E00010934,88.5,9.6,2
E00010935,83.7,12.5,3.9
E00010936,89,8.7,2.4
E00010937,88.1,9.2,2.7
E00010938,78.6,15.1,6.3
E00010939,88.3,8.6,3.1
E00010940,78.8,14.7,6.4
E00010941,80.7,15.6,3.7
E00010942,87.2,10.4,2.4
E00010943,88.7,8.7,2.5
E00010944,87.8,10.4,1.7
E00010945,84.9,11.6,3.4
E00010946,87.9,10.4,1.7
E00010947,89.6,7.8,2.7
E00010948,90.3,6.6,3
E00010949,89.8,7.2,3
E00010950,88.4,7.4,4.2
E00010951,88.4,9,2.6
E00010952,84.4,11.7,3.9
E00010953,84.7,12.7,2.5
E00010954,83.7,13.2,3.1
E00010955,86.6,9.6,3.8
E00010956,80.3,15.8,3.9
E00010957,86.4,7.9,5.6
E00010958,83.4,11.3,5.3
E00010959,86.8,10.2,3
E00010960,76.7,15.9,7.4
E00010961,86.5,8.6,4.9
E00010962,86.4,9.6,4
E00010963,87.1,9.9,3
