geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00010692,6.8,30.1,38.3,23.3,1.5
E00010696,7.2,28.8,50,11.5,2.4
E00010698,33.3,27.5,25.8,12.5,0.8
E00010699,30.6,28.9,24,13.2,3.3
E00010701,14.3,27.9,48.3,8.8,0.7
E00010704,21.5,31.4,32.2,14,0.8
E00010706,10.6,23.9,39.8,20.4,5.3
E00010726,58.7,26,13.5,0,1.9
E00010735,10.9,31,34.9,17.1,6.2
E00010754,27.3,23.1,30.6,15.7,3.3
E00010760,54.5,30.9,14.5,0,0
E00010761,33.3,21.5,36.3,8.1,0.7
E00010762,10.8,43.3,35.7,8.9,1.3
E00010763,67.2,25.8,6.3,0,0.8
E00010764,59.7,28.7,10.1,1.6,0
E00010765,14.2,21.3,55.9,7.9,0.8
E00010766,6.5,26.6,50.8,11.1,5
E00010767,6.9,21.6,63.8,6.9,0.9
E00010768,24,31,34.1,7,3.9
E00010769,79.6,11.8,7.9,0.7,0
E00010770,54.5,20.1,16.4,8.2,0.7
E00010771,23,34.1,32.5,10.3,0
E00010772,16.6,35.1,31.8,11.3,5.3
E00010773,4.5,28,55.3,9.1,3
E00010774,77.6,14.4,7.2,0.8,0
E00010775,14.3,29.4,36.5,15.1,4.8
E00010776,58.3,31.8,9.1,0.8,0
E00010777,70.5,16.7,9.8,3,0
E00010778,70.5,17.8,8.5,3.1,0
E00010779,72.5,16.5,6.4,2.8,1.8
E00010780,50,33.3,11.9,4,0.8
E00010781,66.9,22,3.4,5.1,2.5
E00010782,60.2,31.9,6.2,0.9,0.9
E00010783,67,23.5,7.8,1.7,0
E00010784,46.7,23.8,23.8,5.7,0
E00010785,2.7,24.5,36.1,10.2,26.5
E00010786,71.6,21.1,6.4,0,0.9
E00010787,16.5,27.3,39.7,14,2.5
E00010788,36.1,35.3,24.1,3.8,0.8
E00010789,61.2,27.6,7.8,2.6,0.9
E00010790,74.8,18.5,5.9,0,0.8
E00010791,27.8,38.9,24.6,5.6,3.2
E00010792,20.4,36.3,35.4,8,0
E00010793,54.9,23.2,16.9,4.2,0.7
E00010794,49.6,28.4,17,4.3,0.7
E00010795,52.8,32.8,11.2,2.4,0.8
E00010796,40,30.8,20,9.2,0
E00010797,41.9,33.3,19.4,3.9,1.6
E00010798,65,21.4,12,0.9,0.9
E00010799,46.8,41.3,11.1,0.8,0
E00010800,53,35.9,11.1,0,0
E00010801,18.5,23,39.3,14,5.1
E00010802,48.2,25.5,20.6,5,0.7
E00010803,54.5,18.7,15.7,2.2,9
E00010804,53.2,22.7,19.9,2.1,2.1
E00010805,51.2,27.6,13.4,5.5,2.4
E00010806,12.4,15.2,50.5,17.1,4.8
E00010807,53.9,24.2,20.3,0.8,0.8
E00010808,46.9,32,13.3,6.3,1.6
E00010809,15.8,27.3,46.8,9.4,0.7
E00010810,43.9,36.6,18.7,0.8,0
E00010811,38.3,30,24.2,6.7,0.8
E00010812,50.4,32.8,13.9,2.9,0
E00010813,31.8,28.4,31.8,5.7,2.3
E00010814,41,26.6,24.9,5.8,1.7
E00010815,47.8,27.9,21.3,2.9,0
E00010817,55.9,35.6,6.8,1.7,0
E00010818,42,32.8,20.2,4.2,0.8
E00010821,46.4,25.4,20.3,6.5,1.4
E00010823,35,23.6,28.5,11.4,1.6
E00010825,53.4,22.1,19.1,3.8,1.5
E00010826,16.8,19.5,46.3,14.2,3.2
E00010828,19.9,28.5,37.7,10.6,3.3
E00010829,37.7,25.4,28.5,5.4,3.1
E00010832,47,23.5,25.2,0,4.3
E00010833,22.4,17.8,43.4,13.2,3.3
E00010834,40,31,21.4,6.2,1.4
