geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00010692,88.6,0.3,9.5,1.6
E00010696,79.4,0,19.5,1.1
E00010698,90.7,0.8,7.8,0.8
E00010699,93.8,0,5.7,0.5
E00010701,91,0.2,7.8,1
E00010704,90.8,0,7.9,1.3
E00010706,88.1,0.3,10.6,1
E00010726,89.7,0.3,8.5,1.5
E00010735,95.5,0,2.5,2
E00010754,92.8,0,5.8,1.4
E00010760,93.4,0.7,5.9,0
E00010761,84.5,0.3,13.4,1.9
E00010762,85.6,0.2,12.2,2
E00010763,94,0,5.7,0.3
E00010764,95.5,0,2.8,1.7
E00010765,90.5,0,8.3,1.2
E00010766,84.4,0.4,13.6,1.6
E00010767,89.1,0.8,9.3,0.8
E00010768,90.1,0.7,8.9,0.2
E00010769,96.3,0.2,3.2,0.2
E00010770,91.7,0.6,7.7,0
E00010771,84.1,0,14.6,1.3
E00010772,93.8,0.7,4.4,1.1
E00010773,93.7,0,4.7,1.6
E00010774,93.3,0,6.4,0.3
E00010775,97,0.3,2.7,0
E00010776,95.6,0.3,4.2,0
E00010777,93.7,0.3,5.2,0.8
E00010778,93.6,0,5.6,0.8
E00010779,96.2,0,1.9,1.9
E00010780,92.9,1.5,5.7,0
E00010781,92.8,0,6,1.1
E00010782,94.3,0,5,0.6
E00010783,90.7,0.6,7.9,0.8
E00010784,93.1,0.9,5.9,0
E00010785,84.8,0,14.3,1
E00010786,97.4,0.3,2,0.3
E00010787,94,0,5.7,0.3
E00010788,94.4,0,5.6,0
E00010789,95,0.3,4.4,0.3
E00010790,93,1.5,4.6,0.9
E00010791,90.3,0.3,8.4,1
E00010792,83.5,0,16.1,0.4
E00010793,96.3,0,2.5,1.2
E00010794,91.7,0,7.1,1.2
E00010795,90,0,8.9,1.1
E00010796,88.6,0.6,10.2,0.6
E00010797,85.6,0,12.5,1.9
E00010798,94.8,0,4.6,0.6
E00010799,93.9,0.5,5,0.5
E00010800,89.3,0.9,7.7,2.1
E00010801,86.1,0,12,1.9
E00010802,88,0.2,11.1,0.7
E00010803,95.1,0.5,4.4,0
E00010804,93.1,0,3.7,3.2
E00010805,93.2,0.3,5.5,1.1
E00010806,85.8,0,12.5,1.8
E00010807,96.1,0.3,3.6,0
E00010808,88.3,0,9.6,2.1
E00010809,89.4,0.3,9.3,1
E00010810,91.9,0.8,6.4,0.8
E00010811,94,0.3,5.4,0.3
E00010812,85.5,0,11.5,2.9
E00010813,91.1,0,7.1,1.9
E00010814,88.3,0.6,10.9,0.2
E00010815,93.9,0,4.3,1.8
E00010817,92.4,0,7.6,0
E00010818,94,0.3,5.2,0.5
E00010821,95.9,0.2,3.4,0.5
E00010823,95.1,0,4.9,0
E00010825,88.9,0.7,6.7,3.6
E00010826,90.9,0.2,8.4,0.4
E00010828,93,0.5,6.3,0.2
E00010829,87.7,0.5,11.8,0
E00010832,93.9,0,5.5,0.6
E00010833,86.7,0.7,10.7,1.9
E00010834,91.8,0,8,0.2
E00010836,87.5,0,11,1.5
E00010837,87.7,0,10.9,1.4
E00010843,90.3,1,6.9,1.8
E00010931,90.3,0.6,7.1,2.1
E00010932,91.6,0.3,6.9,1.2
E00010933,92.8,1.3,4.6,1.3
E00010934,86.2,0.3,10.3,3.2
E00010935,80.3,0,13.8,5.9
E00010936,94.3,0.3,5.4,0
E00010937,90.7,0,7.9,1.4
E00010938,91.3,0.9,7,0.9
E00010939,86.1,0.3,11.5,2.1
E00010940,88.3,0.3,8,3.4
E00010941,91.9,0.7,5.5,1.8
E00010942,91.6,0.9,5.9,1.6
E00010943,80,0.4,17.3,2.4
E00010944,92,0,7,1
E00010945,96,0,3.4,0.6
E00010946,91.5,0.6,8,0
E00010947,88.9,0.3,9.5,1.2
E00010948,90.3,0,9.7,0
E00010949,89.4,0,7.6,3
E00010950,94,0.3,3.9,1.8
E00010951,94.4,0.4,5.2,0
E00010952,97.7,0,2.3,0
E00010953,88,0.3,10,1.7
E00010954,91.7,0,7.8,0.5
E00010955,91.6,0.5,7.7,0.2
E00010956,91.8,0.3,6.3,1.5
E00010957,90.7,0,8,1.3
E00010958,88.9,0,9.3,1.8
E00010959,90.1,0,7.9,2
E00010960,94.7,0.4,4.1,0.8
E00010961,89.6,0.5,7.4,2.5
E00010962,90.9,0,8.2,0.9
E00010963,87.2,0.8,9.5,2.6
E00010964,89.7,0.5,7.9,1.9
E00010965,93.1,0,5.1,1.9
E00010966,94.3,0.3,5.1,0.3
E00010967,88.7,0.2,10.5,0.6
E00010968,92.2,0,5.5,2.3
E00010969,85.2,0.6,11.9,2.3
E00010970,87.9,0.8,10.7,0.5
E00010971,88.4,0,9.7,2
E00010972,94.1,0,5.9,0
E00010973,83.6,0,11.2,5.2
E00010974,92.6,0.5,4.9,2
E00010975,89.2,0.3,9.7,0.8
E00010976,94.4,0.3,4.2,1.1
E00010977,87.9,0,10,2.1
E00010978,95,0.3,2.8,1.9
E00010979,91.3,0.5,6.5,1.7
E00010980,95.6,0,3.6,0.8
E00010981,91.9,0,5.6,2.6
E00010982,87.3,0.3,9.4,2.9
E00010983,93.3,0,5.5,1.2
E00010984,87.9,1.1,9.7,1.3
E00010985,91.7,0.9,6.5,0.9
E00010986,88.5,1,9.3,1.3
E00010987,95.7,0.5,3.5,0.3
E00010988,90.4,0.2,9.2,0.2
E00010989,96.3,0,3.4,0.3
E00010990,93,0,7,0
E00010991,94.2,0.3,3.9,1.5
E00010992,89.3,1.6,7.3,1.8
E00011020,94.1,0.6,4.1,1.2
E00011021,96.5,0,1.6,1.9
E00011022,96.7,0.3,2.3,0.8
E00011023,95.3,1,3.4,0.3
E00011025,91.4,0.3,6.8,1.5
E00011026,92.5,0.2,7,0.2
E00011027,90.6,0.3,8.9,0.3
E00011028,88.8,0.3,8.7,2.2
E00011029,90.8,0,8.2,1
E00011030,92,0.8,7,0.3
E00011031,82,0,14,4
E00011032,92.7,0.3,6.3,0.8
E00011033,89.9,0,9.1,1
E00011034,85.8,0.3,12.5,1.4
E00011035,89.1,0.3,9.7,0.9
E00011036,95.8,0,3.9,0.3
E00011038,89.8,0.2,8,2
E00011039,92,0.3,7.5,0.3
E00011040,77.8,0,17.4,4.8
E00011041,90.5,0.8,7.4,1.3
E00011042,89.7,0,9,1.3
E00011043,90.5,0.5,8.4,0.7
E00011044,91.2,0.6,8.2,0
E00011045,93.8,0.5,4.3,1.4
E00011046,92.3,0.7,5.8,1.2
E00011047,96.9,0.3,2.3,0.5
E00011048,92.2,0,6.7,1.1
E00011049,91.5,0,7.8,0.7
E00011052,89.4,0.5,9.4,0.7
E00011053,88.5,0.8,10.7,0
E00011055,89.6,0,8.3,2.1
E00011056,93.2,1,4.6,1.2
E00011057,84.7,0,13.5,1.8
E00011058,93.7,0,5.9,0.3
E00011059,92.7,0.7,6.1,0.5
E00011060,90.6,0.2,7.8,1.3
E00011061,89.6,0.2,10,0.2
E00011063,88.4,0,9.5,2.1
E00011064,93.8,0.2,5.3,0.7
E00011065,82,0.3,16.6,1.1
E00011066,89.8,0.3,9.9,0
E00011067,92.3,0.2,6.7,0.7
E00011069,87.9,0.2,11.9,0
E00011070,96.3,0.4,3.3,0
E00011071,93.8,0.2,4.9,1
E00011078,95.6,0.5,2.7,1.2
E00011079,84.6,0,14.5,1
E00011081,91.6,0.5,7.2,0.7
E00011105,83.6,0.3,14.7,1.4
E00011106,86.3,0.5,10.7,2.5
E00011111,88.3,0.5,10,1.2
E00011174,93.4,0,5,1.6
E00011175,92.2,0.3,7,0.5
E00011176,92.6,0.5,5.6,1.3
E00011177,96,0.3,2.8,0.9
E00011178,90.5,0.7,7.8,1
E00011179,90.2,0.3,7.1,2.4
E00011180,90.4,0,7.7,1.9
E00011183,94.3,0.7,4,1
E00011187,89.3,0,8.8,1.8
E00011193,91.9,0.5,7,0.5
E00011194,91,0.3,7.2,1.6
E00011197,93.8,1,5.2,0
E00011198,89.6,0.3,8.4,1.8
E00011199,90,0.5,8.2,1.3
E00011200,91.7,1.2,5.4,1.7
E00011201,94,0,4.6,1.4
E00012044,88.9,0,9.7,1.3
E00012045,90,0,10,0
E00012046,97.9,0.3,1.6,0.3
E00012047,91,0,6.8,2.2
E00012048,89.9,0.9,8.8,0.3
E00012049,89,0,10.7,0.4
E00012050,91.1,0.3,7.1,1.5
E00012051,94.5,0.3,5.2,0
E00012052,88.8,0,10.9,0.3
E00012053,93.6,0.6,5.6,0.3
E00012054,90.8,0,7.4,1.8
E00012055,90.4,1.4,8.2,0
E00012056,96,0.3,3.4,0.3
E00012057,94.8,0,4.9,0.3
E00012058,94.4,0.3,5,0.3
E00012061,93.5,0,6.5,0
E00012063,89.5,0.2,9.1,1.2
E00012064,93.5,1.2,5.3,0
E00012065,91.9,0,7.5,0.6
E00012066,85.7,0,12.6,1.7
E00012067,94.6,0,5.4,0
E00012068,95.2,0.3,4.5,0
E00012069,94.6,0.5,3.2,1.6
E00012070,92.6,0,6.7,0.7
E00012071,92.8,0,6.6,0.6
E00012072,95.3,0,4.7,0
E00012073,92.7,0,5.8,1.5
E00012074,90.7,0.4,8.6,0.4
E00012075,91.4,0.3,8.4,0
E00012076,90.4,0,9.6,0
E00012077,88.5,0,8.3,3.2
E00012078,95.3,0,3.8,0.8
E00012114,97.2,0.3,2.5,0
E00012115,93.7,1.7,4.6,0
E00012116,93.4,0.9,5.7,0
E00012117,93.1,0.6,4.4,1.9
E00012118,95.5,0,3.9,0.6
E00012119,95.9,0.6,3.2,0.3
E00012120,96.8,0.4,2.8,0
E00012121,90.3,0.3,9.2,0.3
E00012122,90.7,0.3,8.9,0
E00012123,96.4,0,3.6,0
E00012124,93.2,1.2,5.6,0
E00012126,86.1,0,12,1.9
E00012127,92.4,1.1,5.8,0.7
E00012128,92.5,1.3,5.9,0.3
E00012129,92.4,0.3,6.5,0.8
E00012130,90.5,0,9.5,0
E00012131,90.2,0.2,8.4,1.1
E00012132,91.3,0.3,7.4,1
E00012133,93.2,0,6.8,0
E00012134,94.2,0,5.8,0
E00012135,96.6,0.4,3,0
E00012136,90.2,0.4,9.5,0
E00012137,96.3,0,3.7,0
E00012138,91.6,0.7,7.7,0
E00012139,95.1,0.5,4,0.3
E00012140,95.7,0.6,3.7,0
E00012141,84.9,0.4,10.2,4.6
E00012142,91.6,0,8.4,0
E00012143,92.4,0,7.3,0.3
E00012144,89.7,0.9,9.5,0
E00012145,94.8,0.2,3.5,1.5
E00012146,95.1,0,3.8,1.1
E00012147,91.5,0.9,6.8,0.9
E00012148,88.8,0,10.2,1
E00012276,92.9,0,6.5,0.7
E00012277,89.4,0.3,10.3,0
E00012278,94.8,0.3,4.3,0.7
E00012279,91.2,0,5.9,2.9
E00012280,88.4,0,10.9,0.8
E00012281,90.1,0.3,8.4,1.2
E00012282,81.7,0.2,15,3.1
E00012283,91.6,0,7.8,0.6
E00012284,92.2,0,6.9,0.9
E00012285,92.2,0,6.8,1
E00012286,91.4,0,8.3,0.3
E00012287,91,0,6.3,2.7
E00012288,91.5,0.5,7.9,0
E00012289,92.5,0,7.5,0
E00012290,88.8,0.3,10.6,0.3
E00012291,97.1,1,1.9,0
E00012292,95.5,0.6,4,0
E00012293,94.1,0,5.6,0.3
E00012294,97.2,0.3,2.5,0
E00012295,87.8,0.3,11.5,0.3
E00012296,93.4,0.3,5.6,0.7
E00012297,88.9,0,10.8,0.3
E00012298,93.7,0,5.8,0.5
E00012299,91.2,0,8.8,0
E00012300,90.3,0,9.7,0
E00012301,89.1,0.3,10.6,0
E00012302,93.5,0.3,5.2,1.1
E00012303,96.9,0.6,2.5,0
E00012304,89.2,0,9.7,1.1
E00012305,83.6,0,14.9,1.4
E00012306,91.6,0,8.1,0.3
E00012307,79.6,0.3,20.1,0
E00012308,95.1,0.3,3.4,1.3
E00012309,94.6,0,5.4,0
E00012310,94.4,0.3,5.1,0.3
E00012312,91,0.3,7,1.8
E00012313,84.5,0,14.8,0.7
E00012314,88.7,0,9.9,1.3
E00012316,89.8,0.3,9.1,0.9
E00012317,85.8,0,11.4,2.8
E00012318,83.2,0,15.5,1.3
E00012319,84.7,1,12.5,1.7
E00012320,89.1,0,10.9,0
E00012321,90.8,0,7.6,1.7
E00012322,90.8,0,8.9,0.4
E00012323,87.6,0,9.3,3.1
E00012324,88.8,0.5,7.8,3
E00012325,85.4,0.8,10.7,3.1
E00012326,92.8,0,6,1.2
E00012327,86.6,1.9,11.2,0.3
E00012328,90,0,8,2
E00012330,90.9,0.8,6.3,2
E00012331,88.8,0,10.8,0.4
E00012332,87.7,0.3,10,2.1
E00012333,87.1,0,12,0.9
E00012334,92.2,0.5,5.5,1.8
E00012335,92.5,0.3,7.2,0
E00012338,94.5,0,4.9,0.6
E00012339,88.1,0.3,10.9,0.7
E00012340,95.6,0,4.4,0
E00012341,87.7,1.5,5.8,4.9
E00012342,86.9,0.9,9.9,2.3
E00012343,90.8,0,7.7,1.4
E00012344,80.9,0,19.1,0
E00012345,86.2,0,12.1,1.7
E00012346,87.5,0.5,7.7,4.2
E00012347,86.5,0.7,10.6,2.2
E00012348,92.1,0,5.4,2.4
E00012349,93.4,0,6.6,0
E00012350,94,0,4.7,1.3
E00012351,86.7,0.3,10.8,2.2
E00012352,93.5,0,4.6,1.9
E00012353,94.2,0,4.1,1.7
E00012354,93.9,0.6,5.2,0.3
E00012355,94.4,0.3,4.4,0.9
E00012356,87.8,0.3,10.7,1.2
E00012357,89.9,0,9.4,0.7
E00012358,93,0.4,5.6,1.1
E00012359,93.6,0.3,5.1,1
E00012360,90,0,9.1,0.9
E00012361,85.7,1,13,0.3
E00012362,90.8,0.3,8.6,0.3
E00012363,92.5,1,5.9,0.5
E00012364,94.3,0,3.6,2.1
E00012365,93.2,0.3,5.1,1.4
E00012366,89.5,0,10.2,0.3
E00012367,93.8,1,3.5,1.7
E00012368,94.6,0.7,4.7,0
E00012369,90.3,0,7.7,2.1
