areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00086551,71.4,1.7,26.9
E00086552,78.9,3.6,17.4
E00086553,65.9,2.8,31.3
E00086557,68.5,2.3,29.1
E00086559,77.6,3.4,19
E00086561,61.8,2.7,35.5
E00086563,77.5,3.6,18.9
E00086564,68.2,3.7,28.1
E00086565,69.3,1.8,28.9
E00086568,75.5,5.4,19
E00086583,70.2,4,25.7
E00086584,79.1,4.1,16.8
E00086587,85.8,5.2,9
E00086588,76.2,3.3,20.5
E00086591,80.1,5.4,14.5
E00086593,89,3.1,7.9
E00086594,91.7,0,8.3
E00086597,76.3,3.8,19.8
E00086599,74.8,3.8,21.4
E00086601,78.2,4.2,17.6
E00086604,57,8.6,34.4
E00086606,74.7,3.5,21.8
E00086607,63.8,5.2,31
E00086608,75.8,5,19.1
E00086611,75.2,2.2,22.6
E00086612,71,4,25
E00086628,67.6,7.5,24.9
E00086629,60.1,5.7,34.2
E00086630,65.7,4.5,29.7
E00086631,73.5,5.9,20.6
E00086632,55,3.4,41.7
E00086633,73.8,3.9,22.3
E00086634,67.1,1.9,31
E00086636,65,2.9,32.1
E00086637,68.2,1.8,30
E00086638,76.6,2.7,20.7
E00086639,56.5,4.3,39.1
E00086641,60.9,2.3,36.8
E00086642,62.7,2.9,34.3
E00086643,59.6,4.1,36.3
E00086646,63,2.6,34.4
E00086647,58.1,4.4,37.5
E00086648,81.7,1.3,16.9
E00086649,67.8,3.3,29
E00086650,68.4,11.2,20.4
E00086651,67.4,3,29.6
E00086652,63.6,2.8,33.6
E00086653,66.2,3.3,30.4
E00086654,77,3.9,19.1
E00086655,68.1,2.8,29.1
E00086656,59.7,2.7,37.6
E00086657,66.5,1.9,31.5
E00086658,67.1,2.7,30.2
E00086659,59.8,5.8,34.3
E00086660,78.7,2.1,19.2
E00086661,74.1,3.8,22.1
E00086662,78.2,4.2,17.6
E00086663,71,6.5,22.6
E00086664,72.4,3.7,23.9
E00086665,59.7,5.5,34.8
E00086666,76.2,5.6,18.2
E00086667,66.9,5.3,27.8
E00086668,65.1,5.1,29.8
E00086669,63.1,5.5,31.4
E00086670,86.8,0.9,12.3
E00086671,91.1,1.2,7.7
E00086672,94.1,1.5,4.4
E00086673,86.2,2.4,11.4
E00086674,93.4,0,6.6
E00086675,91.8,0.7,7.5
E00086676,86.5,1.4,12.1
E00086677,94.3,0,5.7
E00086678,92.7,1.6,5.7
E00086679,90.2,3.4,6.4
E00086680,94.4,1.3,4.3
E00086681,90.5,2.1,7.4
E00086682,94.7,0.5,4.8
E00086683,90.7,1,8.2
E00086684,93.2,1.7,5.1
E00086685,89,2.3,8.7
E00086686,93.8,0.6,5.5
E00086687,89.4,1.3,9.3
E00086688,96.4,0,3.6
E00086689,90.9,0.9,8.2
E00086690,92.4,1.8,5.8
E00086691,97.9,0.4,1.7
E00086692,90.7,2,7.3
E00086693,93.6,1.5,4.9
E00086694,94.7,0.3,5
E00086695,89.8,4.8,5.4
E00086696,90.2,0,9.8
E00086697,93.8,0.6,5.5
E00086698,93.7,0,6.3
E00086699,92.5,1.6,6
E00086700,92,0.8,7.2
E00086701,94.7,0,5.3
E00086702,91.3,1.2,7.4
E00086703,82.7,1.8,15.5
E00086704,91,2.4,6.6
E00086705,83,2.8,14.2
E00086706,92.1,0.7,7.2
E00086707,87.2,2,10.8
E00086708,92.2,0,7.8
E00086709,90.7,2.7,6.5
E00086710,92.4,1.1,6.5
E00086711,86.3,6.3,7.4
E00086712,96.2,0.7,3.1
E00086713,91.5,0.9,7.6
E00086714,88.6,0.8,10.6
E00086715,93.3,0.4,6.3
E00086716,89,0.7,10.4
E00086717,79.1,7.7,13.2
E00086718,83.4,2.2,14.5
E00086719,83.5,2,14.4
E00086720,68.7,3.6,27.8
E00086721,94.4,2,3.6
E00086722,85.7,3.1,11.2
E00086723,87.1,4.4,8.5
E00086724,86.1,2.6,11.3
E00086725,77.9,4,18.1
E00086726,78.5,1.7,19.8
E00086727,87.4,1.6,11.1
E00086728,84.5,4.8,10.7
E00086730,85.8,4.1,10.1
E00086731,85.7,0.6,13.7
E00086732,71.4,4.4,24.2
E00086733,96.6,1.2,2.2
E00086734,94.2,2,3.8
E00086735,84.3,1.2,14.5
E00086736,89.6,3.4,7.1
E00086737,91.8,2.1,6.1
E00086738,88,1.8,10.1
E00086739,87.9,2.1,10.1
E00086740,91.4,1,7.6
E00086741,89.6,3.2,7.3
E00086742,90.2,2,7.8
E00086743,90.1,2.9,7
E00086744,90.1,1.2,8.7
E00086745,89.2,3.6,7.2
E00086746,91.6,2,6.4
E00086747,86.5,6.3,7.3
E00086748,90.4,3,6.6
E00086749,87.7,3.6,8.7
E00086750,88.1,1.4,10.5
E00086751,87.3,3.1,9.6
E00086752,86.5,5.3,8.2
E00086753,91.1,1.2,7.7
E00086754,91.6,1.1,7.2
E00086755,87,1.5,11.5
E00086756,92,1,6.9
E00086757,85,1.5,13.5
E00086758,90.9,3.3,5.7
E00086759,90.7,1.6,7.7
E00086760,77.1,3.6,19.3
E00086761,92.6,0.3,7
E00086816,70.4,3.7,25.9
E00086818,72.4,3.1,24.5
E00086861,83.5,0.6,15.9
E00086862,90.3,1,8.8
E00086863,84.8,2.3,12.9
E00086864,92.4,0.3,7.3
