areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00086551,4.1,4.8,75.2,15.9
E00086552,0.7,1.4,95.7,2.1
E00086553,7,9.1,67.1,16.8
E00086557,10.4,4.6,48.5,36.5
E00086559,3.1,7,69.5,20.3
E00086561,22.5,19.4,3.1,55
E00086563,5.9,5.9,61.4,26.7
E00086564,24.6,16.1,16.1,43.2
E00086565,8.4,19.1,38.2,34.4
E00086568,32.4,20.4,1.9,45.4
E00086583,3.9,4.4,51.5,40.2
E00086584,7.3,4.3,66.5,22
E00086587,40.7,47.3,0,12
E00086588,18,35.3,21.1,25.6
E00086591,37.4,33.3,0.6,28.7
E00086593,56.9,38.2,0.8,4.1
E00086594,28.3,23.9,31.9,15.9
E00086597,39.5,28.2,1.6,30.6
E00086599,31,25.4,2.4,41.3
E00086601,23,17.7,10.6,48.7
E00086604,8.5,10.8,28.5,52.3
E00086606,11.4,21.9,29.8,36.8
E00086607,16.7,13.9,30.6,38.9
E00086608,30.7,33.1,15,21.3
E00086611,28,27.4,13.4,31.1
E00086612,18.4,17.5,25.2,38.8
E00086628,14.8,11.3,3.5,70.4
E00086629,10.6,7.7,2.1,79.6
E00086630,3.8,5.7,36.5,54.1
E00086631,18.6,27.1,1.7,52.5
E00086632,8.4,14.3,6.4,70.9
E00086633,4.9,10.3,24.9,60
E00086634,14.8,24.6,2.5,58.2
E00086636,19.4,31.5,0.9,48.1
E00086637,13.1,28.5,0.8,57.7
E00086638,18.5,14.3,15.1,52.1
E00086639,3.4,0.8,33.1,62.7
E00086641,4.7,7.4,25,62.8
E00086642,17.1,12.4,15.5,55
E00086643,15.7,24.3,6.1,53.9
E00086646,11.8,16.4,28.3,43.4
E00086647,15.7,15,18.6,50.7
E00086648,2.4,4.9,86.2,6.5
E00086649,4.3,5.7,78.6,11.4
E00086650,3,2.3,82.6,12.1
E00086651,10.9,13.7,33.7,41.7
E00086652,13.2,23.1,14,49.6
E00086653,16,16.8,23.7,43.5
E00086654,4.2,1.8,69.3,24.7
E00086655,23.1,19.8,9.9,47.1
E00086656,12.5,14.4,14.4,58.7
E00086657,16.4,20.7,17.9,45
E00086658,10.4,10.4,26,53.1
E00086659,13.7,21,11.3,54
E00086660,15,2.9,23.6,58.6
E00086661,2,10,34.5,53.5
E00086662,14.4,6.5,28.8,50.4
E00086663,13,13,6.1,67.8
E00086664,6.4,5.7,2.1,85.8
E00086665,7.5,6.1,7.5,78.9
E00086666,18.5,19.7,5.1,56.7
E00086667,11.9,9.4,5,73.8
E00086668,6.2,14.2,17.7,61.9
E00086669,8.3,12.8,25.6,53.3
E00086670,9.4,21.9,53.9,14.8
E00086671,4.5,12.9,74.2,8.3
E00086672,20.4,29.6,42.3,7.7
E00086673,34.6,36.8,6.6,22.1
E00086674,24,37.2,28.9,9.9
E00086675,0.6,1.1,93.2,5.1
E00086676,27.3,10.8,44.6,17.3
E00086677,35,18.7,42.3,4.1
E00086678,5.4,11.6,74.1,8.8
E00086679,12.3,35.4,34.6,17.7
E00086680,16.5,14.9,60.3,8.3
E00086681,24.3,23.6,30.7,21.4
E00086682,6.8,8.8,76.4,8.1
E00086683,39.4,32.1,8,20.4
E00086684,25.9,40,19.3,14.8
E00086685,15,29.2,36.3,19.5
E00086686,41.7,35.4,17.3,5.5
E00086687,64.2,20.3,1.6,13.8
E00086688,53.7,35.3,2.2,8.8
E00086689,27.2,28.5,24.1,20.3
E00086690,53.7,37.3,3,6
E00086691,67.5,25,3.3,4.2
E00086692,32.1,35.1,23.7,9.2
E00086693,41.3,33.1,19.8,5.8
E00086694,7,15.8,72.8,4.4
E00086695,49.2,35.6,7.6,7.6
E00086696,14.8,11.3,65.5,8.5
E00086697,19.2,13.3,58.3,9.2
E00086698,17.5,23,54,5.6
E00086699,6.4,2.8,78.7,12.1
E00086700,26.9,46.2,15.4,11.5
E00086701,10.2,13.9,64.2,11.7
E00086702,28.6,34.9,24.6,11.9
E00086703,5.7,20.9,65.2,8.2
E00086704,17.1,30,46.4,6.4
E00086705,8.5,14.7,68.2,8.5
E00086706,33.6,25,27.3,14.1
E00086707,12,24.6,48.6,14.8
E00086708,9.9,19.3,68.4,2.3
E00086709,4.8,10.4,79.2,5.6
E00086710,9.7,11.3,71,8.1
E00086711,3.1,11.5,76.2,9.2
E00086712,3,8.3,80.3,8.3
E00086713,8.6,8.6,71.4,11.4
E00086714,29.7,49.2,1.7,19.5
E00086715,4.7,8.5,80.6,6.2
E00086716,31,32.6,3.1,33.3
E00086717,19.8,24.6,16.8,38.9
E00086718,18.9,28.7,31.5,21
E00086719,19.2,31.7,10.6,38.5
E00086720,9.8,14.8,13.9,61.5
E00086721,48.6,37.7,0.7,13
E00086722,32.5,27.4,6,34.2
E00086723,12.1,41.4,14.3,32.1
E00086724,31.9,44.8,0.9,22.4
E00086725,30.6,27.8,1.9,39.8
E00086726,32.6,27.9,6.2,33.3
E00086727,11.2,30.6,24.5,33.7
E00086728,28.8,35.6,0.8,34.7
E00086730,28,37.8,14.7,19.6
E00086731,31.5,36.2,1.5,30.8
E00086732,15.9,24.8,9.7,49.7
E00086733,58,31.3,1.1,9.7
E00086734,41.3,47.9,0.8,9.9
E00086735,39.1,28.9,0.8,31.3
E00086736,43.1,48.5,1.5,6.9
E00086737,33.3,26.3,27.2,13.2
E00086738,39.8,35,15.4,9.8
E00086739,27.2,43.2,4.8,24.8
E00086740,35.5,33.1,8.9,22.6
E00086741,27.8,54.8,0.9,16.5
E00086742,17.7,34.4,38.5,9.4
E00086743,36.3,46.7,1.5,15.6
E00086744,43.6,32.7,10,13.6
E00086745,20,17.6,45.9,16.5
E00086746,33.6,44,1.7,20.7
E00086747,33,52.7,1.8,12.5
E00086748,36.3,29.6,3,31.1
E00086749,38.5,36.2,0,25.4
E00086750,24.2,38.6,2.3,34.8
E00086751,39.5,42.7,2.4,15.3
E00086752,36.1,42.9,1.7,19.3
