areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00086551,32.4,41.2,5.1,16.7,4.6
E00086552,25.9,41.2,7.1,21.2,4.7
E00086553,34.9,33.5,12.6,15.8,3.3
E00086557,26.2,34,4.3,32,3.5
E00086559,35.2,27.3,7.3,26.7,3.6
E00086561,9.8,33.5,1.8,51.8,3.3
E00086563,27.8,35.1,4.1,28.4,4.6
E00086564,11.9,29.6,2.6,52.5,3.4
E00086565,15,40.3,4.9,35.8,4
E00086568,6.3,29.5,4.5,57.4,2.3
E00086583,27.6,37.8,8.2,21.4,4.9
E00086584,29.2,38.7,3.5,26.4,2.1
E00086587,7.4,30.8,3,57.8,1.1
E00086588,18.3,33,8,36.7,4
E00086591,12.4,33.2,3.8,49.6,1.1
E00086593,10.2,34.4,2.7,50,2.7
E00086594,18.3,27.8,6.1,44.4,3.3
E00086597,9.6,27.4,4.3,58.3,0.4
E00086599,10,28.4,3.9,54.6,3.1
E00086601,3.9,68.3,2.1,23.8,1.9
E00086604,19.9,43.4,2.6,32.5,1.6
E00086606,28.5,43,3.9,23,1.6
E00086607,23,36.1,6.6,30.7,3.6
E00086608,10.9,25.2,2.3,59.3,2.3
E00086611,13.5,29.3,2.7,50.9,3.6
E00086612,17.8,45.7,3.3,30.9,2.2
E00086628,26.4,19,1.7,49.4,3.5
E00086629,11.7,47.5,3.9,34.6,2.2
E00086630,19,45.3,4.9,29.4,1.5
E00086631,9,35.8,0.5,51.9,2.8
E00086632,17,40.7,5.4,31.2,5.7
E00086633,9.8,38.7,5.5,43.8,2.3
E00086634,11.2,38.1,2.8,41.6,6.3
E00086636,6.6,43,2.2,43,5.3
E00086637,6.3,34.4,4.3,54.9,0
E00086638,9.3,29.8,6.3,50.7,3.9
E00086639,22.7,35.5,9.3,25.6,7
E00086641,26,38.8,6.6,26.3,2.4
E00086642,25.6,42.9,5.3,22.6,3.7
E00086643,31.9,37.4,3,21.9,5.9
E00086646,34.9,37.7,3.1,19.6,4.7
E00086647,30.4,38.4,4,21.1,6.1
E00086648,36.9,35.9,3.6,22.1,1.5
E00086649,21.6,46.3,6.5,21.6,3.9
E00086650,32.9,39.6,5.8,17.3,4.4
E00086651,27.3,44.5,6.6,18,3.6
E00086652,30.5,38.5,6.2,20.4,4.4
E00086653,34.6,32.5,3.9,26.5,2.4
E00086654,23.5,46,4.3,22.5,3.7
E00086655,26.8,38.9,3.6,24.4,6.3
E00086656,13.7,50.8,3.6,28.3,3.6
E00086657,27.1,40,3.5,25.6,3.8
E00086658,33.3,33.3,3.1,27.1,3.1
E00086659,28.9,39.9,4.7,22.1,4.4
E00086660,15.4,50.9,3.2,28,2.4
E00086661,6.7,63,2.3,26.2,1.8
E00086662,26.9,29.4,5.3,37.1,1.2
E00086663,12.1,54.5,1.3,29,3.2
E00086664,10.5,57.5,2.6,25.5,3.8
E00086665,12.5,55.4,3,26.1,3
E00086666,8.1,42.9,1.7,44.7,2.6
E00086667,8.8,55.4,1.4,30.8,3.6
E00086668,14.9,37.7,5.6,38.1,3.7
E00086669,16,41.2,3.6,35,4.2
E00086670,26.9,47.8,4.9,15.9,4.5
E00086671,34,44.8,7.1,11.3,2.8
E00086672,29.5,45.5,5.8,15.3,4
E00086673,21.3,42.7,6.7,26.8,2.5
E00086674,26.4,42.6,8.6,18.3,4.1
E00086675,27,49.8,6.7,13,3.5
E00086676,24.5,52.1,3.8,17.6,1.9
E00086677,29.6,37.2,11.1,18.1,4
E00086678,26.4,52.8,6.1,13,1.6
E00086679,23.4,43.9,7.9,22.9,1.9
E00086680,22.9,56.7,6.2,11.6,2.5
E00086681,15.9,53.2,6.4,22.7,1.7
E00086682,28,47,8,15.5,1.5
E00086683,19.5,48.2,7.8,21,3.5
E00086684,25.7,42.8,8.3,18.8,4.3
E00086685,21.6,45.9,8.6,20.5,3.2
E00086686,21.8,46.7,9.3,18.7,3.5
E00086687,34.3,33.8,10.3,18.8,2.8
E00086688,9.8,44,8,35.3,2.9
E00086689,23.8,46.4,8.7,18.1,3
E00086690,16.8,43.8,12.1,25.4,2
E00086691,28.3,37.2,11.9,17.7,4.9
E00086692,15,40.2,9.3,32.1,3.3
E00086693,18.6,50.4,11.1,19,0.9
E00086694,39.3,39.6,6.8,12.5,1.8
E00086695,21.1,42.1,11.4,23.2,2.1
E00086696,31.8,45.3,5.8,14.7,2.3
E00086697,28.5,42.2,7.2,17.3,4.8
E00086698,33.8,42.8,8.6,13.8,1.1
E00086699,25.1,56.7,4.7,13.5,0
E00086700,22.1,47,7.5,19.6,3.9
E00086701,27,52.1,5.8,14.7,0.4
E00086702,22,47.6,7.5,20.5,2.4
E00086703,24.8,43.9,6.8,19.8,4.7
E00086704,25.7,45.8,7.9,18.2,2.4
E00086705,31.7,45,4.1,15.6,3.7
E00086706,26.4,43.8,8.3,17.8,3.7
E00086707,24.4,48.1,3.9,21.3,2.3
E00086708,26.4,45.1,6.9,16.6,5.1
E00086709,23.4,53.8,2.5,18.3,2
E00086710,25,51,8.3,12,3.6
E00086711,30.2,48.6,5.6,12.3,3.4
E00086712,25.1,50.8,6.5,15.1,2.5
E00086713,33.9,47.3,6.7,10.3,1.8
E00086714,13.3,45,7.6,30.8,3.3
E00086715,29.1,44.9,7.7,15.8,2.6
E00086716,14.2,39.3,6.3,38.1,2.1
E00086717,10.5,39.4,5.8,41.5,2.9
E00086718,14.3,42.4,10.9,28.6,3.8
E00086719,16,37,6.6,38.3,2.1
E00086720,17,41.3,7.8,31.6,2.4
