areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00086551,56.9,34,6.9,2.1
E00086552,48.6,42.3,7.7,1.4
E00086553,57.7,36.6,3.5,2.1
E00086557,65.8,31.3,2.9,0
E00086559,71.8,25.2,2.3,0.8
E00086561,27.8,59.3,10.5,2.5
E00086563,47.1,42.2,9.8,1
E00086564,46.6,46.2,5.1,2.1
E00086565,46.2,41.5,10,2.3
E00086568,10.2,64.8,21.3,3.7
E00086583,64.7,31.9,2.9,0.5
E00086584,60.2,35.5,2.4,1.8
E00086587,5.4,38.1,39.3,17.3
E00086588,14.1,45.2,31.9,8.9
E00086591,6.9,41.4,33.3,18.4
E00086593,4.1,31.7,47.2,17.1
E00086594,28.6,42,25,4.5
E00086597,7.3,53.2,29.8,9.7
E00086599,11.1,50,29.4,9.5
E00086601,20.7,63.1,15.3,0.9
E00086604,40.5,37.4,18.3,3.8
E00086606,25.2,42.6,22.6,9.6
E00086607,35.2,36.1,21.3,7.4
E00086608,19.4,40.3,30.2,10.1
E00086611,19,48.1,23.4,9.5
E00086612,40.4,30.8,19.2,9.6
E00086628,33.6,52.6,11.2,2.6
E00086629,41.8,43.3,9.9,5
E00086630,44.4,36.9,15.6,3.1
E00086631,32.2,55.9,11,0.8
E00086632,51.2,35.3,10,3.5
E00086633,64.3,31.4,3.2,1.1
E00086634,31.5,45.7,20.5,2.4
E00086636,22.9,52.3,21.1,3.7
E00086637,25.6,52.7,18.6,3.1
E00086638,46.7,38.3,10.8,4.2
E00086639,61.9,33.1,4.2,0.8
E00086641,53.3,32.7,9.3,4.7
E00086642,41.5,39.2,16.2,3.1
E00086643,36.3,46.9,14.2,2.7
E00086646,40.1,38.8,15.8,5.3
E00086647,41.1,41.1,13.5,4.3
E00086648,53.7,36.4,9.9,0
E00086649,50.7,42.1,6.4,0.7
E00086650,45.2,37.8,14.8,2.2
E00086651,40.9,38.1,17.6,3.4
E00086652,35.8,34.1,20.3,9.8
E00086653,48.9,32.1,11.5,7.6
E00086654,38.9,45.7,13,2.5
E00086655,30.9,43.9,22,3.3
E00086656,44.3,33,17,5.7
E00086657,37.6,34.8,23.4,4.3
E00086658,45.4,41.2,10.3,3.1
E00086659,30.3,37.7,24.6,7.4
E00086660,45,32.9,9.3,12.9
E00086661,36.1,41.6,18.8,3.5
E00086662,48.2,38.1,10.1,3.6
E00086663,37.7,36.8,14,11.4
E00086664,39.7,37.6,13.5,9.2
E00086665,45.9,39,10.3,4.8
E00086666,36.5,42.7,18,2.8
E00086667,35.4,33.5,22.4,8.7
E00086668,47.1,31.9,16,5
E00086669,49.2,40.7,9.6,0.6
E00086670,34.1,40.3,18.6,7
E00086671,42.9,37.6,15.8,3.8
E00086672,23.4,45.4,23.4,7.8
E00086673,8.3,54.9,30.8,6
E00086674,30.3,35.2,30.3,4.1
E00086675,48,40.7,7.3,4
E00086676,28.5,40.9,22.6,8
E00086677,25,41.7,23.3,10
E00086678,35.2,47.6,14.5,2.8
E00086679,26.9,50,16.2,6.9
E00086680,18,50,25.4,6.6
E00086681,20.6,55.3,17,7.1
E00086682,39.9,35.1,20.3,4.7
E00086683,15.3,50.4,27.7,6.6
E00086684,13.2,40.4,33.8,12.5
E00086685,29.5,42,21.4,7.1
E00086686,16.5,40.9,30.7,11.8
E00086687,31.7,42.1,17.5,8.7
E00086688,8.9,40,35.6,15.6
E00086689,23.6,49,19.7,7.6
E00086690,13.4,43.3,33.6,9.7
E00086691,14.2,50,25,10.8
E00086692,16.4,41,29.1,13.4
E00086693,18.3,41.7,32.5,7.5
E00086694,25.2,42.6,21.7,10.4
E00086695,13,35.1,35.9,16
E00086696,28.9,50,16.2,4.9
E00086697,22.5,47.5,20.8,9.2
E00086698,26.4,38.4,25.6,9.6
E00086699,43.7,40.1,14.1,2.1
E00086700,16.2,37.7,33.8,12.3
E00086701,30.9,44.6,18,6.5
E00086702,22.2,37.3,27.8,12.7
E00086703,35.4,46.2,15.2,3.2
E00086704,33.6,36.4,25,5
E00086705,45.3,34.4,14.1,6.3
E00086706,23.6,37.8,30.7,7.9
E00086707,38.7,40.8,19,1.4
E00086708,35.4,39.4,21.7,3.4
E00086709,44.7,37.4,16.3,1.6
E00086710,50.4,35.8,13.8,0
E00086711,49.2,42.2,7,1.6
E00086712,40.2,48.5,10.6,0.8
E00086713,51.4,35.9,8.5,4.2
E00086714,5.1,52.5,33.9,8.5
E00086715,48.5,41.5,6.9,3.1
E00086716,18.6,51.9,24,5.4
E00086717,20.7,52.1,21.3,5.9
E00086718,23.1,49.7,23.8,3.5
E00086719,21.8,51.2,19,8.1
E00086720,32,50.8,12.3,4.9
E00086721,6.3,39.2,44.1,10.5
E00086722,13.7,60.7,15.4,10.3
E00086723,22.9,46.4,28.6,2.1
