areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00086551,17.9,41.4,21.4,17.2,2.1
E00086552,24.1,41.8,27.7,6.4,0
E00086553,23.1,38.5,27.3,10.5,0.7
E00086557,25.2,40.1,22.7,11.6,0.4
E00086559,26.6,33.6,32.8,5.5,1.6
E00086561,53.3,34.5,10.9,1.2,0
E00086563,23.2,39.4,27.3,8.1,2
E00086564,55.9,31.1,10.1,2.9,0
E00086565,44.6,30,20,5.4,0
E00086568,75,22.2,2.8,0,0
E00086583,25.5,28.4,30.4,13.2,2.5
E00086584,29.9,31.1,26.9,9.6,2.4
E00086587,65.5,32.1,2.4,0,0
E00086588,47.8,35.8,15.7,0.7,0
E00086591,62.6,27,9.2,1.1,0
E00086593,61,34.1,4.9,0,0
E00086594,38.4,32.1,21.4,8,0
E00086597,60.5,35.5,3.2,0.8,0
E00086599,61.9,31.7,6.3,0,0
E00086601,55.4,33.9,8.9,1.8,0
E00086604,47.4,31.6,16.5,3.8,0.8
E00086606,23.1,44.4,24.8,6,1.7
E00086607,42.3,31.5,17.1,9,0
E00086608,55.8,31.8,8.5,3.9,0
E00086611,55,30,11.3,3.8,0
E00086612,47.1,40.2,9.8,2.9,0
E00086628,61.5,32.5,6,0,0
E00086629,50,38,8.5,3.5,0
E00086630,29.4,42.5,22.5,5.6,0
E00086631,60.2,27.1,11,1.7,0
E00086632,48,33.7,13.4,4.5,0.5
E00086633,34.1,37.8,22.7,4.9,0.5
E00086634,47.2,35.4,15,2.4,0
E00086636,60.2,26.9,13,0,0
E00086637,71.1,24.2,3.1,1.6,0
E00086638,57.5,30.8,7.5,4.2,0
E00086639,26.3,35.6,28.8,8.5,0.8
E00086641,24.3,36.5,28.4,8.1,2.7
E00086642,30,39.2,23.8,5.4,1.5
E00086643,32.5,42.1,21.9,3.5,0
E00086646,32.7,43.8,15.7,7.2,0.7
E00086647,34,34,27,5,0
E00086648,22,37.4,29.3,11.4,0
E00086649,29.3,40,22.9,7.9,0
E00086650,19.8,36.6,32.1,11.5,0
E00086651,35.2,34.7,23.3,5.1,1.7
E00086652,29.5,37.7,22.1,9.8,0.8
E00086653,33.1,29.2,32.3,5.4,0
E00086654,20.7,43.9,25.6,7.9,1.8
E00086655,37.7,41.8,14.8,5.7,0
E00086656,32.7,33.7,25,8.7,0
E00086657,31.9,40.6,19.6,7.2,0.7
E00086658,35.4,36.4,21.2,6.1,1
E00086659,30.1,41.5,24.4,4.1,0
E00086660,26.3,49.6,19.7,4.4,0
E00086661,47.8,38.8,9,4.5,0
E00086662,45.7,31.4,17.1,5.7,0
E00086663,45.6,31.6,16.7,6.1,0
E00086664,37.6,46.1,9.2,6.4,0.7
E00086665,29,46.2,20.7,3.4,0.7
E00086666,48.3,32,16.3,2.8,0.6
E00086667,44.7,39,15.1,0.6,0.6
E00086668,41.9,46.2,9.4,2.6,0
E00086669,40.6,34.4,17.2,6.7,1.1
E00086670,29.5,41.1,17.1,11.6,0.8
E00086671,24.1,36.1,29.3,10.5,0
E00086672,36.4,40.6,14.7,8.4,0
E00086673,47,35.6,12.9,4.5,0
E00086674,39.3,39.3,21.3,0,0
E00086675,22.9,38.5,26.8,11.7,0
E00086676,36.7,34.5,20.1,8.6,0
E00086677,36.1,37.7,23.8,2.5,0
E00086678,34.2,30.9,26.8,7.4,0.7
E00086679,36.6,32.1,26.7,3.8,0.8
E00086680,31.7,34.2,25.8,7.5,0.8
E00086681,45,34.3,15,5.7,0
E00086682,26.4,32.4,31.8,8.8,0.7
E00086683,45,35,17.9,2.1,0
E00086684,48.5,30.9,17.6,2.9,0
E00086685,40.7,35.4,19.5,4.4,0
E00086686,32.1,42,22.9,2.3,0.8
E00086687,35.7,42.9,21.4,0,0
E00086688,56.3,33.3,8.9,1.5,0
E00086689,34,38.5,23.1,3.8,0.6
E00086690,47,34.3,14.2,4.5,0
E00086691,43,38.8,16.5,1.7,0
E00086692,44.4,35.6,15.6,3,1.5
E00086693,50.4,27.7,18.5,3.4,0
E00086694,27.4,32.7,26.5,12.4,0.9
E00086695,44.3,37.4,15.3,3.1,0
E00086696,21.8,44.4,24.6,9.2,0
E00086697,27.7,37,26.9,8.4,0
E00086698,29.4,37.3,24.6,8.7,0
E00086699,25.7,37.5,25,11.8,0
E00086700,40.8,34.6,18.5,6.2,0
E00086701,26.8,34.1,24.6,11.6,2.9
E00086702,35.7,40.5,20.6,3.2,0
E00086703,33.8,41.4,20.4,4.5,0
E00086704,32.9,40,19.3,7.1,0.7
E00086705,24.8,22.5,34.1,15.5,3.1
E00086706,33.8,40.8,15.4,8.5,1.5
E00086707,30.3,40.1,22.5,6.3,0.7
E00086708,27.6,37.9,22.4,11.5,0.6
E00086709,26.8,37.4,26.8,8.9,0
E00086710,29.1,31.5,30.7,7.9,0.8
E00086711,26.6,30.5,28.1,14.8,0
E00086712,25.8,38.6,25,8.3,2.3
E00086713,23.9,32.4,26.8,16.2,0.7
E00086714,61,28.8,8.5,1.7,0
E00086715,30.3,36.4,22,11.4,0
E00086716,52.3,32,10.9,3.1,1.6
E00086717,52.4,28.8,13.5,5.3,0
E00086718,41.3,39.9,14,4.2,0.7
E00086719,55.2,32.9,8.1,3.8,0
E00086720,50,24.6,16.4,4.9,4.1
E00086721,55.9,35.7,7.7,0.7,0
E00086722,61.5,26.5,9.4,2.6,0
E00086723,56.5,29,10.1,4.3,0
