areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00005967,46.1,53.9
E00005970,39.9,60.1
E00005971,46.9,53.1
E00006009,44.4,55.6
E00006010,57,43
E00006138,68.3,31.7
E00006139,58.4,41.6
E00006140,58.1,41.9
E00006141,65,35
E00006142,54.9,45.1
E00006143,60.2,39.8
E00006144,69.1,30.9
E00006145,55,45
E00006146,57.9,42.1
E00006147,73.3,26.7
E00006148,40.8,59.2
E00006149,53.8,46.2
E00006150,67.4,32.6
E00006151,46.5,53.5
E00006153,49.4,50.6
E00006154,58.4,41.6
E00006155,44.7,55.3
E00006156,68.1,31.9
E00006157,51.7,48.3
E00006158,59.9,40.1
E00006159,63.6,36.4
E00006160,59.7,40.3
E00006161,59.5,40.5
E00006162,55,45
E00006175,56.6,43.4
E00006180,53.6,46.4
E00006226,73.7,26.3
E00006227,69.3,30.7
E00006233,57.1,42.9
E00006247,58.9,41.1
E00006248,59.5,40.5
E00006249,30.6,69.4
E00006251,71,29
E00006252,56.6,43.4
E00006253,73.5,26.5
E00006254,64.1,35.9
E00006255,73.7,26.3
E00006256,61.9,38.1
E00006257,76.4,23.6
E00006258,74.9,25.1
E00006259,66.6,33.4
E00006260,68.1,31.9
E00006262,71.7,28.3
E00006263,68.5,31.5
E00006264,57.3,42.7
E00006265,62,38
E00006266,67.9,32.1
E00006267,65.1,34.9
E00006268,61.5,38.5
E00006474,71.9,28.1
E00006475,57.1,42.9
E00006476,67.8,32.2
E00006477,69.4,30.6
E00006478,61.3,38.7
E00006479,51.4,48.6
E00006480,66.7,33.3
E00006481,69.4,30.6
E00006482,70.6,29.4
E00006483,72.1,27.9
E00006484,52.3,47.7
E00006485,58.6,41.4
E00006486,71.7,28.3
E00006487,63.8,36.2
E00006488,37.2,62.8
E00006489,62.4,37.6
E00006491,62.9,37.1
E00006492,47.7,52.3
E00006493,63,37
E00006494,62.2,37.8
E00006496,53.1,46.9
E00006497,65.9,34.1
E00006498,57.1,42.9
E00006499,54.3,45.7
E00006500,46.9,53.1
E00006501,61.1,38.9
E00006502,71.4,28.6
E00006503,67.6,32.4
E00006504,59.1,40.9
E00006505,63.5,36.5
E00006506,71.8,28.2
E00006507,66,34
E00006508,62.8,37.2
E00006509,61.1,38.9
E00006510,65,35
E00006511,72.1,27.9
E00006512,70.1,29.9
E00006513,72.1,27.9
E00006514,64.1,35.9
E00006515,73.5,26.5
E00006516,67.7,32.3
E00006670,56.8,43.2
E00006713,62.4,37.6
E00006714,44.2,55.8
E00006715,53,47
E00006716,51.3,48.7
E00006717,48,52
E00006718,51,49
E00006719,63.2,36.8
E00006720,53.9,46.1
E00006721,48.1,51.9
E00006722,53.8,46.2
E00006723,55.3,44.7
E00006724,40.4,59.6
E00006725,50.5,49.5
E00006726,54,46
E00006727,54.2,45.8
E00006728,42.3,57.7
E00006731,52,48
E00006735,47.5,52.5
E00006737,54,46
E00006748,39.9,60.1
E00006750,56,44
E00006751,43.1,56.9
E00006752,43.5,56.5
E00006753,43.8,56.2
E00006754,40.6,59.4
E00006755,38.2,61.8
E00006756,40.9,59.1
E00006757,51.4,48.6
E00006759,50.3,49.7
E00006821,53,47
E00006825,61.9,38.1
E00006826,65.6,34.4
E00006832,68.5,31.5
E00006837,61.8,38.2
E00006844,64.8,35.2
E00006845,51.3,48.7
E00006847,60,40
E00006848,61.7,38.3
E00006849,57.3,42.7
E00006850,57.6,42.4
E00006854,57.7,42.3
E00006855,60,40
E00006856,67.7,32.3
E00006857,55.3,44.7
E00006858,70.4,29.6
E00006860,60.2,39.8
E00006865,51.1,48.9
E00006867,73.5,26.5
E00006868,75.9,24.1
E00006869,54.6,45.4
E00006870,55.4,44.6
E00006871,61.7,38.3
E00006872,64.7,35.3
E00006873,72.4,27.6
E00006874,68.5,31.5
E00006875,65.9,34.1
E00006876,62.3,37.7
E00006877,54.5,45.5
E00006878,67.6,32.4
E00006879,50,50
E00006880,65.5,34.5
E00006881,63.4,36.6
E00006882,67.3,32.7
E00006883,68.8,31.2
E00006884,61.3,38.7
E00006885,63.8,36.2
E00006886,79.1,20.9
E00006887,71.9,28.1
E00006888,62,38
E00006890,61.5,38.5
E00006897,39,61
E00006898,52.7,47.3
E00006899,57.1,42.9
E00006903,63,37
E00006904,59.6,40.4
E00006905,66.5,33.5
E00006906,71.3,28.7
E00006907,73.4,26.6
