areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00005967,93.4,2.7,2.2,1.8
E00005970,92.4,3.2,2.9,1.5
E00005971,93,4.8,1.7,0.4
E00006009,94.2,1.2,3.3,1.2
E00006010,95.6,2.2,1.5,0.7
E00006138,95.1,3.6,1,0.3
E00006139,91.7,3,3.7,1.7
E00006140,91.2,3.8,2.3,2.7
E00006141,87.1,5.8,2.5,4.6
E00006142,91.2,5.1,1.7,2
E00006143,89.5,8.1,0.8,1.6
E00006144,92.9,5.9,0,1.2
E00006145,90.2,4.3,3.2,2.3
E00006146,89.1,5.9,2.3,2.6
E00006147,88.4,7,3.5,1.2
E00006148,92.1,3.9,2.1,1.8
E00006149,93.4,3.9,0.9,1.8
E00006150,93.5,5.3,0.3,0.9
E00006151,94,4,1.3,0.7
E00006153,96.9,1.2,1.9,0
E00006154,93.5,5.2,1.2,0
E00006155,90,6.6,1.1,2.3
E00006156,89.2,6.2,1.2,3.3
E00006157,91.7,3.7,0.7,3.9
E00006158,95.5,2.3,1.5,0.8
E00006159,96.1,2.6,0.4,0.9
E00006160,94.4,2.3,1.7,1.7
E00006161,92.4,2,2,3.6
E00006162,95.4,2.1,0.7,1.8
E00006175,93.8,3.1,1.4,1.7
E00006180,95.4,3.5,0.4,0.7
E00006226,90.6,5.5,1.6,2.3
E00006227,93.4,2.8,1,2.8
E00006233,96.6,3.4,0,0
E00006247,93,3.8,0.6,2.5
E00006248,93.6,3.2,2.1,1.1
E00006249,94.4,3.1,1.3,1.1
E00006251,94.7,2.9,0.6,1.8
E00006252,94.1,1.5,4.1,0.3
E00006253,94.4,3.9,1.6,0
E00006254,94,4,0.8,1.2
E00006255,90.3,6.5,0.3,2.9
E00006256,94.7,3.1,0.8,1.4
E00006257,95.2,3.7,0.6,0.6
E00006258,93.4,3.3,2.4,0.9
E00006259,93.6,2.6,1.6,2.2
E00006260,90.6,6.5,1.2,1.8
E00006262,94.8,3.1,1.7,0.3
E00006263,94.8,3.9,0.3,1
E00006264,93.9,2.7,0.7,2.7
E00006265,96.3,2,1,0.7
E00006266,89.9,3.5,2.1,4.5
E00006267,88.4,7.9,0.7,2.9
E00006268,92.9,3,1.1,3
E00006474,91.3,5.5,1.3,1.9
E00006475,96,2.5,0.4,1.1
E00006476,91.9,4.5,1.7,2
E00006477,93.7,3.4,0.7,2.2
E00006478,93.9,5.1,0.5,0.5
E00006479,87,10,0.8,2.2
E00006480,94.4,2.8,1.2,1.6
E00006481,93.3,4.8,0.9,0.9
E00006482,94,2.8,1.3,1.9
E00006483,89.3,5.2,0.7,4.8
E00006484,95.4,3.6,0.4,0.7
E00006485,94.5,3.3,0.5,1.6
E00006486,94.8,4.8,0,0.3
E00006487,92.9,4.5,1.6,1
E00006488,94.3,4.3,0.4,1.1
E00006489,91.7,5.4,0.3,2.6
E00006491,90.6,6.6,1.4,1.4
E00006492,95.7,1.2,2,1.2
E00006493,94.9,3.4,1.1,0.6
E00006494,92.6,3.5,2.1,1.8
E00006496,95.9,3.4,0.3,0.3
E00006497,92.5,4.7,0.8,2
E00006498,93.2,4.2,1.4,1.2
E00006499,94.8,3.8,0.3,1
E00006500,95.2,3.4,0.3,1
E00006501,92.6,3.7,1.5,2.2
E00006502,92,6.6,1.1,0.4
E00006503,92.8,4.5,0.4,2.3
E00006504,95.1,1.7,1.4,1.7
E00006505,91.2,4.6,1.3,2.9
E00006506,93.8,4.8,0.3,1
E00006507,93.8,4.3,1.1,0.8
E00006508,94,2.1,1.1,2.8
