areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00005967,66.1,13.7,3.2,16.9
E00005970,48.9,10.4,4.9,35.7
E00005971,68,5.5,1.6,25
E00006009,66.4,9.6,5.6,18.4
E00006010,76.2,5.3,0.7,17.9
E00006138,83.5,4.5,2.3,9.8
E00006139,65.3,14.5,7.3,12.9
E00006140,71.5,8.9,3.3,16.3
E00006141,77.5,7.8,3.1,11.6
E00006142,70.3,13.3,1.6,14.8
E00006143,79,8.9,1.6,10.5
E00006144,83,9.8,0.9,6.3
E00006145,66.7,11.9,4.4,17
E00006146,75.7,15.3,2.7,6.3
E00006147,86.6,8,0,5.4
E00006148,66.4,13.9,3.3,16.4
E00006149,68.4,14,1.2,16.4
E00006150,83.8,10.8,0,5.4
E00006151,69,17.1,2.3,11.6
E00006153,68.5,12.6,0,18.9
E00006154,77.7,6.9,3.1,12.3
E00006155,65.4,15.4,1.2,17.9
E00006156,80.6,8.7,3.9,6.8
E00006157,72.1,12.9,0,15
E00006158,64.7,12.9,6.9,15.5
E00006159,79.1,6.4,0.9,13.6
E00006160,66.7,15.8,3.3,14.2
E00006161,65.4,16.5,0.8,17.3
E00006162,73.4,10.9,0.8,14.8
E00006175,74.6,15.3,0,10.2
E00006180,73.3,7.6,2.3,16.8
E00006226,81.4,9,2.6,7.1
E00006227,83.8,5.1,3.4,7.7
E00006233,76.6,8.4,5.6,9.3
E00006247,79.2,2.5,3.1,15.1
E00006248,77.8,9,2.1,11.1
E00006249,46,10.6,7.1,36.3
E00006251,83.1,4.9,2.8,9.2
E00006252,72.9,9.7,1.9,15.5
E00006253,83.6,7.8,3.1,5.5
E00006254,75.2,10.5,4.8,9.5
E00006255,86.1,4.1,0.8,9
E00006256,69.7,10.3,9,11
E00006257,86.2,5.7,2.5,5.7
E00006258,85.3,6.2,0,8.5
E00006259,70.9,9.2,5,14.9
E00006260,80.7,11.4,0,7.9
E00006262,84.1,5.6,4.8,5.6
E00006263,81.1,13.1,0,5.7
E00006264,71.8,11.8,6.4,10
E00006265,77.3,7.6,1.7,13.4
E00006266,79.6,15.5,1.9,2.9
E00006267,82.2,8.9,2,6.9
E00006268,75.2,17.3,3.8,3.8
E00006474,82.9,11.7,1.8,3.6
E00006475,71.9,9.4,4.7,14.1
E00006476,79.7,16.5,0,3.8
E00006477,77.6,16.4,2,3.9
E00006478,66.9,15.2,9.7,8.3
E00006479,69.9,16.4,1.4,12.3
E00006480,81.3,7.5,1.5,9.7
E00006481,76.1,12.8,3.4,7.7
E00006482,82.2,8.9,3,5.9
E00006483,80.4,14.3,0,5.4
E00006484,68,7.4,4.9,19.7
E00006485,76.9,6.5,7.4,9.3
E00006486,85,9.3,0,5.6
E00006487,74,11,1.9,13
E00006488,49.6,26.9,5.9,17.6
E00006489,81.1,11.2,2.1,5.6
E00006491,78,8,0,14
E00006492,66.4,8.7,2.7,22.1
E00006493,76.9,5.1,2.6,15.4
E00006494,78.2,6.7,3.4,11.8
E00006496,67.8,18.6,3.4,10.2
E00006497,79.1,9.1,3.6,8.2
E00006498,68.8,15.3,2.5,13.4
E00006499,69.1,15.4,1.6,13.8
E00006500,61.3,18.5,2.5,17.6
E00006501,79.5,14.8,2.5,3.3
E00006502,83.2,10.3,0.9,5.6
E00006503,80.2,7.8,2.6,9.5
E00006504,74,15.8,1.4,8.9
E00006505,76.1,4.3,5.1,14.5
E00006506,87.8,5.1,1.9,5.1
E00006507,76.5,14.8,3.4,5.4
E00006508,80.3,13.1,1.6,4.9
E00006509,85,1.8,4.4,8.8
E00006510,83.2,4.2,4.2,8.4
E00006511,81.6,12.5,2.2,3.7
E00006512,85.6,6.3,1.8,6.3
E00006513,86.6,8.2,0,5.2
E00006514,81.5,8.9,3.2,6.5
E00006515,82.1,9.8,1.6,6.5
E00006516,87.2,3.4,3.4,6
E00006670,71.9,13,5.4,9.7
E00006713,71.4,9.8,5.3,13.5
E00006714,53.1,23.4,4.7,18.8
E00006715,60,15.2,4.8,20
E00006716,69.4,9,0.7,20.9
E00006717,62,18.2,2.9,16.8
E00006718,67.7,17.3,2.4,12.6
E00006719,78.4,7.2,1.4,12.9
E00006720,73.2,10.1,2.9,13.8
E00006721,66.5,7.9,3.5,22
E00006722,60.4,12.7,9.7,17.2
E00006723,72.2,7.4,1.9,18.5
E00006724,60.5,12,2.4,25.1
E00006725,63.2,17.5,5.3,14
E00006726,66.9,15,1.5,16.5
E00006727,71.6,11,2.8,14.7
E00006728,54.9,15.9,2.4,26.8
E00006731,56,16.7,6,21.4
E00006735,66.7,10.5,5.9,17
E00006737,69.3,15.6,3.5,11.6
E00006748,50.4,11.5,2.7,35.4
E00006750,75.3,14.9,2.6,7.1
E00006751,61.1,6.2,3.7,29
E00006752,63.7,15.1,4.1,17.1
E00006753,62.1,13.6,5.8,18.4
E00006754,55.9,13.2,7.4,23.5
E00006755,60.2,4.2,4.2,31.4
E00006756,63.8,8.1,1.4,26.7
E00006757,71.3,8.5,1.6,18.6
E00006759,56.8,13.6,7.2,22.4
E00006821,74.8,5.9,1.5,17.8
E00006825,73.5,14.8,2.5,9.3
E00006826,79.4,9.6,1.5,9.6
E00006832,79.6,10.9,2.9,6.6
E00006837,81.7,7.5,2.5,8.3
E00006844,72.1,8.2,5.7,13.9
E00006845,68.7,7.8,1.1,22.3
E00006847,74.6,13.9,0.8,10.7
E00006848,78.2,8.8,2,10.9
E00006849,71.9,13.7,2.1,12.3
E00006850,76.1,8.7,1.1,14.1
E00006854,75.2,9.3,3.1,12.4
E00006855,78.9,10.8,0.9,9.4
E00006856,78.8,10.6,3.8,6.8
E00006857,71.6,14,4.8,9.6
E00006858,88.8,7.4,0,3.7
E00006860,70.7,15.2,2.6,11.5
E00006865,68.4,16.2,3.4,12
E00006867,77.6,14.7,0,7.8
E00006868,87.7,9,2.5,0.8
E00006869,69.9,14.3,2.3,13.5
E00006870,74.4,8.5,1.7,15.4
E00006871,79.3,8.6,1.4,10.7
E00006872,75.3,7.1,4.5,13
E00006873,85,0,3,12
E00006874,83.3,10.8,0,5.8
E00006875,76.7,12.8,0.8,9.8
E00006876,73.4,8.9,2.4,15.3
E00006877,77.6,8.3,1.9,12.2
E00006878,79,10.1,0.8,10.1
E00006879,59.7,16.3,5.4,18.6
E00006880,79.1,11.6,0.8,8.5
E00006881,77.1,9,3.5,10.4
E00006882,76.1,9.2,4.6,10.1
E00006883,82.4,6.8,4.1,6.8
E00006884,72.1,15.4,1.5,11
E00006885,82.7,9,1.5,6.8
E00006886,86.6,4.2,0.8,8.4
E00006887,83.8,6.8,6.8,2.6
E00006888,81,10.3,2.6,6
E00006890,76.2,9,1.6,13.1
E00006897,63.1,13.8,5,18.1
E00006898,66.1,8.9,2.4,22.6
E00006899,68.7,6.1,4.6,20.6
E00006903,70.9,17.2,2.2,9.7
E00006904,79.1,9.4,0,11.5
E00006905,78.5,8.9,0,12.7
E00006906,75,14.4,0,10.6
E00006907,89.1,3.6,3.6,3.6
E00006908,77.8,14.1,0.7,7.4
E00006909,76.9,12,0.9,10.3
E00012746,79.7,4.9,4.9,10.6
E00012747,72,13.3,4,10.7
E00012749,72.5,16.7,3.6,7.2
E00012750,83.2,12,0.8,4
E00012753,70.9,19.4,2.2,7.5
E00012754,67,18.3,2.6,12.2
E00012755,82.7,10.6,1,5.8
E00012757,65.5,9,5.5,20
E00012759,76.6,13.5,2.7,7.2
E00012761,72.1,12.5,4.4,11
E00012762,65.8,11.4,2.3,20.5
E00012764,67.6,8.7,5.4,18.3
E00012766,76.3,6.5,5,12.2
E00012767,81,5.6,3.5,9.9
E00012768,65.8,10.5,8.8,14.9
E00012769,70.2,11.3,2.8,15.6
E00012770,80,8.3,2.5,9.2
E00012771,72.1,13.6,2.7,11.6
E00012772,90.6,4.9,1,3.4
E00012773,79.9,4.9,4.2,11.1
E00012774,67.2,18.7,3,11.2
E00012775,68.1,19.5,5.3,7.1
E00012776,71.2,13.6,6.4,8.8
E00012777,72.3,14.3,1.8,11.6
E00012778,79.5,11.1,0.9,8.5
E00012779,74.8,15.3,2.3,7.6
E00012780,75,10,5,10
E00012781,75.2,9.1,5,10.7
E00012782,71.3,16.8,5.9,5.9
E00012819,75.6,15.9,3.7,4.9
E00012820,81,6,3,10
E00012821,80.9,4.4,2.2,12.5
E00012822,89.2,6.1,0,4.7
E00012824,72.9,14.7,2.3,10.1
E00012825,77.3,10.2,3.1,9.4
E00012826,85.1,10.5,0,4.4
E00012827,81.1,8.3,2.3,8.3
E00012828,76.7,9.9,2.9,10.5
E00012829,86.3,9.4,0.9,3.4
E00012830,69.9,11,2.2,16.9
E00012831,84.3,3.5,4.3,7.8
E00012832,87.4,4.2,0.7,7.7
E00012833,80.4,7.1,2.7,9.8
E00012834,83.7,8.2,4.1,4.1
E00012835,84.1,6.3,2.4,7.1
E00012836,78.4,7.2,1.6,12.8
E00012837,74.6,12,2.1,11.3
E00012838,81.1,7.2,5.4,6.3
E00012839,81.9,7.8,4.3,6
E00012840,70.2,12.9,7.6,9.4
E00012841,90.9,3.6,1.8,3.6
E00012842,86.1,8.2,0.8,4.9
E00012843,89.9,2.5,0,7.6
E00012844,89.7,7.1,0.8,2.4
E00012845,89.4,4.1,1.6,4.9
E00012846,93,2.6,0,4.4
E00012847,75.8,12.1,1.6,10.5
E00012848,91.7,2.8,1.8,3.7
E00012849,83.7,7.3,3.3,5.7
E00012850,81.7,10,2.5,5.8
E00012851,83.8,5.1,0.9,10.3
E00012852,87.3,5.9,1.7,5.1
E00012853,88.4,3.1,2.3,6.2
E00012854,86.2,2.2,2.2,9.4
E00012855,78.8,13.9,0,7.3
E00012856,64.5,1.4,7.1,27
E00012857,79.9,7.2,2.2,10.8
E00013122,80.3,7.9,2.4,9.4
E00013125,69.9,17.1,2.7,10.3
E00013142,61.7,14.2,1.7,22.5
E00013183,69.9,5.3,2.3,22.6
E00013185,76.1,10.7,4.4,8.8
E00013186,64.3,16.4,4.3,15
E00013187,58.1,19.6,3.4,18.9
E00013188,55.9,15.4,4.9,23.8
E00013189,53.2,19,5.1,22.8
E00013190,51.6,21.7,7.5,19.3
E00013191,50.9,19.5,7.1,22.5
E00013194,68.7,12.2,3.5,15.7
E00013199,66.7,16.7,5.6,11.1
E00013204,83.5,5.5,2.8,8.3
E00013205,67.9,11.4,0.7,20
E00013207,79.7,12.7,1.7,5.9
E00013208,77.4,10.5,2.3,9.8
E00013209,82.6,13.2,2.5,1.7
E00013210,80.6,12.9,4,2.4
E00013211,66.7,10.8,5.4,17.2
E00013212,77.4,8.7,5.2,8.7
E00013213,73.8,12.3,1.5,12.3
E00013242,69,5.4,5.4,20.2
E00013243,77.7,7.1,5.4,9.8
E00013244,70.6,19.6,4.6,5.2
E00013245,92.9,3.9,0.8,2.4
E00013246,71.6,5.8,6.5,16.1
E00013247,86,5.1,0.7,8.1
E00013248,65.4,9.6,6.6,18.4
E00013249,87.5,7.9,2,2.6
E00013250,81.8,12.1,1.5,4.5
E00013251,70.2,12.2,3.1,14.5
E00013252,80.7,13.4,1.7,4.2
E00013253,60.5,16.9,9.7,12.9
E00013254,73.2,8.7,2.9,15.2
E00013255,53.8,13.5,17.3,15.4
E00013256,61.5,14.7,1.8,22
E00013257,58.4,14.9,6.9,19.8
E00013258,51.5,14.6,9.7,24.3
E00013259,60.8,18.3,11.8,9.2
E00013260,69.9,9.8,8.3,12
E00013261,68.8,6.3,4.7,20.3
E00013262,66.2,15.9,2.6,15.2
E00013263,81,12,1.4,5.6
E00013264,70.9,7.3,7.3,14.5
E00013265,73.8,10,4.6,11.5
E00013266,76.6,7.5,4.2,11.7
E00013267,79.9,5,4.5,10.6
E00013268,74.7,12.6,10.5,2.1
E00013269,77.2,10.7,2.7,9.4
E00013270,79.5,9.7,3.4,7.4
E00013271,79.7,5.7,4.9,9.8
E00013272,65.9,12.1,1.5,20.5
E00013273,72.5,14.5,3.8,9.2
E00013274,80.5,9.1,1.9,8.4
E00013276,76.3,9.5,3.9,10.3
E00013277,82.2,11,2.1,4.7
E00013278,74.8,16.8,0,8.4
E00013279,70.8,22.3,3.1,3.8
E00013280,76.4,11,0.8,11.8
E00013281,56.7,10.8,7.5,25
E00013282,69.5,11.4,3.8,15.2
E00013283,53.9,13.9,10.4,21.7
E00013285,63.2,15.4,3.7,17.6
E00013286,61.4,20.7,5,12.9
E00013287,70,11.5,4.6,13.8
E00013288,59.4,23.1,0.7,16.8
E00013292,70.4,8.9,7.4,13.3
E00013293,68.3,10.8,5.8,15.1
E00013294,64.5,10.7,5.8,19
E00013295,59.7,12.1,10.7,17.4
E00013296,83.6,6.9,1.7,7.8
E00013297,66.8,12.8,6.1,14.3
E00013298,68.9,18.5,3,9.6
E00013299,72.7,5,4.3,18
E00013300,71,15.9,2.8,10.3
E00013302,63.7,9.5,4.8,22
E00013303,72,15.2,2.4,10.4
E00013304,61.8,13.2,4.4,20.6
