areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00005967,12.8,9.6,35.2,42.4
E00005970,15.9,16.5,10.4,57.1
E00005971,7.9,6.3,55.9,29.9
E00006009,4.8,14.5,29,51.6
E00006010,7.9,20.4,35.5,36.2
E00006138,23.3,32.3,3.8,40.6
E00006139,12.3,25.4,41.8,20.5
E00006140,13.4,27.7,37.8,21
E00006141,21.9,24.2,39.8,14.1
E00006142,22,16.5,44.9,16.5
E00006143,29.8,23.4,13.7,33.1
E00006144,29.7,28.8,14.4,27
E00006145,11.7,20.4,40.9,27
E00006146,51.4,28.8,0.9,18.9
E00006147,33.3,22.5,14.4,29.7
E00006148,19.2,31.7,15.8,33.3
E00006149,34.5,26.4,4.6,34.5
E00006150,52.3,31.5,0,16.2
E00006151,23.4,34.4,3.1,39.1
E00006153,17.1,21.7,3.1,58.1
E00006154,24.8,21.7,6.2,47.3
E00006155,24.5,28.3,0,47.2
E00006156,14.7,27.5,43.1,14.7
E00006157,37.9,37.2,0.7,24.1
E00006158,23.3,33.6,15.5,27.6
E00006159,25.5,30,2.7,41.8
E00006160,16.7,15.8,45,22.5
E00006161,24,17.1,34.1,24.8
E00006162,17.8,27.9,25.6,28.7
E00006175,36.1,26.1,1.7,36.1
E00006180,29,22.9,8.4,39.7
E00006226,31.8,47.8,3.2,17.2
E00006227,43.2,31.4,5.9,19.5
E00006233,18.7,37.4,21.5,22.4
E00006247,20.6,40,18.8,20.6
E00006248,10.3,20,34.5,35.2
E00006249,11.9,11.5,7,69.6
E00006251,29.1,39.7,10.6,20.6
E00006252,25.8,14.2,16.8,43.2
E00006253,28.6,42.9,7.1,21.4
E00006254,26,38.5,8.7,26.9
E00006255,22.3,50.4,9.9,17.4
E00006256,18.9,26.6,11.2,43.4
E00006257,27.6,47.4,1.3,23.7
E00006258,30.2,44.2,3.9,21.7
E00006259,21.6,39.6,7.9,30.9
E00006260,41.4,44,2.6,12.1
E00006262,36.7,35.2,7,21.1
E00006263,36.4,41.3,2.5,19.8
E00006264,20.4,22.2,40.7,16.7
E00006265,16.9,28.8,15.3,39
E00006266,27.6,26.7,31.4,14.3
E00006267,55.4,30.7,0,13.9
E00006268,38.1,32.1,5.2,24.6
E00006474,44.1,37.8,0,18
E00006475,12.7,40.5,4.8,42.1
E00006476,44.4,40,0.7,14.8
E00006477,36.4,43.7,1.3,18.5
E00006478,29,29.7,0,41.4
E00006479,32.2,32.2,0.7,34.9
E00006480,49.6,33.3,2.2,14.8
E00006481,42.2,34.5,2.6,20.7
E00006482,41,29.1,7.5,22.4
E00006483,42.9,44.6,2.7,9.8
E00006484,27.9,27.9,4.1,40.2
E00006485,35.6,26.9,2.9,34.6
E00006486,36.4,45.8,0.9,16.8
E00006487,36.2,25.7,10.5,27.6
E00006488,14,20.2,4.4,61.4
E00006489,34.7,42.2,2.7,20.4
E00006491,39.6,33.7,2,24.8
E00006492,14.2,9.5,48.6,27.7
E00006493,26.9,17.9,6.4,48.7
E00006494,18.6,34.7,6.8,39.8
E00006496,23.1,32.5,2.6,41.9
E00006497,26.4,41.8,1.8,30
E00006498,29.3,31.2,1.9,37.6
E00006499,26.8,30.9,2.4,39.8
E00006500,19.5,22.9,11,46.6
E00006501,35.8,36.7,3.3,24.2
E00006502,35.5,45.8,0.9,17.8
E00006503,31.4,30.5,7.6,30.5
E00006504,19.2,30.1,24,26.7
E00006505,16.5,29.8,37.2,16.5
E00006506,14,34.4,8.9,42.7
E00006507,23.5,37.6,13.4,25.5
E00006508,25.8,48.3,6.7,19.2
E00006509,29.5,28.6,7.1,34.8
E00006510,43.2,32.2,3.4,21.2
E00006511,33.1,47.8,2.9,16.2
E00006512,36.6,36.6,2.7,24.1
E00006513,40.4,23.2,7.1,29.3
E00006514,50,37.1,0.8,12.1
E00006515,51.2,31.5,0.8,16.5
