areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00005967,56.7,2.3,40.9
E00005970,60.9,8.2,31
E00005971,49,11.9,39.1
E00006009,70.6,4.7,24.8
E00006010,63.9,5.5,30.6
E00006138,73,6.3,20.7
E00006139,65.1,5.4,29.5
E00006140,53.8,5.8,40.4
E00006141,55.3,8.1,36.6
E00006142,57,3,40
E00006143,69.2,1.3,29.5
E00006144,56,5.8,38.2
E00006145,49.7,8.4,41.9
E00006146,55.2,2.7,42.1
E00006147,60.1,5.2,34.8
E00006148,53.4,5.5,41.1
E00006149,63.7,4.6,31.7
E00006150,57.8,3.4,38.8
E00006151,60.6,4.5,34.8
E00006153,71.7,5.1,23.2
E00006154,68.1,3.1,28.8
E00006155,62.5,3.9,33.7
E00006156,55.3,4.5,40.2
E00006157,57.5,3,39.5
E00006158,58.9,8.5,32.5
E00006159,74.1,3.3,22.6
E00006160,56.1,5.1,38.8
E00006161,53.8,8.3,38
E00006162,66.9,4.6,28.5
E00006175,62.4,4.9,32.7
E00006180,65.4,5.4,29.2
E00006226,67.2,4.3,28.5
E00006227,63.4,3.8,32.8
E00006233,71.8,6.1,22.1
E00006247,58.5,4.4,37.1
E00006248,58.6,5.9,35.4
E00006249,67,6,27.1
E00006251,66.1,5.2,28.7
E00006252,63,4.1,32.9
E00006253,73.6,4.4,22
E00006254,66.2,3.3,30.5
E00006255,65.8,4.7,29.6
E00006256,67.4,3.2,29.4
E00006257,66,4.8,29.3
E00006258,71.9,3,25.1
E00006259,68,4.5,27.4
E00006260,63.4,1.6,35
E00006262,67.2,0.4,32.4
E00006263,68.5,4.3,27.2
E00006264,59.4,6,34.7
E00006265,55.6,3,41.4
E00006266,56.6,7.4,36
E00006267,57.5,3.2,39.3
E00006268,60.1,5.6,34.3
E00006474,63.6,3.2,33.2
E00006475,79.3,4.6,16.2
E00006476,59.1,3.4,37.5
E00006477,71.1,3,25.9
E00006478,68.1,2.9,29.1
E00006479,60.3,6.9,32.8
E00006480,59.4,3,37.6
E00006481,62.9,4.1,33
E00006482,58.3,2.3,39.4
E00006483,60.5,4.7,34.8
E00006484,66.9,3.8,29.2
E00006485,56.4,2.6,41
E00006486,68.7,3.1,28.2
E00006487,55.9,4.6,39.5
E00006488,70.6,6.7,22.6
E00006489,68.5,4.8,26.8
E00006491,60.1,4.1,35.8
E00006492,47.2,5.2,47.6
E00006493,66.4,7.5,26
E00006494,74.2,2.1,23.8
E00006496,71.1,3.2,25.7
E00006497,73.1,1.4,25.5
E00006498,69.6,2.6,27.8
E00006499,67.1,5.6,27.4
E00006500,67.3,4.8,27.8
E00006501,62.1,2.9,35
E00006502,65.7,5.2,29.1
