areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00005967,76.4,13.2,10.3
E00005970,82.1,11.2,6.7
E00005971,75.8,15.8,8.3
E00006009,86.8,10.5,2.7
E00006010,82.7,12.3,4.9
E00006138,92.7,7,0.3
E00006139,84.7,10.3,5
E00006140,76.6,18,5.4
E00006141,81.8,11.2,7.1
E00006142,78.1,15,6.9
E00006143,87.6,11.2,1.2
E00006144,87.5,7,5.5
E00006145,83.1,11.8,5.1
E00006146,85.5,11.3,3.2
E00006147,83.2,12,4.7
E00006148,81.8,12,6.2
E00006149,91.5,6.7,1.7
E00006150,89.2,8.5,2.3
E00006151,85.4,10.4,4.2
E00006153,94.4,5.2,0.4
E00006154,89.8,8.3,1.9
E00006155,89.3,7.5,3.2
E00006156,80.7,13.5,5.8
E00006157,87.8,8.7,3.5
E00006158,80.4,15,4.5
E00006159,90.5,6.3,3.2
E00006160,82.4,13.4,4.2
E00006161,74.1,15.7,10.2
E00006162,85.4,11.8,2.8
E00006175,90,9,1
E00006180,89.8,7.2,3
E00006226,91.2,6.5,2.3
E00006227,89.7,8.6,1.7
E00006233,85.6,10.6,3.7
E00006247,81.1,11.8,7.1
E00006248,77.7,15.2,7.1
E00006249,84.2,12,3.8
E00006251,90.3,6.6,3
E00006252,82.7,15.1,2.2
E00006253,90.6,7.4,2.1
E00006254,91,8.2,0.7
E00006255,89.4,7.6,3
E00006256,93,5.5,1.6
E00006257,90.5,7.4,2.1
E00006258,91.6,5.5,2.9
E00006259,86.6,7.7,5.6
E00006260,86.2,11.3,2.5
E00006262,89.6,8.7,1.6
E00006263,88.8,9.7,1.6
E00006264,82.1,13.5,4.4
E00006265,76,19.8,4.2
E00006266,80.8,11.6,7.6
E00006267,81.8,12.9,5.4
E00006268,91,5.8,3.2
E00006474,87.2,9,3.7
E00006475,93.2,6.1,0.7
E00006476,89.4,6.3,4.3
E00006477,90.1,8.5,1.4
E00006478,94.3,5,0.7
E00006479,85.2,13.2,1.6
E00006480,85.5,8.3,6.2
E00006481,88.9,7.9,3.2
E00006482,89.2,7,3.8
E00006483,87.3,9.1,3.6
E00006484,92.9,5.4,1.7
E00006485,86.4,8.6,5.1
E00006486,92.7,6.1,1.3
E00006487,84.5,9,6.5
E00006488,90.8,7.5,1.7
E00006489,90,7.1,2.9
E00006491,84.9,9.3,5.8
E00006492,76,15.4,8.6
E00006493,85.2,10.4,4.4
E00006494,90.4,5.6,4
E00006496,89.5,7.9,2.6
E00006497,89.1,6.9,4
E00006498,87,11,2
E00006499,88.7,8.7,2.6
E00006500,89.4,7.7,2.9
E00006501,87.7,9.1,3.2
E00006502,91.3,8,0.7
E00006503,90.5,6.7,2.8
E00006504,87.7,7.9,4.4
E00006505,82.7,13.7,3.5
E00006506,93.8,4.5,1.7
E00006507,89.1,9.3,1.6
E00006508,88.4,8.3,3.3
E00006509,87.6,7.5,4.9
E00006510,88.3,8.5,3.3
E00006511,91.6,6.9,1.5
E00006512,95.3,4.3,0.4
E00006513,85.7,10,4.2
E00006514,90.8,7.2,2
E00006515,89.5,7.8,2.8
E00006516,90.2,6.2,3.6
E00006670,83.2,12.3,4.6
E00006713,81.5,12.7,5.8
E00006714,92.3,5.8,1.9
E00006715,85.2,10.4,4.4
E00006716,86.3,10.2,3.5
E00006717,87.3,10.5,2.3
E00006718,89.6,6.2,4.2
E00006719,87.8,8.6,3.6
E00006720,87.9,8.5,3.6
E00006721,85.6,9.5,4.9
E00006722,79.6,12.6,7.8
E00006723,79.4,13.6,7
E00006724,81.8,6.7,11.5
E00006725,86,8.3,5.7
E00006726,88.8,8.3,3
E00006727,89.7,7.6,2.7
E00006728,71,19.4,9.7
E00006731,77,12,11
E00006735,92,5.9,2.1
E00006737,86.2,9.1,4.7
E00006748,86.5,8.8,4.8
E00006750,88.7,8.1,3.2
E00006751,65.9,21.5,12.6
E00006752,89.1,7.9,3
E00006753,75.2,10,14.7
E00006754,80.3,10.6,9.2
E00006755,70.9,18.4,10.7
E00006756,85.1,10.1,4.9
E00006757,89.1,8.1,2.8
E00006759,86.1,10.1,3.9
E00006821,84.5,12.3,3.2
E00006825,90.4,6.6,3
E00006826,83.2,10.2,6.6
E00006832,84.6,13.4,2
E00006837,92.1,4.1,3.7
E00006844,91.6,4.8,3.6
E00006845,92.3,6.2,1.5
E00006847,96.8,2.9,0.3
E00006848,91.1,6.6,2.2
E00006849,88.5,9,2.5
E00006850,86.1,13.3,0.6
E00006854,80.8,11.7,7.5
E00006855,91.4,6.9,1.8
E00006856,92.1,6.7,1.3
E00006857,91.7,6.6,1.7
E00006858,91.8,6.2,2
E00006860,91.6,6.1,2.3
E00006865,79,14.6,6.4
E00006867,88,8.6,3.4
E00006868,82.6,9.3,8.1
E00006869,88.4,8.1,3.5
E00006870,89.5,8.6,1.9
E00006871,87.9,7.1,5
E00006872,91.8,6.6,1.6
E00006873,77.8,14.1,8.1
E00006874,88.4,9.2,2.3
E00006875,90.3,8.4,1.4
E00006876,89.7,8.5,1.8
E00006877,89.7,6.4,3.9
E00006878,85.8,10,4.3
E00006879,90.8,7.6,1.6
E00006880,91.2,7,1.8
E00006881,89.3,6.1,4.6
E00006882,88.9,8.6,2.5
E00006883,90.5,7.3,2.2
E00006884,89.4,8.3,2.2
E00006885,87.8,8.7,3.5
E00006886,91.7,6.8,1.5
E00006887,92.8,6,1.2
E00006888,90.7,7.1,2.1
E00006890,89.2,6.1,4.7
E00006897,91.3,5.8,2.9
E00006898,91.6,7.6,0.8
E00006899,78.5,13.1,8.4
E00006903,86.7,10.6,2.8
E00006904,87.6,7.6,4.8
E00006905,87.8,10.2,2
E00006906,83.6,11.6,4.9
E00006907,91.9,6.3,1.8
E00006908,89,8.8,2.1
E00006909,92.8,5.9,1.3
E00012746,78.8,14,7.2
E00012747,82.7,11.3,6
E00012749,75.3,15.9,8.7
E00012750,85.5,9.9,4.6
E00012753,78.4,13.2,8.5
E00012754,81.8,13.4,4.9
E00012755,91.3,6.8,1.9
E00012757,89.8,7.1,3.1
E00012759,85.4,10.7,3.9
E00012761,80.1,14.1,5.8
E00012762,85.6,9.2,5.2
E00012764,87.2,8.9,3.9
E00012766,81.3,13.2,5.5
E00012767,86.2,10,3.7
E00012768,72.3,17.9,9.9
E00012769,86.1,9,4.9
E00012770,85.3,12.3,2.5
E00012771,74.8,18,7.2
E00012772,88.6,8,3.5
E00012773,87.1,10.1,2.8
E00012774,89.7,8.8,1.5
E00012775,80.3,11.9,7.8
E00012776,82,11.7,6.3
E00012777,89.4,8.4,2.3
E00012778,84.5,10.6,5
E00012779,82.8,11.2,6
E00012780,80.2,12.4,7.4
E00012781,84.5,9.1,6.4
E00012782,78.9,14.2,6.9
E00012819,84.9,9.1,5.9
E00012820,79.1,16.4,4.5
E00012821,78.3,15,6.6
E00012822,87.3,9.6,3.1
E00012824,81.5,12.3,6.3
E00012825,92.7,5.3,2
E00012826,85.8,6.5,7.7
E00012827,91.1,4.6,4.3
E00012828,91.8,8.2,0
E00012829,90,5.8,4.1
E00012830,92.2,6.3,1.5
E00012831,95.8,2.9,1.3
E00012832,92.4,5.5,2.1
E00012833,90.7,6.2,3.1
E00012834,88.2,7.9,3.9
E00012835,95,4.1,0.9
E00012836,86.9,8.9,4.2
E00012837,85.2,12.1,2.7
E00012838,93.7,4.6,1.7
E00012839,91.9,5.7,2.4
E00012840,82.5,11.7,5.8
E00012841,92.4,5.6,2.1
E00012842,90.6,5.6,3.9
E00012843,79.1,16.4,4.5
E00012844,90.6,7.1,2.3
E00012845,91,8.3,0.7
E00012846,85.2,9.8,4.9
E00012847,90.5,7.8,1.6
E00012848,93.8,4,2.2
E00012849,92.1,5.8,2.1
E00012850,86.6,7.6,5.8
E00012851,86.9,7.5,5.6
E00012852,89.4,9,1.6
E00012853,88.6,9.4,2
E00012854,70.6,21.5,7.9
E00012855,94.8,3.6,1.7
E00012856,78.7,13.4,7.8
E00012857,89.8,6.8,3.4
E00013122,80.6,14.2,5.2
E00013125,87.8,8.5,3.6
E00013142,67.9,22.7,9.4
E00013183,84,12.5,3.5
E00013185,85.6,11.5,2.9
E00013186,86.7,9.9,3.4
E00013187,86.2,10.5,3.3
E00013188,86.3,10.5,3.2
E00013189,85.1,10.3,4.5
E00013190,82,13.4,4.6
E00013191,84.3,11.1,4.6
E00013194,80.8,13.8,5.4
E00013199,87.1,9.2,3.7
E00013204,84.4,9.9,5.7
E00013205,85.9,10.3,3.8
E00013207,87.9,10,2.1
E00013208,84.4,13.9,1.7
E00013209,85.6,11.9,2.4
E00013210,89.5,6.9,3.6
E00013211,80.1,13.8,6.1
E00013212,88.3,9.9,1.7
E00013213,90.8,8.9,0.3
E00013242,86.6,11.2,2.2
E00013243,86.6,11,2.4
E00013244,85.5,8.6,5.9
E00013245,91.3,6.5,2.2
E00013246,92.5,5.7,1.8
E00013247,89.4,9.4,1.2
E00013248,90.8,7,2.1
E00013249,86.3,6.1,7.6
E00013250,77.4,14.2,8.4
E00013251,88.5,9.5,2
E00013252,81.8,11.4,6.8
E00013253,81.6,10.8,7.6
E00013254,92,6.8,1.1
E00013255,81.6,12.7,5.7
E00013256,81.8,12.5,5.7
E00013257,78.2,14.2,7.6
E00013258,79.8,10.1,10.1
E00013259,80.1,11.7,8.3
E00013260,75.4,17.5,7.1
E00013261,93.6,6.4,0
E00013262,82.7,12.3,5
E00013263,78.9,12,9.2
E00013264,90.6,6.6,2.9
E00013265,88.9,7.3,3.8
E00013266,83.2,10.7,6.1
E00013267,87.3,9.5,3.2
E00013268,86.4,9.1,4.5
E00013269,79.6,13.3,7.1
E00013270,80,11.6,8.3
E00013271,82.1,10.6,7.4
E00013272,85,9.5,5.6
E00013273,81.8,11.4,6.8
E00013274,82.4,12.5,5.1
E00013276,87.3,8.6,4
E00013277,90.3,7.7,2.1
E00013278,86.7,11.1,2.1
E00013279,86.2,11.2,2.6
E00013280,85.5,12.1,2.4
E00013281,83.5,12.3,4.2
E00013282,91.2,5.9,2.9
E00013283,87.5,8.7,3.9
E00013285,86.7,10.5,2.8
E00013286,87.8,8.2,4
E00013287,90.4,6.6,3
E00013288,87.7,8.5,3.7
E00013292,85,12.1,2.9
E00013293,87.3,10.5,2.2
E00013294,88.8,8.5,2.7
E00013295,90.4,7.3,2.3
E00013296,90.5,6.8,2.7
E00013297,86.7,10.2,3.1
E00013298,88.5,8.6,2.9
E00013299,87.8,10.5,1.7
E00013300,84.7,13.2,2.1
E00013302,87.9,10.6,1.5
E00013303,85.4,10.5,4.1
E00013304,88.2,9.1,2.7
E00013306,89.1,9.2,1.6
E00013307,83.3,13.6,3.1
E00013308,82.7,13.2,4.1
E00013310,87.4,9.3,3.3
E00013311,81.4,12.6,6
E00013312,87.6,9.3,3
E00013313,88,8.3,3.7
E00013314,86.8,8.6,4.6
E00013315,90.6,6.9,2.5
E00013316,83.6,11.1,5.4
E00013317,82.6,13.7,3.7
E00013318,82.8,10.7,6.4
E00013320,90.6,5.6,3.8
E00013321,88.1,8.6,3.3
E00013323,75,13.3,11.7
E00013324,77.4,17.1,5.5
E00013327,78.7,12.3,9
E00013328,79,14.5,6.5
E00013330,77.7,12.8,9.6
E00013331,83,12.6,4.5
E00013332,87,9.6,3.4
E00013333,85.4,11.9,2.8
E00013334,81.1,10.7,8.2
E00013335,71.6,19.4,9.1
E00013336,79.7,14.8,5.5
E00013337,82.1,13.1,4.8
E00013338,89.8,9,1.1
E00013341,90.2,6.9,2.8
E00013342,73.8,12.8,13.4
E00013343,89,8.9,2
E00013344,87.8,9.7,2.5
E00013345,90.4,7.6,2
E00013346,92.5,5.8,1.7
E00013347,88.3,8,3.6
E00013350,95.1,3.9,1.1
E00013351,87.3,11.2,1.5
E00013355,90.3,5.6,4.1
E00013356,90.4,8.1,1.5
E00013357,85.6,5.8,8.6
E00013358,86.2,10.8,3.1
E00013360,80.2,13.6,6.2
E00013361,81.5,12.1,6.4
E00013362,94.6,3.7,1.7
E00013363,92.2,4.3,3.5
E00013364,84.9,12.2,2.9
E00013365,82.3,13.4,4.3
E00013371,90.6,5.2,4.2
E00013374,87.9,7.8,4.3
E00013375,85.2,10.8,4
E00013376,94.7,4.9,0.4
E00013378,88.3,8.7,3
E00013379,88.1,9.1,2.8
E00013383,91,5.3,3.8
E00013384,90.1,7.1,2.7
E00019111,89.6,8.4,2
E00019113,83.1,11.1,5.7
E00019115,90.5,8,1.5
E00019116,91.1,6,2.9
E00019117,92.5,5,2.5
E00019119,82.4,13.8,3.8
E00019125,90.3,6.9,2.8
E00019126,92.2,6.7,1.1
E00019128,89.3,6.8,3.8
E00019129,92.2,6.3,1.6
E00019130,93.3,5.5,1.2
E00019131,92.1,6.8,1.1
E00019132,85.7,11,3.3
E00019133,91.7,7.1,1.1
E00019134,94,4.6,1.4
E00019135,96.1,3.4,0.5
E00019136,93.4,4.1,2.6
E00019137,92.3,5.8,1.8
E00019138,90.3,8.8,1
E00019139,92.3,6.3,1.5
E00019140,91.7,7,1.3
E00019141,92.2,6.9,0.9
