areacd,sex-001,sex-002
E00005967,48.8,51.2
E00005970,48.9,51.1
E00005971,51.7,48.3
E00006009,52.3,47.7
E00006010,50.5,49.5
E00006138,49.4,50.6
E00006139,52.3,47.7
E00006140,52,48
E00006141,54.4,45.6
E00006142,54.2,45.8
E00006143,49.4,50.6
E00006144,55.9,44.1
E00006145,55.2,44.8
E00006146,50.5,49.5
E00006147,57.5,42.5
E00006148,50.2,49.8
E00006149,47.9,52.1
E00006150,54,46
E00006151,50.5,49.5
E00006153,48.1,51.9
E00006154,44.9,55.1
E00006155,48.3,51.7
E00006156,52.9,47.1
E00006157,49.4,50.6
E00006158,50.4,49.6
E00006159,54.4,45.6
E00006160,52.7,47.3
E00006161,54.8,45.2
E00006162,54,46
E00006175,53.5,46.5
E00006180,50.3,49.7
E00006226,49.5,50.5
E00006227,53.6,46.4
E00006233,55.1,44.9
E00006247,54.1,45.9
E00006248,52.9,47.1
E00006249,50.6,49.4
E00006251,48.1,51.9
E00006252,53.4,46.6
E00006253,48.7,51.3
E00006254,49.4,50.6
E00006255,52.4,47.6
E00006256,51.2,48.8
E00006257,54.5,45.5
E00006258,51.7,48.3
E00006259,53.7,46.3
E00006260,52.8,47.2
E00006262,48.2,51.8
E00006263,51.7,48.3
E00006264,49.5,50.5
E00006265,52.5,47.5
E00006266,51.7,48.3
E00006267,50.4,49.6
E00006268,49.6,50.4
E00006474,51.2,48.8
E00006475,51,49
E00006476,49.2,50.8
E00006477,53.2,46.8
E00006478,57.3,42.7
E00006479,50.9,49.1
E00006480,50.4,49.6
E00006481,51.3,48.7
E00006482,55.7,44.3
E00006483,50.6,49.4
E00006484,53.8,46.2
E00006485,54.8,45.2
E00006486,48.9,51.1
E00006487,51.4,48.6
E00006488,53.6,46.4
E00006489,49.1,50.9
E00006491,48.2,51.8
E00006492,49.4,50.6
E00006493,55.2,44.8
E00006494,54.7,45.3
E00006496,53.5,46.5
E00006497,48.2,51.8
E00006498,51.8,48.2
E00006499,50.8,49.2
E00006500,49.8,50.2
E00006501,52.4,47.6
E00006502,48.6,51.4
E00006503,49.3,50.7
E00006504,52.7,47.3
E00006505,50,50
E00006506,56.2,43.8
E00006507,54.4,45.6
E00006508,50.5,49.5
E00006509,51.8,48.2
E00006510,49.7,50.3
E00006511,48.9,51.1
E00006512,52.5,47.5
E00006513,56.3,43.7
E00006514,50.7,49.3
E00006515,55,45
E00006516,56,44
E00006670,39.8,60.2
E00006713,55.8,44.2
E00006714,50.3,49.7
E00006715,57.9,42.1
E00006716,47.5,52.5
E00006717,51.4,48.6
E00006718,52.5,47.5
E00006719,46.7,53.3
E00006720,53.6,46.4
E00006721,50.8,49.2
E00006722,47.9,52.1
E00006723,54.1,45.9
E00006724,57.1,42.9
E00006725,48.9,51.1
E00006726,47.3,52.7
