areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00005967,32.8,67.2
E00005970,25.6,74.4
E00005971,40.8,59.2
E00006009,34.4,65.6
E00006010,24.2,75.8
E00006138,19.8,80.2
E00006139,20.1,79.9
E00006140,37.1,62.9
E00006141,35.3,64.7
E00006142,32.7,67.3
E00006143,24.8,75.2
E00006144,26.4,73.6
E00006145,29.7,70.3
E00006146,29.2,70.8
E00006147,25.9,74.1
E00006148,25.7,74.3
E00006149,25.9,74.1
E00006150,31.2,68.8
E00006151,28.6,71.4
E00006153,20.9,79.1
E00006154,25.5,74.5
E00006155,24.1,75.9
E00006156,28.3,71.7
E00006157,29.8,70.2
E00006158,34.7,65.3
E00006159,24.4,75.6
E00006160,27.4,72.6
E00006161,34.8,65.2
E00006162,31.3,68.8
E00006175,21.8,78.2
E00006180,22.2,77.8
E00006226,36.9,63.1
E00006227,27.9,72.1
E00006233,26.8,73.2
E00006247,34.4,65.6
E00006248,29.7,70.3
E00006249,33.4,66.6
E00006251,29,71
E00006252,33.7,66.3
E00006253,24.6,75.4
E00006254,24.5,75.5
E00006255,18.3,81.7
E00006256,38.2,61.8
E00006257,19.6,80.4
E00006258,17.5,82.5
E00006259,19.9,80.1
E00006260,30.3,69.7
E00006262,25.8,74.2
E00006263,35.1,64.9
E00006264,37.6,62.4
E00006265,27,73
E00006266,36.2,63.8
E00006267,26.8,73.2
E00006268,25.6,74.4
E00006474,30.6,69.4
E00006475,22.9,77.1
E00006476,27.9,72.1
E00006477,25.8,74.2
E00006478,23.1,76.9
E00006479,21.6,78.4
E00006480,30.6,69.4
E00006481,29,71
E00006482,30.9,69.1
E00006483,21.9,78.1
E00006484,24.1,75.9
E00006485,23.3,76.7
E00006486,26.6,73.4
E00006487,31,69
E00006488,27.8,72.2
E00006489,25.1,74.9
E00006491,22,78
E00006492,33,67
E00006493,19.6,80.4
E00006494,17.3,82.7
E00006496,24.6,75.4
E00006497,23.9,76.1
E00006498,24.1,75.9
E00006499,25,75
E00006500,25.6,74.4
E00006501,23.5,76.5
E00006502,24.8,75.2
E00006503,26.7,73.3
E00006504,15.9,84.1
E00006505,19.4,80.6
E00006506,21,79
E00006507,24.2,75.8
E00006508,18.6,81.4
E00006509,24.3,75.7
E00006510,26.5,73.5
E00006511,28.4,71.6
E00006512,22.8,77.2
E00006513,22.6,77.4
E00006514,42.3,57.7
E00006515,26.7,73.3
E00006516,25.6,74.4
E00006670,18.4,81.6
E00006713,17.7,82.3
E00006714,23.8,76.3
E00006715,35.6,64.4
E00006716,21.5,78.5
E00006717,24.7,75.3
E00006718,33.3,66.7
E00006719,23.8,76.2
E00006720,24.2,75.8
E00006721,19.1,80.9
E00006722,46.8,53.2
E00006723,25.7,74.3
E00006724,29.1,70.9
E00006725,31.9,68.1
E00006726,24,76
E00006727,25.5,74.5
E00006728,29.7,70.3
E00006731,41.7,58.3
E00006735,9.8,90.2
E00006737,18.6,81.4
E00006748,32.9,67.1
E00006750,24.8,75.2
E00006751,26.3,73.7
E00006752,29.2,70.8
E00006753,30.6,69.4
E00006754,26,74
E00006755,47.9,52.1
E00006756,24.2,75.8
E00006757,25.5,74.5
E00006759,30.8,69.2
E00006821,20.9,79.1
E00006825,17.9,82.1
E00006826,22.9,77.1
E00006832,25.8,74.2
E00006837,26.4,73.6
E00006844,18.4,81.6
E00006845,19.8,80.2
E00006847,19.9,80.1
E00006848,18.9,81.1
E00006849,24,76
E00006850,21,79
E00006854,34.3,65.7
E00006855,14.1,85.9
E00006856,25.4,74.6
E00006857,17.9,82.1
E00006858,15.6,84.4
E00006860,17.2,82.8
E00006865,22.9,77.1
E00006867,23.2,76.8
E00006868,28.6,71.4
E00006869,28.6,71.4
E00006870,17.1,82.9
E00006871,25.3,74.7
E00006872,24.9,75.1
E00006873,24.4,75.6
E00006874,26.9,73.1
E00006875,19.9,80.1
E00006876,29.4,70.6
E00006877,18.9,81.1
E00006878,28.9,71.1
E00006879,16.6,83.4
E00006880,27,73
E00006881,18.8,81.2
E00006882,28.8,71.2
E00006883,26.3,73.7
E00006884,21.2,78.8
E00006885,33.9,66.1
E00006886,31.2,68.8
E00006887,20.8,79.2
E00006888,21.4,78.6
E00006890,31,69
E00006897,23.8,76.2
E00006898,33.7,66.3
E00006899,23.9,76.1
E00006903,20.3,79.7
E00006904,27.1,72.9
E00006905,28.8,71.2
E00006906,28.4,71.6
E00006907,29,71
E00006908,22.2,77.8
E00006909,25.8,74.2
E00012746,26.9,73.1
E00012747,30.2,69.8
E00012749,36.9,63.1
E00012750,27.8,72.2
E00012753,28.6,71.4
E00012754,26.3,73.7
E00012755,27.9,72.1
E00012757,27.2,72.8
E00012759,32,68
E00012761,33.5,66.5
E00012762,26.6,73.4
E00012764,24.5,75.5
E00012766,24.8,75.2
E00012767,19.1,80.9
E00012768,41.6,58.4
E00012769,28.3,71.7
E00012770,28.2,71.8
E00012771,39.2,60.8
E00012772,31.8,68.2
E00012773,30.4,69.6
E00012774,32,68
E00012775,26.4,73.6
E00012776,36.7,63.3
E00012777,28.4,71.6
E00012778,25.7,74.3
E00012779,31.9,68.1
E00012780,38.2,61.8
E00012781,20.3,79.7
E00012782,39.4,60.6
E00012819,32.1,67.9
E00012820,31.7,68.3
E00012821,24.5,75.5
E00012822,37,63
E00012824,32,68
E00012825,20,80
E00012826,21.8,78.2
E00012827,23,77
E00012828,21.9,78.1
E00012829,25.7,74.3
E00012830,13.2,86.8
E00012831,24.9,75.1
E00012832,30.2,69.8
E00012833,29.9,70.1
E00012834,24.9,75.1
E00012835,21.7,78.3
E00012836,27.8,72.2
E00012837,29.5,70.5
E00012838,27.9,72.1
E00012839,18.2,81.8
E00012840,33.9,66.1
E00012841,30,70
E00012842,23.8,76.2
E00012843,23.4,76.6
E00012844,27.1,72.9
E00012845,22.3,77.7
E00012846,26.5,73.5
E00012847,25.6,74.4
E00012848,21.4,78.6
E00012849,21.3,78.7
E00012850,30.7,69.3
E00012851,27.7,72.3
E00012852,31.3,68.7
E00012853,34.5,65.5
E00012854,24.1,75.9
E00012855,20.7,79.3
E00012856,26.3,73.7
E00012857,22.7,77.3
E00013122,24.6,75.4
E00013125,22.8,77.2
E00013142,27.6,72.4
E00013183,31.6,68.4
E00013185,30.4,69.6
E00013186,31.3,68.8
E00013187,29.7,70.3
E00013188,25.2,74.8
E00013189,36.2,63.8
E00013190,26.2,73.8
E00013191,31.4,68.6
E00013194,35.3,64.7
E00013199,25.7,74.3
E00013204,31.1,68.9
E00013205,25.7,74.3
E00013207,28.3,71.7
E00013208,23.7,76.3
E00013209,22.3,77.7
E00013210,34.8,65.2
E00013211,25.5,74.5
E00013212,27,73
E00013213,25.8,74.2
E00013242,27.5,72.5
E00013243,23.3,76.7
E00013244,32.3,67.7
E00013245,28.9,71.1
E00013246,25.3,74.7
E00013247,25.3,74.7
E00013248,20.7,79.3
E00013249,23.6,76.4
E00013250,35.6,64.4
E00013251,33.9,66.1
E00013252,31.7,68.3
E00013253,37.9,62.1
E00013254,18.7,81.3
E00013255,35.2,64.8
E00013256,32.7,67.3
E00013257,43,57
