areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00005967,46.3,36.4,9.9,7,0.4
E00005970,39.8,27.3,15.2,12,5.6
E00005971,47.7,34.3,7.5,8.8,1.7
E00006009,44.6,31.8,10.5,7.8,5.4
E00006010,57,27.1,6,7.7,2.1
E00006138,68.1,17,7.9,3.3,3.6
E00006139,58.1,28.3,6.8,4.3,2.5
E00006140,58.1,27.1,6.5,2.9,5.4
E00006141,65,29.4,2.9,1.2,1.5
E00006142,54.9,33.9,5.6,3.4,2.2
E00006143,60.2,22.3,6.8,6.8,4
E00006144,68.1,19.2,7.6,1.8,3.3
E00006145,55,24.8,11.3,4.3,4.6
E00006146,57.9,25.4,5.8,5.5,5.5
E00006147,73.8,18.1,3.7,1.1,3.3
E00006148,40.5,25.8,20.3,7.6,5.8
E00006149,53.8,25.3,9.8,6.8,4.4
E00006150,66.9,21,4.5,6.2,1.4
E00006151,46.6,31.7,9.7,5.8,6.1
E00006153,49.3,20.4,10,7.4,13
E00006154,58.2,19,6.7,7.8,8.2
E00006155,45.4,30.9,13.2,6.7,3.8
E00006156,68.4,22.3,1.6,3.5,4.3
E00006157,51.7,33.3,6.8,5.9,2.4
E00006158,59.9,29.9,6,3.5,0.7
E00006159,63.9,18.7,4.4,6.7,6.3
E00006160,59.6,29.6,6.7,1.6,2.5
E00006161,59.5,30.1,6.6,1.9,1.9
E00006162,55,29.8,7.6,4.8,2.8
E00006175,56.4,22.5,4.4,8.1,8.7
E00006180,53.6,25.3,8.2,4.9,7.9
E00006226,73.5,15.8,5.5,2.8,2.5
E00006227,69.5,20.2,6.6,2.6,1
E00006233,57.7,28.8,5.6,4.2,3.7
E00006247,58.9,28.4,4.4,4.1,4.1
E00006248,58.9,31.6,5.4,2,2
E00006249,30.6,31.8,16.7,13.9,6.9
E00006251,71,21.8,2.8,3.3,1.1
E00006252,56.3,23.4,14.3,3.3,2.7
E00006253,73.9,16.6,4.7,2.7,2.1
E00006254,64.6,26.9,4.5,3.4,0.7
E00006255,73.5,17.4,2.4,3,3.7
E00006256,62.4,29,6.5,2.1,0
E00006257,76.4,18.3,3.7,0.3,1.3
E00006258,73.8,14.7,5.8,4.6,1.2
E00006259,66.2,15.7,8.6,4.2,5.3
E00006260,68.5,23.2,3.6,4.7,0
