areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00005967,64.5,26.6,8.9,0
E00005970,64.1,32.1,3.8,0
E00005971,74.2,23.4,2.3,0
E00006009,60.8,33.6,4.8,0.8
E00006010,64.2,27.2,7.9,0.7
E00006138,29.3,45.9,18,6.8
E00006139,36.5,48.4,12.7,2.4
E00006140,44.2,40,14.2,1.7
E00006141,38.8,39.5,17.1,4.7
E00006142,41.4,42.2,12.5,3.9
E00006143,25,56.5,16.1,2.4
E00006144,37.5,45.5,12.5,4.5
E00006145,39.7,36.8,16.9,6.6
E00006146,12.7,45.5,29.1,12.7
E00006147,34.8,44.6,13.4,7.1
E00006148,31.4,49.6,17.4,1.7
E00006149,22.7,48.8,23.3,5.2
E00006150,9.2,48.5,33.8,8.5
E00006151,26.6,63.3,8.6,1.6
E00006153,38.8,47.3,11.6,2.3
E00006154,43,45.3,9.4,2.3
E00006155,37.3,48.1,11.4,3.2
E00006156,39.2,50,7.8,2.9
E00006157,14.4,37.7,39,8.9
E00006158,41.9,37.6,17.1,3.4
E00006159,34.5,52.7,10.9,1.8
E00006160,45.4,42.9,9.2,2.5
E00006161,37.8,43.3,10.2,8.7
E00006162,52,42.5,4.7,0.8
E00006175,33.3,40.8,18.3,7.5
E00006180,37,49.6,10.4,3
E00006226,22.4,64.1,13.5,0
E00006227,34.2,48.3,14.2,3.3
E00006233,44.9,48.6,6.5,0
E00006247,39.8,45.3,12.4,2.5
E00006248,53.9,36.9,7.1,2.1
E00006249,57.1,31.9,9.3,1.8
E00006251,34.2,45.9,17.1,2.7
E00006252,41.3,43.2,14.8,0.6
E00006253,26.4,57.6,13.6,2.4
E00006254,32.7,45.2,20.2,1.9
E00006255,25.4,58.2,13.9,2.5
E00006256,36.4,49,11.9,2.8
E00006257,29.1,49.4,17.7,3.8
E00006258,22.8,59.1,15.7,2.4
E00006259,32.6,58.7,8,0.7
E00006260,18.1,56.9,23.3,1.7
E00006262,30.9,49.6,17.9,1.6
E00006263,26.2,54.9,16.4,2.5
E00006264,34.6,41.1,17.8,6.5
E00006265,45.5,44.6,9.1,0.8
E00006266,25.2,52.4,19.4,2.9
E00006267,17.6,42.2,35.3,4.9
E00006268,20.9,50.7,20.1,8.2
E00006474,11.7,58.6,21.6,8.1
E00006475,36.7,50,10.2,3.1
E00006476,16.5,55.6,23.3,4.5
E00006477,23.4,55.2,17.5,3.9
E00006478,28.3,51.7,16.6,3.4
E00006479,35.9,51,11.7,1.4
E00006480,24.6,59,14.2,2.2
E00006481,15.4,57.3,22.2,5.1
E00006482,26.7,61.5,11.9,0
E00006483,26.5,54.9,11.5,7.1
E00006484,40.3,47.6,9.7,2.4
E00006485,40.6,52.8,6.6,0
E00006486,23.4,57.9,16.8,1.9
E00006487,24,56.5,16.2,3.2
E00006488,56.4,35.9,6.8,0.9
E00006489,27.2,62.6,8.2,2
E00006491,31.7,57.4,9.9,1
E00006492,67.8,26.7,4.1,1.4
E00006493,38.5,52.6,7.7,1.3
E00006494,37,49.6,11.8,1.7
E00006496,27.1,59.3,12.7,0.8
E00006497,32.1,58,9.8,0
E00006498,31.8,56.1,8.9,3.2
E00006499,33.6,56.8,9.6,0
E00006500,35.9,52.1,9.4,2.6
E00006501,24.6,63.6,9.3,2.5
E00006502,26.9,48.1,22.2,2.8
E00006503,36,50.9,11.4,1.8
E00006504,35.2,49,14.5,1.4
E00006505,38,49.6,10.7,1.7
E00006506,37.6,48.4,13.4,0.6
E00006507,33.6,54.4,11.4,0.7
E00006508,26.2,59.8,8.2,5.7
E00006509,41.1,48.2,8.9,1.8
E00006510,29.7,59.3,10.2,0.8
E00006511,17.5,54.7,23.4,4.4
E00006512,23.4,61.3,14.4,0.9
E00006513,24.5,63.3,8.2,4.1
E00006514,9.7,60.5,25.8,4
E00006515,18.6,58.9,20.2,2.3
E00006516,28.2,59,11.1,1.7
E00006670,29.9,53.3,14.1,2.7
E00006713,54.1,38.5,5.2,2.2
E00006714,64.6,27.7,4.6,3.1
E00006715,56.2,34.3,6.7,2.9
E00006716,33.6,50.7,14.9,0.7
E00006717,52.2,40.4,5.1,2.2
E00006718,47.3,43.4,9.3,0
E00006719,41.8,47.5,7.8,2.8
E00006720,45.7,43.5,8.7,2.2
E00006721,39.2,52.4,6.6,1.8
E00006722,59.3,36.3,3.7,0.7
E00006723,42.6,47.2,9.3,0.9
E00006724,71.3,24.4,3.7,0.6
E00006725,38.6,49.1,10.5,1.8
E00006726,45.5,43.2,10.6,0.8
E00006727,53.6,31.8,13.6,0.9
E00006728,64.2,28.4,7.4,0
E00006731,51.2,40.7,5.8,2.3
E00006735,67.5,27.9,4.5,0
E00006737,50.8,43.2,5,1
E00006748,67.7,23.9,6.6,1.8
E00006750,30.5,48.1,19.5,1.9
E00006751,68.5,26.1,4.2,1.2
E00006752,56.1,39.2,3.4,1.4
E00006753,51.9,40.8,5.8,1.5
E00006754,67.1,24.3,7.1,1.4
E00006755,68.4,29.1,2.6,0
E00006756,66.2,32.4,1.4,0
E00006757,54.6,38.5,6.9,0
E00006759,56.8,31.2,10.4,1.6
E00006821,47.4,42.1,9.8,0.8
E00006825,39.5,53.7,6.2,0.6
E00006826,34.3,51.8,12.4,1.5
E00006832,38.2,50,11.8,0
E00006837,44.2,45.8,10,0
E00006844,38,48.8,12.4,0.8
E00006845,52.3,40.9,6.8,0
E00006847,36.4,46.3,14.9,2.5
E00006848,34.7,53.7,10.9,0.7
E00006849,30.8,58.9,9.6,0.7
E00006850,31.9,48.9,17,2.1
E00006854,50.4,37.8,9.4,2.4
E00006855,55.8,37.1,6.7,0.4
E00006856,29.8,55,15.3,0
E00006857,56.5,34.8,7.8,0.9
E00006858,49.5,41.2,7.9,1.4
E00006860,49.2,42.4,7.9,0.5
E00006865,38.5,50.4,8.5,2.6
E00006867,22.4,54.3,19,4.3
E00006868,17.4,50.4,27.3,5
E00006869,36.8,48.1,12,3
E00006870,43.2,47.5,9.3,0
E00006871,33.3,54.2,8.3,4.2
E00006872,39.6,50.6,9.7,0
E00006873,59.8,28.9,11.3,0
E00006874,31.7,57.5,9.2,1.7
E00006875,28,53,16.7,2.3
E00006876,36.3,48.4,13.7,1.6
E00006877,32.5,49.7,15.9,1.9
E00006878,30.5,46.6,17.8,5.1
E00006879,43.4,47.3,7.8,1.6
E00006880,22.3,60.8,15.4,1.5
E00006881,33.8,48.6,16.9,0.7
E00006882,23.1,54.6,19.4,2.8
E00006883,28.7,58.7,9.3,3.3
E00006884,34.5,47.5,15.8,2.2
E00006885,30.1,53.4,15,1.5
E00006886,13.3,57.5,22.5,6.7
E00006887,21.6,54.3,19,5.2
E00006888,22.4,62.9,12.9,1.7
E00006890,32.5,52.8,13,1.6
E00006897,42.5,44.4,11.9,1.3
E00006898,46.4,43.2,8.8,1.6
E00006899,58.3,27.3,12.1,2.3
E00006903,32.6,46.7,18.5,2.2
E00006904,38.8,48.2,12.2,0.7
E00006905,22.8,54.4,19,3.8
E00006906,32.3,53.1,10.8,3.8
E00006907,25.9,56.8,15.8,1.4
E00006908,29.1,59,10.4,1.5
E00006909,26.9,53.8,18.5,0.8
E00012746,35.8,50.4,10.6,3.3
E00012747,39.7,47,11.3,2
E00012749,33.3,51.4,13.8,1.4
E00012750,24.6,50.8,18.3,6.3
E00012753,34.6,42.1,21.1,2.3
E00012754,29.6,51.3,13,6.1
E00012755,29.8,56.7,10.6,2.9
E00012757,50.3,41.4,7.6,0.7
E00012759,18.9,54.1,22.5,4.5
E00012761,36,41.2,17.6,5.1
E00012762,50.7,38.4,9.6,1.4
E00012764,39.2,52.9,6.7,1.3
E00012766,47.4,44.4,7.4,0.7
E00012767,38,52.1,9.9,0
E00012768,57.9,30.7,7.9,3.5
E00012769,39,50.4,10.6,0
E00012770,23.7,61,12.7,2.5
E00012771,57.1,36.1,6.1,0.7
E00012772,52.7,35.5,10.3,1.5
E00012773,37.1,42,18.2,2.8
E00012774,15.9,49.2,27.3,7.6
E00012775,42.9,39.3,12.5,5.4
E00012776,50.4,38.8,10.7,0
E00012777,33,37.5,21.4,8
E00012778,19.3,52.1,24.4,4.2
E00012779,19.8,47.3,22.9,9.9
E00012780,40,46.4,10.7,2.9
E00012781,35.2,53.3,7.4,4.1
E00012782,51,39.2,9.8,0
E00012819,26.8,48.8,19.5,4.9
E00012820,50,33,10,7
E00012821,44.9,49.3,5.1,0.7
E00012822,12.2,47.3,33.1,7.4
E00012824,48.1,41.9,7.8,2.3
E00012825,38.8,51.9,7.8,1.6
E00012826,36,44.7,18.4,0.9
E00012827,30.5,60.3,8.4,0.8
E00012828,32.9,52.9,12.4,1.8
E00012829,24.6,54.2,15.3,5.9
E00012830,50.7,41.2,6.6,1.5
E00012831,25.2,59.1,13,2.6
E00012832,25.9,58,11.9,4.2
E00012833,41.6,42.5,14.2,1.8
E00012834,31.5,50.7,14.4,3.4
E00012835,27.2,53.6,15.2,4
E00012836,31.2,38.4,24,6.4
E00012837,37.4,49.6,11.5,1.4
E00012838,18.8,61.6,18.8,0.9
E00012839,30.8,62.4,6,0.9
E00012840,50,38.8,10,1.2
