areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00005967,69,6.2,24.8
E00005970,55.3,7.5,37.2
E00005971,65.7,3.3,31
E00006009,57.6,6.3,36.1
E00006010,73.5,2.8,23.7
E00006138,75.8,6.6,17.5
E00006139,67.6,3.7,28.7
E00006140,70.8,5.8,23.5
E00006141,79.9,3,17.2
E00006142,70.7,5.7,23.7
E00006143,74.2,5.6,20.2
E00006144,75.5,5.1,19.3
E00006145,70.2,4.6,25.2
E00006146,73.1,5.8,21
E00006147,82.7,5.1,12.1
E00006148,58.4,8.9,32.6
E00006149,68.3,2.8,28.9
E00006150,77.5,6,16.5
E00006151,66.7,7.4,25.9
E00006153,59.8,5.9,34.3
E00006154,66.7,5.7,27.7
E00006155,64.2,7.5,28.3
E00006156,79.1,4.3,16.7
E00006157,71.4,6.6,22.1
E00006158,77.3,8.4,14.3
E00006159,72,6.7,21.3
E00006160,81.8,5.4,12.8
E00006161,74.3,6.7,19
E00006162,70.2,6.6,23.2
E00006175,73.6,1.3,25.1
E00006180,65.5,6.9,27.6
E00006226,75.4,5,19.6
E00006227,71.8,4,24.3
E00006233,74.9,5.1,20
E00006247,67.6,3.8,28.6
E00006248,74.9,4.7,20.3
E00006249,38.7,4.8,56.5
E00006251,75.7,3.6,20.7
E00006252,70.6,4.7,24.7
E00006253,74.5,5.3,20.2
E00006254,78,8,14
E00006255,77.3,7.9,14.8
E00006256,68.9,3.9,27.2
E00006257,81.4,4.5,14.1
E00006258,74.5,4.1,21.4
E00006259,71.3,6.8,21.9
E00006260,76.4,5.6,18.1
E00006262,76.8,8,15.1
E00006263,79.8,6.8,13.4
E00006264,69.1,5.6,25.3
E00006265,74.8,3.2,21.9
E00006266,83.4,6,10.6
E00006267,81.1,5.4,13.6
E00006268,73.6,5.5,20.8
E00006474,80,5.3,14.7
E00006475,62.2,9.4,28.4
E00006476,81.5,3.8,14.7
E00006477,76.1,6.2,17.7
E00006478,66,9.1,24.9
E00006479,70.9,5,24.1
E00006480,76.7,7.7,15.6
E00006481,76,7.9,16.1
E00006482,71.6,4.1,24.3
E00006483,79,8.5,12.5
E00006484,59,8.7,32.3
E00006485,66.8,5,28.1
E00006486,75.4,6.1,18.5
E00006487,77.4,3,19.5
E00006488,47.4,6.8,45.7
E00006489,71,6.3,22.7
E00006491,76.5,4.9,18.6
E00006492,68,4.1,27.8
E00006493,75.8,2.2,22
E00006494,68,9.7,22.3
E00006496,65.9,6.8,27.3
E00006497,72.4,5.8,21.8
E00006498,63.8,7.7,28.5
E00006499,58.9,10.2,30.9
E00006500,58.2,5.8,36
E00006501,71.1,5.9,23
E00006502,81.5,3.8,14.6
E00006503,73.1,4.2,22.6
E00006504,70.1,6.3,23.6
E00006505,80,3.1,16.9
E00006506,79.9,4.2,15.9
E00006507,74,5.7,20.3
E00006508,72.6,7,20.4
E00006509,71.2,7.9,21
E00006510,75,4.9,20.1
E00006511,78.1,6.9,15
E00006512,78.4,4.7,16.9
E00006513,75.1,7.8,17.1
E00006514,82,3.1,14.9
E00006515,72.6,5.6,21.8
E00006516,75.1,4.3,20.6
E00006670,68.4,7,24.6
E00006713,72.3,5.8,21.9
E00006714,68.2,6.4,25.5
E00006715,72.6,3,24.3
E00006716,63.1,7.3,29.7
E00006717,65.7,5.9,28.3
E00006718,68.3,4,27.7
E00006719,75.5,6.5,18
E00006720,65,5.4,29.6
E00006721,59.2,6.4,34.4
E00006722,73.6,4.5,21.9
E00006723,67.1,6.1,26.8
E00006724,61.9,7.2,30.9
E00006725,63.6,2.9,33.5
E00006726,60.4,7.1,32.5
E00006727,66.4,9.2,24.5
E00006728,76.8,0,23.2
E00006731,74.1,3.5,22.4
E00006735,57.5,9.4,33.2
E00006737,73,4.7,22.3
E00006748,58.5,4.6,36.9
E00006750,68.6,7.4,24.1
E00006751,60.8,3.8,35.4
E00006752,59.1,8.1,32.8
E00006753,59.5,10,30.5
E00006754,59,4.9,36.1
E00006755,75.5,2.5,22.1
E00006756,62.2,4.6,33.2
E00006757,67.8,5.9,26.2
E00006759,75.1,6.5,18.3
E00006821,64.7,9.5,25.8
E00006825,70.2,6.1,23.7
E00006826,75.9,6.3,17.8
E00006832,82,3.5,14.5
E00006837,72.7,6,21.3
E00006844,73.9,2.4,23.7
E00006845,60.5,6.2,33.3
E00006847,63.8,8.4,27.8
E00006848,68.4,9.2,22.5
E00006849,68.8,7.2,24.1
E00006850,67.3,3.5,29.2
E00006854,78.6,4.3,17.1
