areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00049242,86.6,10.3,3.1
E00049243,84.3,12.3,3.5
E00049244,77.4,16.9,5.7
E00049245,77.2,15.4,7.4
E00049246,75.2,18.9,5.9
E00049247,63.9,21.3,14.8
E00049248,83,12.3,4.7
E00049249,87.5,10,2.4
E00049250,75.5,17.2,7.3
E00049251,78.9,15.2,5.9
E00049252,71.3,21.1,7.6
E00049253,75.2,19.2,5.6
E00049254,79.7,12.2,8.1
E00049255,80.8,15.8,3.4
E00049256,86.7,11.3,2
E00049257,75.1,17.2,7.7
E00049258,78.2,13.3,8.4
E00049259,77.4,12.6,10
E00049260,79.4,12.7,7.9
E00049261,77.5,15.4,7.1
E00049262,81.7,11.6,6.7
E00049263,65.2,18.3,16.5
E00049264,80.9,12.3,6.7
E00049265,77.8,16.2,6
E00049266,51.3,33.2,15.6
E00049267,72.8,17.6,9.6
E00049268,80.3,15.2,4.4
E00049269,85.8,10.2,4
E00049270,81.7,13.1,5.2
E00049271,83.1,13.8,3.1
E00049272,86.6,10.1,3.2
E00049273,84.4,12.2,3.4
E00049274,84.3,12.2,3.5
E00049275,81.8,15.1,3.1
E00049276,80.4,15.6,4
E00049277,74.3,19.2,6.5
E00049278,75.6,17.2,7.2
E00049279,86.3,11.2,2.5
E00049280,83.3,10.9,5.8
E00049281,85.5,12.2,2.4
E00049282,81.6,14.4,4
E00049538,84.8,12.3,2.9
E00049539,81.3,13.9,4.8
E00049540,82.4,13.4,4.2
E00049542,82.7,11,6.3
E00049543,80.3,15.1,4.6
E00049545,81.1,12.7,6.2
E00049547,82.9,12.3,4.8
E00049548,78.6,14.2,7.1
E00049549,86.3,10.1,3.6
E00049551,82.4,13.2,4.4
E00049552,80.3,15.6,4.1
E00049553,79.9,14,6.1
E00049554,82.2,13.1,4.6
E00049556,83.4,12.7,3.9
E00049558,81.1,14.1,4.7
E00049559,78.8,12.4,8.8
E00049560,75.4,16.4,8.2
E00049561,74,17.5,8.6
E00049562,78.5,13.5,8
E00049563,81,13.1,5.9
E00049564,81.1,12.7,6.2
E00049565,77.4,17.7,4.9
E00049566,84.1,10.9,4.9
E00049567,74.3,16.1,9.6
E00049569,71.9,19.5,8.6
E00049570,80,14,6
E00049572,79.3,12.9,7.7
E00049573,83.2,13.5,3.3
E00049574,79.7,12.7,7.5
E00049575,85.8,10.3,3.8
E00049577,82.9,13.4,3.7
E00049578,77,15.1,7.9
E00049579,78.7,14.8,6.5
E00049580,89.7,8.8,1.5
E00049581,83.1,12.1,4.9
E00049583,81.5,15.1,3.4
E00049584,86.5,11.6,1.9
E00049585,80,14.3,5.7
E00049586,82.9,15,2
E00049587,84.8,9.9,5.3
E00049588,81.7,16.3,2
E00049589,80.8,13.1,6.2
E00049590,76.9,16.1,7
E00049591,77.4,20.1,2.5
E00049592,81.5,14.3,4.2
E00049593,77.3,16.4,6.3
E00049594,84.5,11.1,4.4
E00049595,78.2,15.9,6
E00049596,88.1,10.2,1.7
E00049597,75.4,15.2,9.4
E00049598,84.3,11.1,4.7
E00049599,82,15.1,2.9
E00049601,83.9,14.3,1.8
E00049603,85.2,12.3,2.5
E00049604,87.5,10.5,2.1
E00049606,73.1,19.3,7.5
E00049611,80.3,11.9,7.8
E00049612,80.9,15.7,3.4
E00049616,82.9,14.2,2.9
E00049617,82.6,12.9,4.5
E00049618,77.4,17.9,4.7
E00049619,89.1,8.7,2.2
E00049620,82.4,12.5,5.1
E00049621,72.4,14.4,13.2
E00049622,76.4,17.8,5.7
E00049623,74.4,20.8,4.8
E00049624,74.7,14.7,10.6
E00049625,75.1,16.8,8.1
E00049626,88.2,8,3.8
E00049627,80.7,15.4,3.9
E00049628,83.4,12.7,3.9
E00049629,86.1,10.4,3.5
E00049630,84.6,12.7,2.7
E00049631,84.9,12.7,2.5
E00049632,86.9,10,3.1
E00049633,82.4,14.9,2.7
E00049634,81.1,13.6,5.2
E00049635,80.7,13.6,5.8
E00049636,71.4,17.9,10.7
E00049637,84.4,10.6,5
E00049638,86.7,9.8,3.5
E00049639,79.7,16.3,4
E00049640,82.5,12.3,5.1
E00049641,78.8,15.8,5.4
E00049642,79.8,14.5,5.6
E00049643,83,13.4,3.6
E00049644,71.1,21.6,7.4
E00049645,89.2,7.6,3.2
E00049646,81.8,9.9,8.3
E00049647,84.4,10.7,5
E00049648,74.8,15,10.2
E00049649,83.7,10.5,5.8
E00049650,73.3,18.3,8.4
E00049651,63.4,25.2,11.4
E00049652,78,15.7,6.3
E00049735,76.3,16.2,7.5
E00049744,86.4,10,3.5
E00049745,82.9,13.3,3.8
E00049746,79.5,14.5,6
E00049747,75.5,15.8,8.7
E00049749,74,20.5,5.5
E00049751,82.8,12.5,4.7
E00049763,84.5,10.9,4.5
E00049771,79.2,16.2,4.6
E00049773,83.2,12.3,4.5
E00049886,81.6,15.9,2.5
E00049887,80.5,14.2,5.3
E00049888,72.8,16.9,10.3
