areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00049242,65.9,2.2,31.8
E00049243,64,4.5,31.5
E00049244,49.4,4.7,45.9
E00049245,54.7,5.6,39.7
E00049246,49.5,3.3,47.1
E00049247,36.4,0.9,62.7
E00049248,59.5,0.8,39.7
E00049249,57.2,2.5,40.3
E00049250,56,2.1,41.9
E00049251,61.7,4,34.3
E00049252,52.3,6.2,41.5
E00049253,50.2,6.6,43.2
E00049254,57.6,2,40.4
E00049255,59.9,2.5,37.6
E00049256,64.6,4.5,31
E00049257,57.7,6,36.3
E00049258,55.4,2.3,42.3
E00049259,47.3,10.8,41.9
E00049260,51,1.6,47.4
E00049261,50.5,4.8,44.7
E00049262,54.8,8.9,36.3
E00049263,40.4,3.9,55.7
E00049264,62.7,4.9,32.5
E00049265,50.5,1.1,48.4
E00049266,27.7,8.5,63.8
E00049267,39.9,2.4,57.7
E00049268,58.6,4,37.5
E00049269,66.1,2.1,31.8
E00049270,62.8,2.8,34.4
E00049271,54,0,46
E00049272,61.5,1.7,36.8
E00049273,63.3,4.2,32.5
E00049274,53.7,3.7,42.6
E00049275,63.9,2,34
E00049276,55.8,0.9,43.3
E00049277,43.6,3,53.4
E00049278,34,2.6,63.4
E00049279,60,2.7,37.3
E00049280,60.5,2.7,36.8
E00049281,66.5,3.2,30.2
E00049282,59.8,5.1,35
E00049538,63.7,3.6,32.6
E00049539,65.3,0.9,33.8
E00049540,57.1,0.5,42.5
E00049542,49.7,7.8,42.5
E00049543,55.7,2.7,41.6
E00049545,57.2,3,39.7
E00049547,61,1.4,37.5
E00049548,69.6,4.1,26.3
E00049549,65.1,2,32.9
E00049551,55.2,2.9,41.8
E00049552,57.2,7.2,35.6
E00049553,54.7,0.4,44.9
E00049554,66.6,2.5,30.9
E00049556,57.7,4.2,38.1
E00049558,56.7,7.3,36
E00049559,52.1,4.2,43.7
E00049560,50.9,2.8,46.3
E00049561,47.4,4.5,48.2
E00049562,59,3,38
E00049563,59.6,4.9,35.6
E00049564,56.3,4,39.7
E00049565,61.2,3.5,35.3
E00049566,71.7,1.6,26.7
E00049567,46,4.5,49.5
E00049569,48.3,5.2,46.4
E00049570,58,4.7,37.3
E00049572,53.6,7.3,39.1
E00049573,60.7,2.9,36.4
E00049574,56.2,3.6,40.2
E00049575,55.4,4.7,39.9
E00049577,50.7,4.6,44.7
E00049578,47.6,0.4,51.9
E00049579,46.7,4.4,48.9
E00049580,64.6,1.1,34.3
E00049581,60.2,0.8,39.1
E00049583,57,2.6,40.3
E00049584,58.1,0.7,41.2
E00049585,64,3.8,32.2
E00049586,47.6,2.4,50
E00049587,60,3.8,36.3
E00049588,56.1,0.4,43.5
E00049589,57,2.4,40.6
E00049590,44.9,2,53.1
E00049591,61.5,3.7,34.8
E00049592,64.4,1.6,34
E00049593,57.7,3.7,38.6
E00049594,55.2,1.9,42.9
E00049595,51.9,3.3,44.9
E00049596,60,0.8,39.2
E00049597,49.8,1.9,48.4
E00049598,52.1,0.9,47
E00049599,53.8,1,45.2
E00049601,47.8,3.7,48.5
E00049603,55.3,3.8,40.9
E00049604,47.3,0.8,51.9
E00049606,37.1,3.1,59.9
E00049611,55.6,1.9,42.5
E00049612,47.4,2.4,50.2
E00049616,60.8,0.9,38.3
E00049617,47,1.9,51.1
E00049618,49.4,3.1,47.5
E00049619,54.6,1.8,43.6
E00049620,59.3,4.3,36.4
E00049621,51.2,2.7,46
E00049622,57.4,4.4,38.2
E00049623,49.8,5.4,44.7
E00049624,54.1,8.5,37.4
E00049625,54.7,4.3,41
E00049626,63.8,0.4,35.8
E00049627,57.7,1.3,41
E00049628,53.4,2.1,44.4
E00049629,56.6,0.9,42.5
E00049630,57.7,3,39.2
E00049631,50,2.9,47.1
E00049632,53.8,1.3,45
E00049633,51.4,1.2,47.4
E00049634,60.5,3.9,35.7
E00049635,57.2,2.3,40.5
E00049636,45.6,1.4,53
E00049637,61.1,3.9,35.1
E00049638,65.6,3.2,31.2
E00049639,48.8,4.7,46.4
E00049640,51.5,4.6,43.9
E00049641,57.6,2,40.4
E00049642,57.9,2.7,39.4
E00049643,60,2.2,37.8
E00049644,40,9.7,50.3
E00049645,65.9,2.7,31.4
E00049646,53.3,2.3,44.4
E00049647,65.7,0.5,33.8
E00049648,53.7,2.7,43.6
E00049649,59.6,3.1,37.3
E00049650,50.7,0,49.3
E00049651,37.3,3,59.6
E00049652,49.5,6.2,44.3
E00049735,52.8,4.3,42.9
E00049744,59.5,3.5,37
E00049745,55.4,3.2,41.4
E00049746,62.4,2.1,35.4
E00049747,48.9,5.9,45.2
E00049749,51.8,8.6,39.6
E00049751,56.6,5.8,37.6
E00049763,52.5,5.3,42.1
E00049771,42.2,5.8,52
E00049773,67.4,3.2,29.4
