areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00049242,26.8,34.2,22.1,16.8
E00049243,37.4,32.3,20.6,9.7
E00049244,26.2,29.4,19,25.4
E00049245,34.4,31.3,21.4,13
E00049246,35.6,30.5,14.4,19.5
E00049247,55.9,25.9,8.4,9.8
E00049248,22.1,28.3,21.2,28.3
E00049249,25.6,41.3,13.2,19.8
E00049250,40.7,35,16.4,7.9
E00049251,22,23.6,22,32.5
E00049252,24.5,36.7,19.4,19.4
E00049253,47.4,32.7,11.5,8.3
E00049254,16.7,28.1,21.9,33.3
E00049255,27.5,40.5,16,16
E00049256,15.6,33.6,19.5,31.3
E00049257,40,35.9,12.4,11.7
E00049258,28.2,37.1,16.9,17.7
E00049259,45,20.7,16.6,17.8
E00049260,31.9,34,13.8,20.2
E00049261,19.1,27.9,22.1,30.9
E00049262,43,28,13,16.1
E00049263,55,28.9,7.4,8.7
E00049264,30.7,28.5,19.7,21.2
E00049265,19.7,38.6,7.9,33.9
E00049266,68.4,21.3,8.1,2.2
E00049267,40.5,25.5,11.8,22.2
E00049268,27.5,43,14.1,15.5
E00049269,31.7,30.1,16.1,22
E00049270,24.6,39.2,23.8,12.3
E00049271,24.8,41.6,18.6,15
E00049272,27.1,39,14.4,19.5
E00049273,29.5,29.5,18.9,22.1
E00049274,30.7,39.2,11.8,18.3
E00049275,39.5,34.3,15.1,11
E00049276,25,38.8,17.2,19
E00049277,47.9,31.9,11.8,8.3
E00049278,33.6,46.7,10.3,9.3
E00049279,21.3,39.4,15.7,23.6
E00049280,22.6,31.5,15.3,30.6
E00049281,30.9,37.6,14.8,16.8
E00049282,27,27,24.3,21.7
E00049538,19.8,30.5,19.8,29.9
E00049539,25.4,39.5,11.4,23.7
E00049540,33.6,32.8,17.6,16
E00049542,21.9,23.4,19.5,35.2
E00049543,21.2,30.1,21.2,27.4
E00049545,15.9,31.9,23.2,29
E00049547,32.1,28.4,16.4,23.1
E00049548,24.4,33.3,20,22.2
E00049549,20,39.3,20.7,20
E00049551,25.4,37.3,14.4,22.9
E00049552,44.8,23.4,15.2,16.6
E00049553,38.2,35,10.8,15.9
E00049554,15.7,43.1,18.3,22.9
E00049556,24.2,37.9,18.3,19.6
E00049558,46.2,30.1,9.8,14
E00049559,29.6,31.1,14.8,24.4
E00049560,39.2,31.7,11.7,17.5
E00049561,42.9,27.9,10,19.3
E00049562,37.9,30.4,16.1,15.5
