areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00095136,8.8,35.2,31.9,24.2
E00095154,17.6,46.7,24.2,11.5
E00095155,15.4,50,23.1,11.5
E00095157,7.1,45.9,31.8,15.3
E00095169,7.4,34.1,38.5,20
E00095171,9.9,33.6,38.8,17.8
E00096201,8.6,44.5,32,14.8
E00096202,6.4,46.2,37.4,9.9
E00096203,30.6,55,7.2,7.2
E00096204,8.2,42.5,35.1,14.2
E00096205,7.4,30.6,48.1,13.9
E00096206,13.5,44.3,34.1,8.1
E00096207,27.2,54.4,14.6,3.9
E00096208,14.6,47.6,32.9,4.9
E00096209,7.8,35.7,34.8,21.7
E00096210,10.7,42,29.8,17.6
E00096211,13,47,28,12
E00096212,4.8,28.8,40.4,26
E00096213,10.3,41.9,27.1,20.6
E00096352,0.8,28.5,44.7,26
