areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00095136,9.9,51.6,6.8,29.7,2.1
E00095154,20.1,39.5,4.1,33.5,2.8
E00095155,14.1,45.2,7.3,29.9,3.4
E00095157,6.6,40.7,6,46.1,0.6
E00095169,12.5,40.1,6.6,37.4,3.5
E00095171,13.6,39.3,4.4,40.3,2.4
E00096201,13.3,44.3,9.5,27.3,5.7
E00096202,19.3,44.7,8.4,26.1,1.6
E00096203,16.1,45.3,6.2,29.2,3.1
E00096204,17.3,38.4,11,29,4.3
E00096205,17.5,34.2,5.7,39.9,2.6
E00096206,12.6,46.6,8.3,27.3,5.2
E00096207,14.9,44.1,7.5,31.1,2.5
E00096208,16.7,35.5,10.1,37,0.7
E00096209,15.2,42,6.7,36.2,0
E00096210,9.1,36.6,9.1,42.8,2.5
E00096211,19.6,33.2,4.3,39.7,3.3
E00096212,18.6,36.7,5.7,36.7,2.4
E00096213,17.5,38.1,8.9,33.7,1.7
E00096352,12.5,38.9,5.8,40.1,2.7
