geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00088988,13.3,24,40,22.7
E00089100,12.6,15.2,57.1,15.2
E00089101,11.8,17.8,58.6,11.8
E00089333,8.5,19.2,57.1,15.3
E00089335,13.1,20.6,56.1,10.3
E00089336,12.3,16.8,55.9,15.1
E00089337,12.6,17.9,50.3,19.2
E00089560,17.1,20.7,43.9,18.3
E00089561,14.1,16.9,50.8,18.1
E00089562,15.4,20.8,49,14.8
E00089643,17.3,20.4,36.4,25.9
E00089644,17,22.2,47.7,13.1
E00089645,19.1,27.3,38.2,15.5
E00089646,21.1,21.1,43.4,14.5
E00089647,17.6,18.2,47.9,16.4
E00089648,21.7,15.3,42,21
E00089649,10.3,18.8,48.5,22.4
E00118638,13.3,22.8,50.6,13.3
E00118639,9.2,13.6,58.2,19
E00118640,16.8,15.2,47.2,20.8
E00118641,15.3,19,50.4,15.3
E00118642,13.5,17.3,48.9,20.3
E00118643,19.5,22.1,51.3,7.1
E00118644,17.8,14.1,51.7,16.4
E00118645,27.3,22.7,45.5,4.5
E00118656,16.1,19.4,41.9,22.6
E00118657,23.2,21.4,35.7,19.6
E00118658,18.6,8.6,51.4,21.4
E00118659,16.3,21.3,48.8,13.8
E00118660,12.2,16.9,47.3,23.6
E00118662,15,23,48.7,13.3
E00118664,16.9,12.7,46.5,23.9
E00118685,20,16.4,33.6,30
E00118686,8,25.5,54.7,11.7
E00118687,8.7,13.3,60.7,17.3
E00118688,9,9.8,59.8,21.3
E00118689,10.7,11.1,56.1,22.1
E00118690,10.3,23.1,49.6,17.1
E00118691,6.5,20.9,50.4,22.3
E00118692,7.5,11.9,63.8,16.9
E00118694,13.6,20.5,52.3,13.6
E00118695,10.5,15.4,61.7,12.3
E00118696,10.3,17.7,56.6,15.4
E00118697,9.3,14.3,65.8,10.6
E00118698,14.6,16.5,55.1,13.9
E00118699,7.7,21.1,61.3,9.9
E00118700,11.5,17.2,45.4,25.9
E00118701,15.6,12.9,53.7,17.7
E00118702,11.6,14.4,56.2,17.8
E00118703,16.7,18.1,43.5,21.7
E00118704,7.4,13.9,68,10.7
E00118705,14.1,16.7,52.5,16.7
E00118706,13.5,20.2,46.6,19.6
E00118707,13.3,20,50.4,16.3
E00118708,16.3,15.1,52.9,15.7
E00118709,11.8,22.8,47.8,17.6
E00118710,15.3,19.5,45.6,19.5
E00118711,8.9,18.2,57.6,15.3
E00118712,12.7,13.8,54,19.6
E00118713,13.4,18.6,52.6,15.5
E00118714,7,18.8,52.7,21.5
E00118715,12,15.4,52,20.6
E00118716,12.5,15.1,52.1,20.3
E00118717,7,17.1,61.8,14.1
E00118718,11.4,19.5,54.4,14.8
E00118719,14,23.6,52.2,10.2
E00118720,12.2,16.9,60.8,10.1
E00118721,10.7,20.9,57.2,11.2
E00118722,9.1,13,60.4,17.5
E00118723,17.6,13.2,49.1,20.1
E00118724,14.6,16.9,48.5,20
E00118725,14.7,19.2,45.5,20.5
E00118726,17.2,14.2,50.3,18.3
E00118728,15.2,16.2,49.5,19.2
E00118729,8.8,18.1,59.4,13.8
E00118730,17.6,21.1,47.2,14.1
E00118731,6.8,22.6,56.8,13.7
E00118732,10.3,22.2,56.4,11.1
E00118733,12.4,16.1,54.8,16.6
E00118735,6.5,18.7,61.7,13.1
E00118736,14.6,19.6,57.3,8.5
E00118737,10.7,23.5,51.3,14.4
E00118738,9.5,23.7,45.3,21.6
E00118746,11.4,21.1,46.3,21.1
E00118948,10.5,14.3,56.4,18.8
E00118949,23.7,17.5,44.3,14.4
E00118950,12,16.3,56.5,15.2
E00118951,16.4,17.3,48.2,18.1
E00118952,10,17.5,55,17.5
E00118953,5.4,16.1,60.7,17.9
E00118954,15.3,14.8,57.1,12.8
E00118955,14.1,21.2,50,14.7
E00118956,17,21,53,9
E00118957,13.5,11.3,60.2,15
E00118958,8.4,20.5,57.2,14
E00118959,14.4,15.8,59.6,10.3
E00118960,15.4,17.2,58.6,8.9
E00118961,7.9,20.7,54.9,16.5
E00118962,6.3,13.3,70.3,10.2
E00118963,11.5,19.8,55.7,13
E00118964,8.2,17.6,62.1,12.1
E00118965,13.8,18.8,58,9.4
E00118966,7.2,21.1,53.9,17.8
E00118967,11.3,20.6,55.3,12.8
E00118968,15,21.8,50.4,12.8
E00118969,11.9,22.5,56.9,8.8
E00118970,7.6,22.9,57.1,12.4
E00118971,16.7,20.6,56.7,6.1
E00118972,10.6,21.1,58.5,9.8
E00118973,16.8,23.7,48.1,11.5
E00118974,10.6,27.1,48.8,13.5
E00118975,10.6,16.5,63.8,9
E00118976,20.8,13.5,53.1,12.5
E00118977,7.6,14.6,61.6,16.2
E00118978,14.7,15.7,49.3,20.3
E00118979,12,19.6,53.8,14.6
E00118980,13.1,21.3,52.5,13.1
E00118981,19,16.1,44.5,20.4
E00118982,17.3,13.5,54.9,14.3
E00118983,8.2,16.4,59.6,15.8
E00118984,11.9,17.3,57.7,13.1
E00118985,20,21.1,46.7,12.2
E00118986,11.6,19,55.1,14.3
E00118987,12.2,19.9,59.1,8.8
E00118988,6.3,23.3,57.4,13.1
E00118989,12.1,16.8,58.4,12.7
E00118990,15.4,15.4,53.7,15.4
E00118991,9,15.3,60.4,15.3
E00118992,12.4,23.6,50.6,13.5
E00118993,8.6,9.9,65.6,15.9
E00118994,7.7,10.4,64.3,17.6
E00118995,12.7,16.1,55.6,15.6
E00118996,15.8,14.9,43.9,25.3
E00118997,12.2,16.3,62.2,9.3
E00118998,12.3,14.9,53.5,19.3
E00118999,16.6,18.7,50.3,14.5
E00169108,14.2,15.5,57.5,12.9
E00169153,9.4,25.1,56.1,9.4
E00169155,11.2,18.2,59.4,11.2
E00169637,17.7,18.5,46.2,17.7
E00169638,0,40,60,0
E00178376,8.9,17.4,47.3,26.4
