geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00088988,69.4,19.4,11.3,0,0
E00089100,51.1,23,24.7,1.1,0
E00089101,69.4,21.5,7.6,1.4,0
E00089333,40.9,38.3,18.8,2,0
E00089335,20.6,50,29.4,0,0
E00089336,38.1,37.4,23,1.4,0
E00089337,71.4,25.2,2.7,0.7,0
E00089560,53.6,28,16.8,1.6,0
E00089561,70.7,24.8,4.5,0,0
E00089562,25.7,49.3,20.9,3.4,0.7
E00089643,75.8,15.8,8.3,0,0
E00089644,64.1,18.8,14.1,1.6,1.6
E00089645,49.6,42.6,7,0.8,0
E00089646,63.3,24.2,10.9,1.6,0
E00089647,66.4,21.2,10.9,1.5,0
E00089648,70.4,20.4,8.5,0.7,0
E00089649,58.8,25,13.5,2.7,0
E00118638,43.5,30.6,22.6,3.2,0
E00118639,52.6,26.3,21.2,0,0
E00118640,58.3,31.8,9.8,0,0
E00118641,62.3,29.8,7,0.9,0
E00118642,71.1,26.4,2.5,0,0
E00118643,30.9,33,36.2,0,0
E00118644,56,31,12,1,0
E00118645,12.1,68.1,19.8,0,0
E00118656,56.2,16.5,26.4,0.8,0
E00118657,57.8,31.3,10.9,0,0
E00118658,85.7,7.9,6.3,0,0
E00118659,55.9,27.9,13.2,2.9,0
E00118660,64.4,21.5,14.1,0,0
E00118662,40,26,33,1,0
E00118664,75.6,11.4,13,0,0
E00118685,92.2,6.4,0.7,0.7,0
E00118686,65.3,28,6.8,0,0
E00118687,23.9,54.2,21.8,0,0
E00118688,32.3,50.4,16.4,0.9,0
E00118689,30.8,45.4,22,1.3,0.4
E00118690,11.6,37.7,48.6,2.2,0
E00118691,28.3,60.2,11.5,0,0
E00118692,28.1,32.6,37.8,1.5,0
E00118694,50.8,31.5,15.4,2.3,0
E00118695,61.5,31.1,6.6,0.8,0
E00118696,54.4,37.5,8.1,0,0
E00118697,31.4,50,17.9,0.7,0
E00118698,61.5,27.4,11.1,0,0
E00118699,70.5,23.8,4.9,0.8,0
E00118700,81.2,18.8,0,0,0
E00118701,65.1,28.7,6.2,0,0
E00118702,13.5,45.9,37.2,3.4,0
E00118703,85.8,10.6,3.5,0,0
E00118704,7.3,46,46,0.8,0
E00118705,34.7,42.7,21.3,1.3,0
E00118706,87.6,9.3,3.1,0,0
E00118707,13.5,20.6,59.5,6.3,0
E00118708,76.9,20.1,3,0,0
E00118709,37,34.5,25.2,2.5,0.8
E00118710,72.5,19.4,8.1,0,0
E00118711,47,36.6,13.4,3,0
E00118712,32.1,36.9,29.2,1.8,0
E00118713,69.5,25,5.5,0,0
E00118714,59.1,33.6,7.4,0,0
E00118715,35,40.6,21,2.8,0.7
E00118716,60.9,31.2,7.2,0.7,0
E00118717,20.8,48.4,28.9,1.9,0
E00118718,32.1,47.9,18.6,1.4,0
E00118719,33.8,29.2,31.5,4.6,0.8
E00118720,14.5,38.2,43.5,3.8,0
E00118721,42.5,40.2,16.5,0.8,0
E00118722,56.6,31,12.4,0,0
E00118723,76.2,15.4,7.7,0.8,0
E00118724,68.8,27.2,4,0,0
E00118725,80.1,19.1,0.7,0,0
E00118726,72.2,20.3,7.5,0,0
E00118728,79.9,18.2,1.3,0.6,0
E00118729,25.5,26.8,42.3,5.4,0
E00118730,26.4,25.4,47.7,0.5,0
E00118731,13.4,37.8,44.9,3.9,0
E00118732,25.2,21.7,48.7,3.5,0.9
E00118733,41.6,30.9,25.3,2.2,0
E00118735,16.8,25.2,55.5,2.5,0
E00118736,42.3,39.2,15.4,2.3,0.8
E00118737,34.1,36.3,26.7,2.2,0.7
E00118738,60.8,28.5,10,0.8,0
E00118746,54.5,32.2,11.6,1.7,0
E00118948,32.9,36.4,30,0.7,0
E00118949,38,49.6,12.4,0,0
E00118950,28.1,48.4,22.7,0.8,0
E00118951,52.3,19.9,26.7,1.1,0
E00118952,36.8,50.5,12.6,0,0
E00118953,17.5,23.8,57.1,1.6,0
E00118954,43.1,35.8,21.2,0,0
E00118955,70.4,19.7,9.9,0,0
E00118956,45,38.5,16.5,0,0
E00118957,43,35.2,18.8,3.1,0
E00118958,33.1,35.5,26.7,4.7,0
E00118959,60.2,27.6,12.2,0,0
E00118960,52.5,34.4,13.1,0,0
E00118961,61.8,29,9.2,0,0
E00118962,22,29.9,43.3,4.7,0
E00118963,28.3,39.9,28.9,2.3,0.6
E00118964,40.2,35.4,22,2.4,0
E00118965,45.4,38.9,13.9,1.9,0
E00118966,26.5,45.1,23,4.4,0.9
E00118967,43.8,33.1,19,4.1,0
E00118968,67.7,18.1,14.2,0,0
E00118969,50.4,30.8,18,0.8,0
E00118970,7.3,21.8,64.5,4.5,1.8
E00118971,43.9,30.3,22.7,3,0
E00118972,24.1,34.5,38.8,2.6,0
E00118973,18.4,32.6,48.2,0.7,0
E00118974,69.5,19.2,10.6,0.7,0
