geography_code,in_full_time_education-001,in_full_time_education-002
E00088988,10.9,89.1
E00089100,14.3,85.7
E00089101,18.1,81.9
E00089333,14.9,85.1
E00089335,7.2,92.8
E00089336,23,77
E00089337,18.8,81.2
E00089560,16.7,83.3
E00089561,19.8,80.2
E00089562,12.9,87.1
E00089643,19.9,80.1
E00089644,19.6,80.4
E00089645,12,88
E00089646,17.7,82.3
E00089647,20.3,79.7
E00089648,19.1,80.9
E00089649,15.5,84.5
E00118638,20.4,79.6
E00118639,19.9,80.1
E00118640,17.5,82.5
E00118641,19.4,80.6
E00118642,16,84
E00118643,26.7,73.3
E00118644,17,83
E00118645,2.4,97.6
E00118656,17,83
E00118657,19.7,80.3
E00118658,24.7,75.3
E00118659,19.1,80.9
E00118660,17.1,82.9
E00118662,22.7,77.3
E00118664,16,84
E00118685,20,80
E00118686,22.8,77.2
E00118687,14.5,85.5
E00118688,11.1,88.9
E00118689,11.9,88.1
E00118690,11.1,88.9
E00118691,13.7,86.3
E00118692,10.9,89.1
E00118694,21.3,78.7
E00118695,21.5,78.5
E00118696,22.6,77.4
E00118697,9.7,90.3
E00118698,20.8,79.2
E00118699,18.1,81.9
E00118700,23.8,76.2
E00118701,20.8,79.2
E00118702,12.1,87.9
E00118703,24.9,75.1
E00118704,2.4,97.6
E00118705,19.1,80.9
E00118706,22.1,77.9
E00118707,22.2,77.8
E00118708,23.2,76.8
E00118709,27.5,72.5
E00118710,24.8,75.2
E00118711,21.4,78.6
E00118712,16.4,83.6
E00118713,24.2,75.8
E00118714,23.8,76.2
E00118715,19.7,80.3
E00118716,17.9,82.1
E00118717,18.2,81.8
E00118718,10.7,89.3
E00118719,24.9,75.1
E00118720,20.2,79.8
E00118721,20.9,79.1
E00118722,26,74
E00118723,20.8,79.2
E00118724,20.9,79.1
E00118725,24.1,75.9
E00118726,26.3,73.7
E00118728,28,72
E00118729,23.9,76.1
E00118730,17.4,82.6
E00118731,16.7,83.3
E00118732,26.7,73.3
E00118733,26.4,73.6
E00118735,18.4,81.6
E00118736,22.8,77.2
E00118737,25.4,74.6
E00118738,26.1,73.9
E00118746,20.2,79.8
E00118948,14.5,85.5
E00118949,16.3,83.7
E00118950,14.7,85.3
E00118951,14.7,85.3
E00118952,15.2,84.8
E00118953,8.9,91.1
E00118954,23,77
E00118955,18.4,81.6
E00118956,15.5,84.5
E00118957,19.1,80.9
E00118958,20.6,79.4
E00118959,15.6,84.4
E00118960,20.9,79.1
E00118961,19.5,80.5
E00118962,14.2,85.8
E00118963,20.1,79.9
E00118964,21.3,78.7
E00118965,23.3,76.7
E00118966,23.2,76.8
E00118967,17.4,82.6
E00118968,21.4,78.6
E00118969,20.7,79.3
E00118970,21.3,78.7
E00118971,22.8,77.2
E00118972,24.1,75.9
E00118973,17.5,82.5
E00118974,15.4,84.6
E00118975,16.8,83.2
E00118976,19.8,80.2
E00118977,18.9,81.1
E00118978,20.3,79.7
E00118979,22.2,77.8
E00118980,14.3,85.7
E00118981,20.9,79.1
E00118982,22.2,77.8
E00118983,10.4,89.6
E00118984,21.2,78.8
E00118985,23.2,76.8
E00118986,19.7,80.3
E00118987,20.8,79.2
E00118988,18.2,81.8
E00118989,19.4,80.6
E00118990,44.8,55.2
E00118991,8,92
E00118992,18.5,81.5
E00118993,13.9,86.1
E00118994,10.3,89.7
E00118995,20.4,79.6
E00118996,16.6,83.4
E00118997,20.4,79.6
E00118998,17.9,82.1
E00118999,21.3,78.7
E00169108,22.2,77.8
E00169153,24,76
E00169155,29.8,70.2
E00169637,25.5,74.5
E00169638,1.4,98.6
E00178376,28.6,71.4
E00178392,30.9,69.1
E00189354,16.3,83.7
E00189365,24.1,75.9
E00189369,24.1,75.9
E00189394,12.9,87.1
