geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00088988,89.4,5.6,4.9
E00089100,87.2,3.3,9.5
E00089101,94.4,2.8,2.8
E00089333,92.3,1.8,6
E00089335,72.6,5.6,21.8
E00089336,76.6,1.9,21.5
E00089337,90,2.5,7.5
E00089560,86.2,4.9,8.9
E00089561,94.6,1.6,3.8
E00089562,81.5,3.4,15.2
E00089643,93.7,3.6,2.7
E00089644,88.4,4.5,7.1
E00089645,86.8,2.5,10.7
E00089646,91.4,3.4,5.2
E00089647,93.8,4.1,2.1
E00089648,90.2,1.7,8.1
E00089649,90.1,3.6,6.3
E00118638,88.6,3.6,7.8
E00118639,92.9,4.7,2.5
E00118640,91.8,2.7,5.5
E00118641,91.6,4.4,4
E00118642,91.7,0.7,7.6
E00118643,83.6,3.8,12.6
E00118644,85.2,10.5,4.3
E00118645,74.8,5.5,19.7
E00118656,82.4,4,13.6
E00118657,86.1,3,10.9
E00118658,94.7,3.5,1.8
E00118659,81.5,15.5,3
E00118660,92.4,2.1,5.5
E00118662,84.3,5.1,10.6
E00118664,94.4,1.6,3.9
E00118685,93.9,5.2,0.8
E00118686,91.7,4.3,4
E00118687,85.1,8.8,6.1
E00118688,91,5.5,3.6
E00118689,87.1,8.5,4.4
E00118690,84.9,4.6,10.5
E00118691,93.9,3,3
E00118692,86.9,7.1,6
E00118694,90.2,2.9,6.9
E00118695,91.7,5.4,2.9
E00118696,88.6,5.8,5.6
E00118697,84.4,10.4,5.2
E00118698,90.7,2.9,6.4
E00118699,86.3,6.7,7
E00118700,94.9,2.5,2.7
E00118701,93.3,1.2,5.5
E00118702,74.5,18,7.5
E00118703,95.1,3.6,1.3
E00118704,84.8,10.5,4.7
E00118705,81.9,4.6,13.5
E00118706,95,2.5,2.5
E00118707,79.9,4.8,15.2
E00118708,93.1,2.6,4.3
E00118709,82.3,5.2,12.5
E00118710,87.6,4.3,8.1
E00118711,88,7.7,4.3
E00118712,88.6,8.8,2.6
E00118713,93.2,3.4,3.4
E00118714,92.2,3.9,3.9
E00118715,74.6,19.7,5.7
E00118716,93.7,2.3,4
E00118717,83.7,9.5,6.8
E00118718,86.9,8.7,4.4
E00118719,79.3,4,16.8
E00118720,78.6,5.4,15.9
E00118721,85.6,3.2,11.2
E00118722,91,6.4,2.6
E00118723,91.6,2.2,6.2
E00118724,92.1,3.5,4.4
E00118725,94.9,3.7,1.4
E00118726,90.4,5.7,3.9
E00118728,94,3.1,2.9
E00118729,82.1,5,12.8
E00118730,84.2,5.4,10.4
E00118731,83.6,3.8,12.6
E00118732,82,3.2,14.7
E00118733,90.4,3.7,5.9
E00118735,76.4,3.1,20.5
E00118736,77.8,8.9,13.3
E00118737,84.1,4.2,11.7
E00118738,92.2,1.3,6.5
E00118746,87.8,4.9,7.2
E00118948,83.5,7,9.5
E00118949,87.2,2.3,10.6
E00118950,86.2,0.9,12.9
E00118951,89.1,5.4,5.4
E00118952,85.3,6.4,8.3
E00118953,81.2,2.5,16.2
E00118954,89.3,5.1,5.6
E00118955,91.8,2.6,5.7
E00118956,91.8,2.1,6
E00118957,81.2,9.9,8.9
E00118958,81.6,4,14.4
E00118959,85.9,3.1,11
E00118960,87.7,4.3,8
E00118961,89.7,3.6,6.7
E00118962,82.9,12.9,4.1
E00118963,85.2,5,9.8
E00118964,83.8,4.9,11.3
E00118965,85.7,6.4,7.9
E00118966,77.9,6.9,15.2
E00118967,90.9,4.2,4.9
E00118968,91.2,2.3,6.5
E00118969,88.3,2.8,8.9
E00118970,66,10,24.1
E00118971,83.9,2.2,13.9
E00118972,78.3,4.2,17.5
E00118973,83.4,1.3,15.3
E00118974,91,3.4,5.6
E00118975,85.9,4.8,9.3
E00118976,86.6,2,11.4
E00118977,94.2,1.6,4.2
E00118978,92.6,5.7,1.8
E00118979,95.9,1.5,2.6
E00118980,86.2,3.4,10.4
E00118981,94.7,1.2,4
E00118982,84.1,6,9.9
E00118983,78.8,2.1,19.2
E00118984,89.4,2.2,8.4
E00118985,91.3,2.2,6.6
E00118986,88.2,2.4,9.4
E00118987,91.5,1.7,6.8
E00118988,85.3,6.2,8.5
E00118989,81.5,9.2,9.2
E00118990,89.2,8.3,2.6
E00118991,83.9,4,12
E00118992,89.2,2.9,7.9
E00118993,89.4,4.9,5.7
E00118994,84.5,9.4,6.1
E00118995,85.6,5.3,9.2
E00118996,85.8,3.4,10.8
E00118997,86.2,1.7,12.1
E00118998,88,2.7,9.3
E00118999,88.6,2.1,9.4
E00169108,89.7,2.5,7.8
E00169153,87.1,1.2,11.7
E00169155,91.7,2.8,5.5
E00169637,95.5,1.2,3.3
E00169638,91.2,0.7,8.2
E00178376,88,3.2,8.8
E00178392,83.1,5.6,11.3
E00189354,87.5,7.3,5.2
E00189365,83.8,7.7,8.5
E00189369,93.7,6,0.3
E00189394,85.1,7.8,7.1
