geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00088988,1.4,1.4,0.7,95.8,0.7
E00089100,6.7,0,1,92.1,0.2
E00089101,2,2,0,96.1,0
E00089333,1.5,0,4.2,94.4,0
E00089335,1.6,0.8,2.8,94.8,0
E00089336,2.2,0,0.3,96.7,0.8
E00089337,1.9,0,3.8,94,0.3
E00089560,2.8,0.6,1.5,95.1,0
E00089561,2.2,0.5,4.1,93.2,0
E00089562,0.3,0.7,1.4,94.9,2.7
E00089643,0.6,0,0.6,98.5,0.3
E00089644,2.1,0,1.8,95.5,0.6
E00089645,0,0.4,1.8,97.9,0
E00089646,0.9,0,1.5,96.9,0.6
E00089647,3.2,0,1.2,95.6,0
E00089648,0,0.3,1.7,96.9,1.1
E00089649,2.1,0,1.5,96.4,0
E00118638,0,0.7,2,97,0.3
E00118639,0.9,0.3,3,95.4,0.3
E00118640,0.3,0,0,99.3,0.3
E00118641,2.2,0.7,5.4,89.9,1.8
E00118642,1,0,1.7,97,0.3
E00118643,2.1,3,1.7,92.4,0.8
E00118644,1.1,0,1.9,95.6,1.5
E00118645,1.6,0,0.8,96.1,1.6
E00118656,0.3,0,1,98.4,0.3
E00118657,0.6,0,0.6,98.2,0.6
E00118658,0.6,1.8,0.6,97.1,0
E00118659,4.2,2.4,3,87.4,3
E00118660,3.4,0,0,96.3,0.3
E00118662,2,0,1.2,96.5,0.4
E00118664,2,2,3.3,92.8,0
E00118685,1.1,0,2.5,94.8,1.6
E00118686,5.7,1.3,1,92,0
E00118687,0,1.7,5.7,90.2,2.4
E00118688,1.2,0,3.1,95.3,0.5
E00118689,1.7,0,2.8,94.3,1.1
E00118690,0.8,0.4,4.2,94.6,0
E00118691,2.2,0.4,3.4,94,0
E00118692,3.4,0,5.3,91.3,0
E00118694,3.3,0,2.3,92.8,1.6
E00118695,1.6,0,3.8,94.6,0
E00118696,2.3,0,4.1,92.7,0.9
E00118697,6.8,0.4,2.5,88.6,1.8
E00118698,2.3,0,4.6,92.8,0.3
E00118699,1.8,2.5,1.8,92.3,1.8
E00118700,3.9,0,1.2,94.6,0.2
E00118701,0.3,0.3,1.2,98.2,0
E00118702,2.3,0.8,2.3,92.9,1.9
E00118703,0.3,0,0.6,99,0
E00118704,0,1.2,0.6,94.7,3.5
E00118705,1.1,1.1,4.4,92.4,1.1
E00118706,2.8,1.1,2.8,92.4,0.8
E00118707,1.1,3.7,3.3,91.9,0
E00118708,1.4,1.1,2.6,93.4,1.4
E00118709,2.1,1.4,3.5,93,0
E00118710,1.4,0,2.7,95.9,0
E00118711,1.1,1.1,2.6,93.7,1.4
E00118712,2,0,2.6,95.2,0.3
E00118713,2,1.4,2.6,93.7,0.3
E00118714,0.3,0.5,1.3,97.4,0.5
E00118715,12.4,0,0.6,84.8,2.3
E00118716,2.8,0,3.4,93.2,0.6
E00118717,1.5,0.9,1.8,95.8,0
E00118718,1.8,0,4.3,93.1,0.7
E00118719,2.3,0,4.3,91.2,2.3
E00118720,4,1.4,4.7,89.1,0.7
E00118721,0.9,0.3,3.4,95.4,0
E00118722,1.6,0,4.2,92.9,1.3
E00118723,2,0,1.7,96.1,0.3
E00118724,0,0,0.9,98.2,0.9
E00118725,0.3,0.6,1.7,97.5,0
E00118726,1,1.6,2.8,94.6,0
E00118728,0.9,0,2,95.8,1.3
E00118729,0.8,2.8,3.9,90.5,2
E00118730,3.8,1.4,4.3,90.5,0
E00118731,3.9,1.1,0.7,94.3,0
E00118732,3.2,0.4,2.5,91.8,2.2
E00118733,4.8,0.4,6.1,87.2,1.5
E00118735,1.2,0,3.1,95.8,0
E00118736,2.2,1.4,2.2,92.7,1.6
