geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00073747,12.4,45.2,6,32.8,3.6
E00073749,10.3,38.7,4.5,43.6,2.9
E00075091,25.7,37,10.5,22.5,4.3
E00075547,8,54.5,5,32.6,0
E00075548,26.1,44.3,6.3,20.9,2.4
E00075549,15.3,47.5,9,25.1,3.1
E00075551,20.6,44.6,8.7,23,3.1
E00075552,16.3,45.2,5.9,30.5,2.1
E00075553,29.9,42.7,8.5,12.8,6
E00075554,17.7,54.4,6.5,17.7,3.6
E00075555,20.1,50.9,5.2,20.4,3.3
E00075556,19.9,40.7,8.4,25.3,5.7
E00075557,20.4,45.1,7.5,24.8,2.2
E00113236,5,57.1,10.9,26.9,0
W00008044,10.5,34.5,4.5,47.9,2.6
W00008045,9.9,40.1,4.8,42.6,2.6
W00008047,16.9,31.9,5.1,43.2,2.8
W00008049,13.2,40.8,6.6,36.4,3.1
W00008050,28.2,29.4,10.7,26,5.6
W00008051,19,48.2,7.1,22.5,3.2
W00008052,18,42.1,8.6,28.8,2.6
W00008053,12.1,49,4,31.2,3.6
W00008055,8.6,36.9,6.6,45.5,2.5
W00008056,22.5,43.9,6.4,24.9,2.3
W00008085,25.7,42.7,7.3,18.9,5.3
W00008086,18.3,54.5,5.7,18.3,3.3
W00008087,19.9,49.8,6.1,22.5,1.7
W00008088,25.1,47.3,6.9,17.2,3.4
W00008089,21.9,47.9,6,21.9,2.3
W00008113,29.7,45.3,3.9,19,2.2
W00008114,19.4,47.7,5.1,25,2.8
W00008115,25.3,45.6,7.1,20.7,1.2
W00008213,15.6,43.7,10,27.8,3
W00008214,6.5,43.6,7.4,39.9,2.5
W00008215,14.8,34.3,7.7,41.7,1.5
W00008216,12.6,40.9,7.6,35.2,3.7
W00008217,29.8,44.7,8,14.9,2.7
W00008219,22.2,37.4,6.9,33.5,0
W00008236,17.9,49.3,5.5,23.8,3.4
W00008237,11,39.6,2.8,45.2,1.4
W00008238,18.8,42.3,9.2,28.3,1.4
W00008239,10.1,39.9,3.3,44.7,2.1
W00008240,22.2,37.9,5.4,29.9,4.6
W00008267,20.9,40.6,5,29.3,4.2
W00008268,18.2,51.4,6.4,21.8,2.3
W00008269,19.2,46.7,5.7,24.5,3.9
W00008270,14.5,42,7.5,32.2,3.9
W00008271,28.2,47.1,4.9,18,1.9
W00008272,22.8,46.7,6.2,22.4,1.9
W00008273,22.6,41.2,6.8,27.6,1.8
W00008274,27.9,47.6,4.4,20.1,0
W00008275,13.3,45.3,9.8,27.1,4.4
W00008276,23.1,44.5,7.7,23.5,1.2
W00008277,14.4,44.7,8,31.1,1.9
W00008284,9.6,36.2,6.4,46.1,1.7
W00008286,8.3,42.9,3.4,43.2,2.3
W00008315,27.2,49.6,4.5,15.9,2.8
W00008316,20.6,36.6,5.3,35.6,1.9
W00008317,24.3,47.7,4.1,20.2,3.7
W00008318,20.5,45,6.4,24.5,3.7
W00008319,16.2,47.7,7.5,27.4,1.1
W00010319,16.2,47.2,9.4,26,1.1
W00010320,1.6,45.1,4.1,49.2,0
W00010324,8,40.3,6,44.2,1.5
W00010327,15.8,47.4,6.3,28.4,2.1
W00010335,24.2,40,10.3,25.5,0
W00010340,10,43.8,4.3,39,2.9
W00010352,11.4,51.9,1.6,33,2.2
