geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00073747,87.3,7.9,2.4,1,1.4
E00073749,83.6,8,1.7,2.4,4.2
E00075091,92.8,4.9,2,0.3,0
E00075547,95.9,3.3,0.5,0,0.3
E00075548,84.8,5.2,4.9,3.9,1.3
E00075549,91,2.9,3.2,2.9,0
E00075551,94.8,2,1.4,0.9,0.9
E00075552,94.9,3,1,1,0
E00075553,90.3,6,2.8,0.6,0.3
E00075554,83.3,9,2.6,1.6,3.5
E00075555,96.9,2.2,0.6,0.3,0
E00075556,94.6,3.1,0.3,1.1,0.9
E00075557,91.5,3.9,2.1,1.1,1.4
E00113236,85,8.1,4.6,2.3,0
W00008044,97.3,2.7,0,0,0
W00008045,93.8,4,1.2,0,0.9
W00008047,96.8,2.2,0.2,0,0.7
W00008049,97.3,1.6,1.1,0,0
W00008050,96.4,3.1,0,0,0.5
W00008051,94.8,3.8,0.7,0.7,0
W00008052,96.6,2.4,0,1,0
W00008053,94.3,2.2,1.8,1.8,0
W00008055,95.1,3.8,1,0,0
W00008056,96.2,1.9,0.9,0,0.9
W00008085,93.8,5,1.2,0,0
W00008086,95.7,2.3,1,1,0
W00008087,97.3,2.7,0,0,0
W00008088,97.6,2.1,0,0.3,0
W00008089,97.9,1.8,0.4,0,0
W00008113,94.9,4,0,0.7,0.3
W00008114,97.8,1.8,0.4,0,0
W00008115,96.4,1.6,1,0,1
W00008213,97.1,1.9,0.3,0,0.6
W00008214,92.3,6.5,0.2,0.2,0.7
W00008215,95,2.7,1,1.3,0
W00008216,97.2,1.9,0.3,0.6,0
W00008217,96.9,2.2,0,0,0.9
W00008219,93.4,5.7,0,0.4,0.4
W00008236,95.4,3.8,0.8,0,0
W00008237,94.8,4,0.3,0.9,0
W00008238,98.6,0.9,0.6,0,0
W00008239,94.7,4.3,0.5,0.5,0
W00008240,96.4,3.3,0.3,0,0
W00008267,91.8,4.3,2.5,1.4,0
W00008268,95.7,3.2,0.4,0.7,0
W00008269,94.2,3.6,1.1,1.1,0
W00008270,96.7,2,1,0,0.3
W00008271,98.3,0.4,0.4,0.9,0
W00008272,95,1.7,0,0.3,3
W00008273,93.4,4.1,1.2,1.2,0
W00008274,95.2,3.4,0.3,0.7,0.3
W00008275,95.5,3,0.7,0,0.7
W00008276,97.1,1.4,0,0.4,1.1
W00008277,98,1.7,0.3,0,0
W00008284,95.4,3.6,0.5,0.2,0.2
W00008286,97.3,2.1,0.6,0,0
W00008315,96,2.5,0.3,0.6,0.6
W00008316,92.9,3.8,1,1,1.3
W00008317,93.3,4.2,2.1,0,0.4
W00008318,95.9,2,1.4,0.6,0
W00008319,96,0.6,0,3.4,0
W00010319,96.8,2.5,0.6,0,0
W00010320,94.5,1.9,1.3,1,1.3
W00010324,97.6,1.9,0.2,0.3,0
W00010327,93,2.6,3.5,0,0.9
W00010335,91.5,6.3,0,2.1,0
W00010340,93.6,4.1,1,0.4,0.8
W00010352,94.6,5.1,0,0,0.4
