geography_code,disability_3a-001,disability_3a-002
E00073747,14.4,85.6
E00073749,17.8,82.2
E00075091,22.8,77.2
E00075547,18.4,81.6
E00075548,15.9,84.1
E00075549,12.9,87.1
E00075551,16.3,83.7
E00075552,19.9,80.1
E00075553,27.6,72.4
E00075554,11.6,88.4
E00075555,21,79
E00075556,16.1,83.9
E00075557,16.8,83.2
E00113236,10.4,89.6
W00008044,14,86
W00008045,16.1,83.9
W00008047,19.8,80.2
W00008049,14.1,85.9
W00008050,29,71
W00008051,16.2,83.8
W00008052,17.8,82.2
W00008053,21.9,78.1
W00008055,11.8,88.2
W00008056,23,77
W00008085,22.5,77.5
W00008086,14,86
W00008087,22,78
W00008088,19.2,80.8
W00008089,20.5,79.5
W00008113,20.2,79.8
W00008114,19.1,80.9
W00008115,18.8,81.3
W00008213,19.6,80.4
W00008214,18.4,81.6
W00008215,16.1,83.9
W00008216,18.5,81.5
W00008217,29.2,70.8
W00008219,19.6,80.4
W00008236,23.5,76.5
W00008237,10.3,89.7
W00008238,17.9,82.1
W00008239,18.4,81.6
W00008240,18.3,81.7
W00008267,18.3,81.7
W00008268,18,82
W00008269,19.1,80.9
W00008270,19,81
W00008271,19.3,80.7
W00008272,19.9,80.1
W00008273,22.1,77.9
W00008274,33.6,66.4
W00008275,15.7,84.3
W00008276,23.8,76.2
W00008277,19.1,80.9
W00008284,15.7,84.3
W00008286,9.8,90.2
W00008315,29,71
W00008316,23.2,76.8
W00008317,22.6,77.4
W00008318,26.1,73.9
W00008319,13.5,86.5
W00010319,18.9,81.1
W00010320,10.3,89.7
W00010324,11.5,88.5
W00010327,21.7,78.3
W00010335,28.6,71.4
W00010340,13,87
W00010352,14,86
