geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00073747,5.4,37.7,16.2,40.8
E00073749,0.8,4.7,38,56.6
E00075091,3.4,44.2,29.3,23.1
E00075547,2.2,5.2,44,48.5
E00075548,20.9,45.3,26.6,7.2
E00075549,2.4,30.7,47.2,19.7
E00075551,0.7,18.2,46.9,34.3
E00075552,2.4,13,61.8,22.8
E00075553,1.3,53.3,33.6,11.8
E00075554,24.1,24.8,33.8,17.2
E00075555,1.5,23,49.6,25.9
E00075556,0,20.4,49.6,29.9
E00075557,13,13,58.3,15.7
E00113236,1.9,49.1,35.8,13.2
W00008044,1.5,12.1,36.4,50
W00008045,12.1,17.7,17.7,52.5
W00008047,0,7.9,24.5,67.5
W00008049,1.3,5.7,41.1,51.9
W00008050,40,14.5,19.1,26.4
W00008051,0,21.7,45,33.3
W00008052,0.9,5.6,67.3,26.2
W00008053,12.8,16.5,48.9,21.8
W00008055,0,5,7.6,87.4
W00008056,5.1,37.4,42.4,15.2
W00008085,6.3,0.9,80.2,12.6
W00008086,0.8,5,66.4,27.7
W00008087,10.4,1.6,79.2,8.8
W00008088,8.1,68.1,21.5,2.2
W00008089,3.4,13.7,74.4,8.5
W00008113,11.9,0.8,80.5,6.8
W00008114,0,5.8,77.7,16.5
W00008115,6.7,14.2,68.3,10.8
W00008213,0.7,19.4,50,29.9
W00008214,2.8,14.6,34.8,47.8
W00008215,0,9.1,25,65.9
W00008216,0,15.8,52.1,32.1
W00008217,31.5,9,53.2,6.3
W00008219,9.5,27.6,31.4,31.4
W00008236,10.6,28.6,51.6,9.3
W00008237,0,0,14.4,85.6
W00008238,8.3,9.7,70.3,11.7
W00008239,4.7,12.8,41.9,40.7
W00008240,11.4,12.1,64.3,12.1
W00008267,6.8,19.7,42.4,31.1
W00008268,5.7,39,34.1,21.1
W00008269,16.7,24.2,44.7,14.4
W00008270,2.2,15.6,55.6,26.7
W00008271,12.5,29.5,50,8
W00008272,6.3,15.9,67.5,10.3
W00008273,10.2,33.1,44.9,11.8
W00008274,21.1,40.1,36.6,2.1
W00008275,6.2,4.4,77.9,11.5
W00008276,7,29.7,50,13.3
W00008277,0.8,13.5,43.6,42.1
W00008284,2.5,3.1,24.1,70.4
W00008286,0.7,32.6,48.6,18.1
W00008315,16.9,26.5,50.7,5.9
W00008316,11.5,27.3,45.9,15.3
W00008317,16.3,34.1,44.4,5.2
W00008318,5.5,30.7,50.4,13.4
W00008319,0,8.2,82.1,9.7
W00010319,2.3,13.8,63.1,20.8
W00010320,6,14.3,52.6,27.1
W00010324,0,4.7,23.9,71.4
W00010327,18.8,10.4,56.3,14.6
W00010335,14.3,34.7,36.7,14.3
W00010340,7.2,5.5,44.8,42.5
W00010352,10.6,12.8,23.4,53.2
