geography_code,sex-001,sex-002
E00073747,47.9,52.1
E00073749,51.6,48.4
E00075091,52.5,47.5
E00075547,48.8,51.2
E00075548,46,54
E00075549,51.4,48.6
E00075551,48.4,51.6
E00075552,51.5,48.5
E00075553,52.7,47.3
E00075554,44.5,55.5
E00075555,49.1,50.9
E00075556,49.1,50.9
E00075557,49.3,50.7
E00113236,48.6,51.4
W00008044,50,50
W00008045,50.6,49.4
W00008047,52.6,47.4
W00008049,51.8,48.2
W00008050,57,43
W00008051,54.6,45.4
W00008052,52.4,47.6
W00008053,50.5,49.5
W00008055,51.9,48.1
W00008056,55.9,44.1
W00008085,48.4,51.6
W00008086,50.7,49.3
W00008087,49.7,50.3
W00008088,54.9,45.1
W00008089,55.5,44.5
W00008113,51,49
W00008114,47.7,52.3
W00008115,47.4,52.6
W00008213,48.4,51.6
W00008214,48.7,51.3
W00008215,51.8,48.2
W00008216,51.2,48.8
W00008217,49.8,50.2
W00008219,54.3,45.7
W00008236,53.2,46.8
W00008237,49,51
W00008238,48.8,51.2
W00008239,52.4,47.6
W00008240,48.2,51.8
W00008267,53.2,46.8
W00008268,55,45
W00008269,50,50
W00008270,52.8,47.2
W00008271,55.4,44.6
W00008272,49.2,50.8
W00008273,55,45
W00008274,49.5,50.5
W00008275,49.8,50.2
W00008276,53.4,46.6
W00008277,50.2,49.8
W00008284,49.3,50.7
W00008286,54.6,45.4
W00008315,49.8,50.2
W00008316,50,50
W00008317,51.8,48.2
W00008318,51,49
W00008319,50.8,49.2
W00010319,50.5,49.5
W00010320,49.4,50.6
W00010324,48.5,51.5
W00010327,44.8,55.2
W00010335,52.1,47.9
W00010340,52.2,47.8
W00010352,50.8,49.2
