geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00073747,87.6,12.4
E00073749,83.9,16.1
E00075091,92.8,7.2
E00075547,95.9,4.1
E00075548,84.5,15.5
E00075549,91,9
E00075551,94.3,5.7
E00075552,94.6,5.4
E00075553,90.3,9.7
E00075554,83.3,16.7
E00075555,96.6,3.4
E00075556,94.8,5.2
E00075557,91.5,8.5
E00113236,85.5,14.5
W00008044,97.3,2.7
W00008045,93.8,6.2
W00008047,96.8,3.2
W00008049,97.3,2.7
W00008050,96.4,3.6
W00008051,94.8,5.2
W00008052,97,3
W00008053,94.3,5.7
W00008055,95.1,4.9
W00008056,96.2,3.8
W00008085,93.4,6.6
W00008086,95.7,4.3
W00008087,97.3,2.7
W00008088,97.3,2.7
W00008089,97.9,2.1
W00008113,94.9,5.1
W00008114,97.5,2.5
W00008115,96.4,3.6
W00008213,96.8,3.2
W00008214,92.3,7.7
W00008215,94.7,5.3
W00008216,97.2,2.8
W00008217,96.9,3.1
W00008219,93,7
W00008236,95.7,4.3
W00008237,94.8,5.2
W00008238,98.6,1.4
W00008239,95,5
W00008240,96.4,3.6
W00008267,92.2,7.8
W00008268,96.4,3.6
W00008269,94.6,5.4
W00008270,96.3,3.7
W00008271,97.9,2.1
W00008272,95.9,4.1
W00008273,93.8,6.3
W00008274,95.2,4.8
W00008275,95.5,4.5
W00008276,97.1,2.9
W00008277,98,2
W00008284,95.7,4.3
W00008286,97.3,2.7
W00008315,96.3,3.7
W00008316,92.7,7.3
W00008317,93.3,6.7
W00008318,95.9,4.1
W00008319,96,4
W00010319,97.5,2.5
W00010320,94.2,5.8
W00010324,97.4,2.6
W00010327,93,7
W00010335,91.5,8.5
W00010340,93.8,6.2
W00010352,94.2,5.8
