areacd,sex-001,sex-002
E00155636,51.9,48.1
E00155637,52.8,47.2
E00155677,38.3,61.7
E00155678,50.7,49.3
E00155679,49.8,50.2
E00155680,50,50
E00155681,49.6,50.4
E00155682,53.2,46.8
E00155683,53.5,46.5
E00155684,50.2,49.8
E00155685,55.8,44.2
E00155686,51.3,48.7
E00155687,53.4,46.6
E00155688,53,47
E00155689,50.4,49.6
E00155690,50.9,49.1
E00155691,52.9,47.1
E00155692,51.2,48.8
E00155693,53.9,46.1
E00155694,53.8,46.2
E00155695,49,51
E00155696,55,45
E00155697,47.7,52.3
E00155698,49.4,50.6
E00155699,50.9,49.1
E00155700,51.3,48.7
E00155706,51.5,48.5
E00155707,49.1,50.9
E00155708,49.8,50.2
E00155710,52.5,47.5
E00155721,57.4,42.6
E00155722,50,50
E00155723,48.8,51.2
E00155724,53.4,46.6
E00155725,50.5,49.5
E00155726,47.5,52.5
E00155727,50.4,49.6
E00155728,52.8,47.2
E00155729,56.7,43.3
E00155730,50.4,49.6
E00155731,51.3,48.7
E00155732,48.6,51.4
E00155733,49.1,50.9
E00155734,50.5,49.5
E00155735,54.5,45.5
E00155736,51.6,48.4
E00155737,54.6,45.4
E00155738,48.4,51.6
E00155739,49.1,50.9
E00155740,52.2,47.8
E00155741,48.7,51.3
E00155742,48.2,51.8
E00155743,52,48
E00155744,51.6,48.4
E00155745,56.2,43.8
E00155746,52.4,47.6
E00155747,53.9,46.1
E00155748,49.6,50.4
E00155749,56.2,43.8
E00155750,50.8,49.2
E00155751,50.5,49.5
E00155752,49.6,50.4
E00155753,48.1,51.9
E00155754,53.8,46.2
E00155755,51.7,48.3
E00155756,52,48
E00155758,50.7,49.3
E00155766,51.9,48.1
E00155781,50.8,49.2
E00155782,50.2,49.8
E00155783,52.1,47.9
E00155784,54.7,45.3
E00155785,51.7,48.3
E00155786,53.1,46.9
E00155787,55.7,44.3
E00155788,50,50
E00155789,52.8,47.2
E00155790,52.3,47.7
E00155791,51.7,48.3
E00155792,56.7,43.3
E00155793,53.1,46.9
E00155794,51.1,48.9
E00155795,49.7,50.3
E00155796,48.9,51.1
E00155797,53.6,46.4
