areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00155636,89.4,8.1,2.5
E00155637,60.9,22.8,16.2
E00155677,65.8,25,9.2
E00155678,65.4,26,8.7
E00155679,75.1,17.5,7.4
E00155680,83.1,11.9,5
E00155681,70.5,21.2,8.3
E00155682,77.8,16.5,5.7
E00155683,88.2,9.8,2
E00155684,89.8,9.1,1.1
E00155685,75.7,11.9,12.4
E00155686,89.1,8.5,2.5
E00155687,80.1,13.6,6.4
E00155688,84,11,5
E00155689,88.2,9.3,2.5
E00155690,85.2,12.7,2.1
E00155691,89.6,8.6,1.8
E00155692,81.1,11.5,7.4
E00155693,84,12.3,3.7
E00155694,70.5,22,7.6
E00155695,84.5,12,3.6
E00155696,84.8,12.8,2.4
E00155697,84.9,13,2.1
E00155698,90.9,6.2,2.9
E00155699,89.5,7.9,2.6
E00155700,86.6,10.5,2.9
E00155706,85.6,11.3,3.1
E00155707,86,9.8,4.2
E00155708,90.2,8.4,1.4
E00155710,88.9,8.5,2.5
E00155721,67.9,18.5,13.6
E00155722,92.6,5.6,1.9
E00155723,86.3,9.8,3.9
E00155724,85.3,11.2,3.5
E00155725,92,6.1,1.9
E00155726,88.6,10,1.4
E00155727,91.2,7.2,1.6
E00155728,84,12.9,3.1
E00155729,91.6,7,1.3
E00155730,87.2,9.2,3.6
E00155731,84,11.6,4.4
E00155732,92.4,5.1,2.4
E00155733,83.9,11.6,4.5
E00155734,88,9.1,2.9
E00155735,85.9,13.1,1
E00155736,84.7,12.7,2.5
E00155737,81.9,12.8,5.3
E00155738,89.4,9.3,1.2
E00155739,91.1,7.4,1.5
E00155740,78.6,15.9,5.6
E00155741,87.5,10.3,2.2
E00155742,89.9,6.2,3.9
E00155743,90.8,7.4,1.8
E00155744,80,12.6,7.4
E00155745,90.3,7,2.7
E00155746,64.9,19.3,15.8
E00155747,86.4,10.7,2.9
E00155748,82.6,14.3,3
E00155749,85.2,11.3,3.5
E00155750,83.5,11.6,5
E00155751,88.7,8.6,2.7
E00155752,91.5,6.2,2.3
E00155753,86.9,11.2,1.9
E00155754,91.8,6.5,1.7
E00155755,76.8,18.2,4.9
E00155756,86.9,11.3,1.8
E00155758,86,10.7,3.3
E00155766,89.6,6.9,3.6
