areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00155636,33.3,35.9,12.2,18.6
E00155637,4.7,15.5,71.3,8.5
E00155677,52.7,6.3,1.8,39.3
E00155678,88.6,6.8,2.3,2.3
E00155679,75,16.1,0,8.9
E00155680,59.6,35.6,1,3.8
E00155681,88.4,3.7,1.2,6.7
E00155682,83.7,13,0,3.3
E00155683,26,47.3,19.8,6.9
E00155684,48.7,34.5,3.4,13.4
E00155685,36.7,44.5,3.9,14.8
E00155686,45.8,28.2,1.7,24.3
E00155687,36.1,22.7,25.2,16
E00155688,62.9,34.1,0,3
E00155689,43.2,40.5,11.7,4.5
E00155690,50.4,43.4,0.8,5.4
E00155691,47,34.8,0,18.3
E00155692,47.3,34.5,3.6,14.5
E00155693,30,31.8,35.5,2.7
E00155694,21.9,23.3,50.7,4.1
E00155695,40.2,43.9,9.3,6.5
E00155696,55.5,25.5,9.5,9.5
E00155697,46.6,42.2,5.2,6
E00155698,52.9,42.2,1,3.9
E00155699,41.1,22.3,0.9,35.7
E00155700,45.5,34.7,14,5.8
E00155706,41.5,42.3,4.6,11.5
E00155707,24.6,36,29.8,9.6
E00155708,49.6,29.4,1.7,19.3
E00155710,64.6,29.1,2.4,3.9
E00155721,14.5,7.3,63.6,14.5
E00155722,51.2,41.1,1.6,6.2
E00155723,32,40.5,1.3,26.1
E00155724,40.3,46.5,7,6.2
E00155725,33.3,35.5,5.7,25.5
E00155726,15.7,27.4,3,53.8
E00155727,53.4,40.5,0,6.1
E00155728,48.7,22.7,18,10.7
E00155729,31.1,41.7,5.3,22
E00155730,31.1,47.7,3.3,17.9
E00155731,42.9,26.6,1.9,28.6
E00155732,61.4,32.3,0.8,5.5
E00155733,18.8,40.6,14.1,26.6
E00155734,33.9,39.7,0,26.4
E00155735,37.3,37.3,11.9,13.5
E00155736,37.9,20.5,5.3,36.4
E00155737,24.8,39.5,19.4,16.3
E00155738,61.4,31.5,1.6,5.5
E00155739,47.6,40,0.7,11.7
E00155740,41.6,26.5,11.4,20.5
E00155741,17.4,21.4,8.5,52.7
E00155742,21.4,24.1,14.4,40.1
E00155743,35.2,46.1,6.7,12.1
E00155744,49.3,31.7,11.3,7.7
E00155745,25.4,44.6,0.8,29.2
E00155746,14,9.3,68.2,8.4
