areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00061874,9.8,37.7,5.7,44.8,1.9
E00061875,12.6,35,8,42.6,1.8
E00062043,30.8,42,5,20.7,1.5
E00062044,30.4,45.8,4.2,15,4.7
E00062045,20.3,44,11.1,21.3,3.4
E00062046,38.2,39,6.6,14,2.2
E00062047,37.9,39.5,7,14.5,1.2
E00062048,29.6,45.1,4.9,17.3,3.1
E00062049,17.9,46.4,9.8,23.2,2.7
E00062050,32.1,38,5.9,21.5,2.5
E00062051,27.2,36.4,10.5,21.9,3.9
E00062052,37.5,33.4,6.5,20.4,2.2
E00062053,28.7,41.6,7.3,20.2,2.2
E00062054,26.1,45.2,5.3,20.2,3.2
E00062055,30.2,42,10.1,17.8,0
E00062056,47,34.4,4.4,10.9,3.3
E00062057,30.2,32.3,13.5,19.8,4.2
E00062058,27.9,34.6,7,27.9,2.6
E00062059,41.8,37,4.1,17.1,0
E00062060,23.1,44.8,7.2,22.7,2.2
E00062061,23.2,41.9,8.2,24,2.6
E00062062,21.4,45.1,7.6,19.6,6.3
E00062064,34.4,43.7,7.7,11.5,2.7
E00062065,27.9,43.3,8.8,18.3,1.7
E00062066,19.5,54.2,5.8,17.4,3.2
E00062067,19.6,35.6,4.1,32.9,7.8
E00062068,22.5,42,9.5,23.8,2.2
E00062069,20.7,37.8,7,32.2,2.2
E00062070,17.3,42.4,6.3,32.9,1.2
E00062071,22.4,55.1,4.7,16.4,1.4
E00062072,14.3,49.2,8.1,27,1.4
E00062073,11.5,50,4.1,33.7,0.7
E00062074,17.1,40.8,8.2,31.5,2.4
E00062075,17.4,46.2,9.7,25,1.7
E00062076,14.1,48.9,6.7,27,3.3
E00062077,21.4,44.1,9.3,22.8,2.4
E00062078,31.1,45.2,5.9,14.2,3.7
E00062079,21.9,52.9,5.2,19.5,0.5
E00062080,14.2,46.2,8,28,3.6
E00062081,17.2,46.1,9.7,25.7,1.3
E00062082,13.9,43,7.8,31.3,3.9
E00062083,25.2,46.7,7.4,18.6,2.1
E00062084,27.1,39.9,8.3,22.5,2.3
E00062085,16.2,48.2,10.1,23.1,2.4
E00062086,11.7,47,10,29.1,2.2
E00062087,7.2,49,6.5,34.6,2.7
E00062088,25.4,43.9,5.9,23.4,1.5
E00062089,28.6,44.4,7.9,15.3,3.7
E00062090,28.7,49.8,5.4,13.5,2.7
E00062091,20.5,49.3,9.6,18.8,1.7
E00062092,30.3,44.8,5.5,16.4,3
E00062093,27.2,46.1,4.4,18.9,3.4
E00062094,19.6,42.7,5.7,31,1.1
E00062095,24.3,48.3,5.7,19.1,2.6
E00062096,26.6,52.3,3,13.9,4.2
E00062097,26.6,45.6,4.8,18.5,4.4
E00062098,51.6,27.8,8.7,9.5,2.4
E00062099,29.4,40.8,7.5,19.9,2.5
E00062100,18.6,53.8,6.1,18.6,2.8
E00062101,19.2,47.2,9.3,22.3,2.1
E00062102,27.4,46.6,10.6,11.5,3.8
E00062103,21.1,27.4,5.2,44.9,1.4
E00062104,5.6,39.3,4.8,48.1,2.2
E00062105,10.3,41.4,6.1,41.4,0.8
E00062106,7.5,36.8,3.6,50.6,1.5
E00062107,9.7,29.1,5.2,53.4,2.6
E00062108,7.2,31.5,4.5,55.5,1.3
E00062109,10.9,35,3.5,50.2,0.4
E00062110,6.4,42.8,8.9,40.3,1.7
E00062111,6.5,34.5,2.7,56.3,0
E00062112,7.4,34,4.2,52.8,1.6
E00062113,3.1,32.9,1.7,61,1.4
E00062114,16.8,43.2,3.8,35.1,1.1
E00062115,19.8,43.5,8.3,25.7,2.8
E00062116,27.3,40,10.9,18.2,3.6
E00062117,39.4,40.9,6.7,10.9,2.1
E00062119,19.8,47.3,9.5,19.8,3.6
E00062120,25.6,42.2,10,17.5,4.7
E00062121,23.9,47.1,9.7,17.4,1.9
E00062122,32.1,38.3,7.9,16.7,5
E00062123,27.9,45.5,7.4,16,3.3
E00062124,29.4,43.4,3.9,19.7,3.5
E00062125,61.4,22,6.4,8.5,1.7
E00062126,29.9,44.6,5.9,16.7,2.9
E00062127,45.4,28.6,8.1,16.2,1.6
E00062128,26.8,41.2,8.3,21.1,2.6
E00062129,34.7,30.2,7.9,25.7,1.5
E00062131,27.2,37.4,9.9,21.8,3.7
E00062132,24.6,50.9,7,16.2,1.3
E00062133,4.6,40.4,5.5,47.4,2.1
E00062134,10.9,45.5,6.5,34.9,2.3
E00062136,11.5,46.6,10.6,28.4,2.9
E00062138,15.5,54.9,7.1,19,3.5
E00062139,8.2,50.8,12.3,27,1.6
E00062140,17.9,47.6,10.3,23,1.2
E00062141,12.3,50.2,8,28.1,1.4
E00062142,21.8,47.6,5.4,25.2,0
E00062143,19,52.8,7.5,19.8,0.8
E00062144,18.7,38.7,17,21.3,4.3
E00062145,17.4,39,10,30.7,2.9
E00062146,19.7,53,8.4,17.3,1.6
E00062147,15.6,50.7,5.4,28.2,0
E00062148,19,48.5,9.5,21.2,1.7
E00062149,23,44.9,6.6,24.5,1
E00062150,17.8,42.8,11.5,25,2.9
E00062151,20.1,44.2,8.8,22.9,4
E00062152,24.4,41.5,12,17.5,4.7
E00062153,20,46.5,8.5,22,3
E00062154,12.1,45.1,7.9,31.5,3.4
E00062155,17.3,44.3,11.8,22,4.7
E00062156,11.2,43.5,4.8,38.1,2.4
E00062157,17.9,43.3,6.5,29,3.3
E00062158,15.3,45.4,7.9,29.2,2.3
E00062159,34.7,30,4.7,23.5,7.1
E00062160,18.6,40.7,9.7,29.1,1.9
E00062161,28.2,50,5.8,12.6,3.4
E00062162,32.5,48.3,5.3,11,2.9
E00062163,32.9,44.3,0.6,19,3.2
E00062164,30.2,41.6,9.4,16.1,2.7
E00062165,22.5,47,5.8,23.1,1.6
E00062166,34.8,37.6,5.4,19.5,2.7
E00062167,24.6,36.8,8.8,25.4,4.4
E00062168,25.7,52.2,6,15.7,0.4
E00062169,25.3,40.3,9.4,19.3,5.6
E00062170,22.9,38.5,7.8,29.4,1.3
E00062171,22,48.3,4.9,21.5,3.4
E00062172,21.5,36.4,11,26.8,4.4
E00062173,14.8,38.1,10.9,35.8,0.4
E00062174,12,43.3,11.1,29.8,3.8
E00062175,16,48.9,10.5,20.1,4.6
E00062176,21.2,44.9,10.6,19.2,4
E00062177,27.5,51,8.3,10.3,2.9
E00062178,20.1,41.3,9.5,25.8,3.4
E00062179,26.4,37,8.8,25,2.8
E00062180,17.8,40.9,8.7,31.4,1.2
E00062181,14.3,51.2,7.5,25,2
E00062182,16.5,42.1,10.3,27.3,3.7
E00062183,11.3,46.5,6.3,34.8,1.2
E00062184,11.5,41.8,13.5,28.3,4.9
E00062185,15,49.8,9.4,21.6,4.2
E00062186,28.2,47.7,7.7,14.5,1.8
E00062187,31.8,40.3,9,14.9,4
E00062188,41.1,31.2,5.9,16.2,5.5
E00062189,30.5,45.3,7.4,14,2.9
E00062190,27.6,44.8,7.6,14.4,5.6
E00062191,37,34.8,9.2,15.8,3.3
E00062192,12.1,49.9,9.5,26.1,2.4
E00062193,27.1,46.8,7.8,16.1,2.3
E00062194,14.8,49.1,7.4,24.3,4.3
E00062195,21.6,42.6,10.5,24.1,1.2
E00062196,10.8,43.3,7.5,35.8,2.5
E00062197,12.2,44.3,8,31.7,3.8
E00062198,16.2,49.2,8.6,24.4,1.5
E00062199,28.4,41.3,8,17.9,4.5
E00062200,24.9,36.1,10.7,25.4,2.9
E00062207,15,43.6,6,33.8,1.7
E00062208,9.6,42.9,6.3,37.6,3.6
E00062209,14.4,31.7,5,45,3.9
E00062210,15.9,43,7.5,33.6,0
E00062211,12.9,38.6,5.7,42.1,0.7
E00062212,13.3,37.6,6,39.4,3.7
E00062213,20.6,28.4,5.4,38.7,6.9
E00062214,10.6,36.9,2.7,45.5,4.3
E00062215,19.5,32.4,5.1,40.1,2.9
E00062216,7.5,37.7,4.2,47.9,2.6
E00062217,8.4,24.9,4.2,60.8,1.7
E00062218,16.8,34.7,7.4,34.7,6.3
E00062219,12.5,42.8,5.1,38.5,1.2
E00062220,9,36.8,9,42.6,2.7
E00062221,5.1,41.6,3.4,47.8,2
E00062222,12.2,35.9,9,40,2.9
E00062223,19.1,34.7,4.7,36.5,5.1
E00062224,11.3,34.3,8.4,44.4,1.7
E00062225,9.7,41.1,8.7,39.1,1.3
E00062227,14,32,6.8,44,3.2
E00062228,13.6,40.1,6.6,36.8,2.9
E00062229,7.2,35,6.6,49.3,2
E00062230,20.7,37.1,6.4,32.7,3.2
E00062231,11.2,39,8.1,39.9,1.8
E00062232,22.8,38.1,5.4,33.2,0.5
E00062233,13.2,35.7,4.3,44.7,2.1
E00062234,16.5,39.6,12.2,28.7,3
E00062235,17.1,40.4,7.9,32,2.6
E00062236,11.5,41.8,4.3,39.5,2.9
E00062237,32.2,39.4,5.4,20,2.9
E00062238,31.1,34.7,10.5,20,3.7
E00062239,32,40.9,7.4,16.7,3
E00062240,19.8,46.3,9,21.5,3.4
E00062241,23.3,47.7,8.3,19.2,1.5
E00062242,28.8,42.8,4.8,19.7,3.9
E00062243,21.6,41.8,10.8,23.2,2.6
E00062244,30.5,46,5.9,16.3,1.3
E00062245,15,51.9,11.3,17.5,4.4
E00062246,43.4,42,1.4,9.8,3.5
E00062247,32.1,42.9,7.1,15.1,2.8
E00062250,14.2,54.6,9.6,21.5,0
E00062251,34.1,42.2,4,16.2,3.5
E00062252,23.1,48.4,10.9,14.9,2.7
E00062253,27.8,38,10.2,20,3.9
E00062255,22.4,50.2,10.6,15.1,1.6
E00062256,33.9,33.5,7.7,23.1,1.8
E00062257,27.9,36,11.7,18.3,6.1
E00062258,17.1,47,9.8,23.1,3
